,T2,RRR,PE,Q_HBV,Qobs,Q_DDM,Q_Total
2015-01-25,247.74495393284846,1.5797615051269531,0.0,0.007187702160055548,,0.0,0.007187702160055548
2015-01-26,247.19291701166517,0.3018379211425781,0.0,0.006900194073653326,,0.0,0.006900194073653326
2015-01-27,247.24296583979017,0.8873939514160156,0.0,0.006624186310707192,,0.0,0.006624186310707192
2015-01-28,243.54734434931166,0.16689300537109375,0.0,0.006359218858278904,,0.0,0.006359218858278904
2015-01-29,245.3190525198846,0.04673004150390625,0.0,0.006104850103947747,,0.0,0.006104850103947747
2015-01-30,244.60429777948744,0.08487701416015625,0.0,0.005860656099789837,,0.0,0.005860656099789837
2015-01-31,243.76851286737806,0.0247955322265625,0.0,0.005626229855798243,,0.0,0.005626229855798243
2015-02-01,247.96303890395848,0.0858306884765625,0.0,0.005401180661566314,,0.0,0.005401180661566314
2015-02-02,245.93199998387385,0.0286102294921875,0.0,0.005185133435103661,,0.0,0.005185133435103661
2015-02-03,247.87786052871434,0.046253204345703125,0.0,0.004977728097699515,,0.0,0.004977728097699515
2015-02-04,250.29118234166194,0.7677078247070312,0.0,0.0047786189737915345,,0.0,0.0047786189737915345
2015-02-05,249.41818060724623,0.5331039428710938,0.0,0.0045874742148398736,,0.0,0.0045874742148398736
2015-02-06,246.83556189386732,0.033855438232421875,0.0,0.0044039752462462795,,0.0,0.0044039752462462795
2015-02-07,250.63025806594578,0.0,0.0,0.004227816236396427,,0.0,0.004227816236396427
2015-02-08,252.95418880630223,0.0,0.0,0.0040587035869405685,,0.0,0.0040587035869405685
2015-02-09,253.87847533075697,0.22459030151367188,0.0,0.003896355443462945,,0.0,0.003896355443462945
2015-02-10,252.6707962180047,0.003814697265625,0.0,0.003740501225724428,,0.0,0.003740501225724428
2015-02-11,255.83495090652195,0.0,0.0,0.003590881176695452,,0.0,0.003590881176695452
2015-02-12,256.7789193615187,0.0,0.0,0.003447245929627634,,0.0,0.003447245929627634
2015-02-13,256.0531356955438,4.776954650878906,0.0,0.003309356092442528,,0.0,0.003309356092442528
2015-02-14,248.55928180862156,0.035762786865234375,0.0,0.003176981848744826,,0.0,0.003176981848744826
2015-02-15,250.22292723505385,0.0,0.0,0.003049902574795033,,0.0,0.003049902574795033
2015-02-16,254.71260466425306,0.13256072998046875,0.0,0.0029279064718032316,,0.0,0.0029279064718032316
2015-02-17,255.11788191645033,0.9603500366210938,0.0,0.0028107902129311025,,0.0,0.0028107902129311025
2015-02-18,253.11208929865248,0.2841949462890625,0.0,0.0026983586044138585,,0.0,0.0026983586044138585
2015-02-19,248.97517027704603,0.016689300537109375,0.0,0.0025904242602373044,,0.0,0.0025904242602373044
2015-02-20,247.31488241999037,0.00762939453125,0.0,0.002486807289827812,,0.0,0.002486807289827812
2015-02-21,251.75238623468763,0.0,0.0,0.0023873349982346994,,0.0,0.0023873349982346994
2015-02-22,252.88476576654799,0.0438690185546875,0.0,0.002291841598305311,,0.0,0.002291841598305311
2015-02-23,253.8073248689243,0.11968612670898438,0.0,0.0022001679343730983,,0.0,0.0022001679343730983
2015-02-24,252.7488016908237,0.034809112548828125,0.0,0.0021121612169981746,,0.0,0.0021121612169981746
2015-02-25,254.10530358799983,0.22649765014648438,0.0,0.0020276747683182477,,0.0,0.0020276747683182477
2015-02-26,253.53357837844578,1.0514259338378906,0.0,0.001946567777585518,,0.0,0.001946567777585518
2015-02-27,250.39470496027357,0.14066696166992188,0.0,0.0018687050664820976,,0.0,0.0018687050664820976
2015-02-28,249.47041144220717,0.009059906005859375,0.0,0.0017939568638228138,,0.0,0.0017939568638228138
2015-03-01,248.7477774446079,0.011920928955078125,0.0,0.0017221985892699014,,0.0,0.0017221985892699014
2015-03-02,252.4475868369012,0.0,0.0,0.0016533106456991051,,0.0,0.0016533106456991051
2015-03-03,255.47240271417982,0.00286102294921875,0.0,0.001587178219871141,,0.0,0.001587178219871141
2015-03-04,253.26598626622248,0.0,0.0,0.0015236910910762954,,0.0,0.0015236910910762954
2015-03-05,252.97712340204603,0.003337860107421875,0.0,0.0014627434474332433,,0.0,0.0014627434474332433
2015-03-06,253.50580038874037,0.20694732666015625,0.0,0.0014042337095359133,,0.0,0.0014042337095359133
2015-03-07,253.20066911229182,0.11157989501953125,0.0,0.0013480643611544767,,0.0,0.0013480643611544767
2015-03-08,254.27795996515638,0.00476837158203125,0.0,0.0012941417867082979,,0.0,0.0012941417867082979
2015-03-09,257.18825608738945,0.0553131103515625,0.0,0.0012423761152399661,,0.0,0.0012423761152399661
2015-03-10,256.97794356195817,0.00762939453125,0.0,0.0011926810706303676,,0.0,0.0011926810706303676
2015-03-11,259.0443885947137,0.05245208740234375,0.0,0.0011449738278051529,,0.0,0.0011449738278051529
2015-03-12,254.42283072321302,4.370689392089844,0.0,0.0010991748746929468,,0.0,0.0010991748746929468
2015-03-13,251.3697428529331,0.09965896606445312,0.0,0.0010552078797052289,,0.0,0.0010552078797052289
2015-03-14,256.21482799697606,0.0,0.0,0.0010129995645170196,,0.0,0.0010129995645170196
2015-03-15,259.00211157648454,0.0,0.0,0.0009724795819363388,,0.0,0.0009724795819363388
2015-03-16,258.3105768983433,2.7108192443847656,0.0,0.0009335803986588854,,0.0,0.0009335803986588854
2015-03-17,255.67894250401545,0.048160552978515625,0.0,0.00089623718271253,,0.0,0.00089623718271253
2015-03-18,254.9951764568556,0.2884864807128906,0.0,0.0008603876954040288,,0.0,0.0008603876954040288
2015-03-19,255.0225176637241,0.04482269287109375,0.0,0.0008259721875878677,,0.0,0.0008259721875878677
2015-03-20,257.22808089105973,0.0,0.0,0.0007929333000843529,,0.0,0.0007929333000843529
2015-03-21,259.0083422486851,2.0647048950195312,0.0,0.0007612159680809788,,0.0,0.0007612159680809788
2015-03-22,259.2311192974318,0.37384033203125,0.0,0.0007307673293577395,,0.0,0.0007307673293577395
2015-03-23,261.1495343670119,0.0,0.0,0.0007015366361834299,,0.0,0.0007015366361834299
2015-03-24,266.3640424236525,0.0,0.0,0.0006734751707360929,,7.641765673828185,7.642439148998921
2015-03-25,264.5777570232619,2.468585968017578,0.0,0.0006465361639066492,,3.1175771484375514,3.118223684601458
2015-03-26,261.12152813125346,0.18310546875,0.0,0.0006206747173503832,,0.0,0.0006206747173503832
2015-03-27,261.2479421123732,0.0,0.0,0.0005958477286563677,,0.0,0.0005958477286563677
2015-03-28,263.4182314698765,0.22029876708984375,0.0,0.000572013819510113,,0.8956716430664114,0.8962436568859216
2015-03-29,264.61089911310563,1.7971992492675781,0.0,0.0005491332667297086,,3.241742562327805,3.2422916955945347
2015-03-30,264.60840684422544,0.3857612609863281,0.0,0.0005271679360605203,,3.514001038335014,3.5145282062710748
2015-03-31,263.0510032797723,5.967617034912109,0.0,0.0005060812186180994,,0.5092945758569905,0.5098006570756085
2015-04-01,262.3720990642775,3.1023025512695312,0.0,0.0004858379698733755,,0.05018323974609894,0.050669077715972316
2015-04-02,259.00098751235697,2.2716522216796875,0.0,0.0004664044510784404,,0.0,0.0004664044510784404
2015-04-03,253.5760950868198,0.08058547973632812,0.0,0.0004477482730353027,,0.0,0.0004477482730353027
2015-04-04,256.56120123712907,0.21219253540039062,0.0,0.0004298383421138906,,0.0,0.0004298383421138906
2015-04-05,260.63098985203794,1.8458366394042969,0.0,0.000412644808429335,,0.0,0.000412644808429335
2015-04-06,261.13858872899107,1.4023780822753906,0.0,0.0003961390160921616,,0.0,0.0003961390160921616
2015-04-07,262.2143333578973,0.13256072998046875,0.0,0.00038029345544847513,,0.023522009277348502,0.023902302732796976
2015-04-08,261.1461672608921,0.002384185791015625,0.0,0.0003650817172305361,,0.0,0.0003650817172305361
2015-04-09,261.1018811687697,0.11396408081054688,0.0,0.0003504784485413147,,0.0,0.0003504784485413147
2015-04-10,259.1877220297723,0.0209808349609375,0.0,0.00033645931059966215,,0.0,0.00033645931059966215
2015-04-11,262.48280157892594,0.002384185791015625,0.0,0.00032300093817567565,,0.0762002746582109,0.07652327559638658
2015-04-12,266.25741400568376,0.000476837158203125,0.0,0.00031008090064864866,,7.863811395087592,7.864121475988241
2015-04-13,268.0492942953973,0.0,0.0,0.00029767766462270273,,13.93563740085961,13.935935078524233
2015-04-14,269.54109523940775,0.0,0.15379391363450748,0.0002857705580377946,,19.813577648490792,19.81386341904883
2015-04-15,269.38262762873063,2.6655197143554688,0.13627436979599974,0.00027433973571628284,,19.850868846611483,19.8511431863472
2015-04-16,266.9650657797723,9.912967681884766,0.0,0.00026336614628763154,,11.909419869718608,11.909683235864895
2015-04-17,263.041400415189,3.2863616943359375,0.0,0.00025283150043612626,,0.5249582828279097,0.5252111143283458
2015-04-18,262.6552614991734,0.11157989501953125,0.0,0.00024271824041868117,,0.207215928043099,0.20745864628351768
2015-04-19,262.99646836766294,0.039577484130859375,0.0,0.0002330095108019339,,0.5484767813323163,0.5487097908431182
2015-04-20,265.40369493016294,0.270843505859375,0.0,0.00022368913036985652,,6.3548742273816545,6.355097916512024
2015-04-21,267.1877322022984,1.0967254638671875,0.0,0.00021474156515506227,,12.678970219472854,12.67918496103801
2015-04-22,267.44990871597025,2.704620361328125,0.0,0.0002061519025488598,,13.617177628580741,13.61738378048329
2015-04-23,267.6301557049025,0.0,0.0,0.00019790582644690541,,14.23073837890633,14.230936284732778
2015-04-24,270.05720852065775,0.0,0.2108533292328074,0.0001899895933890292,,22.49242616373699,22.492616153330378
2015-04-25,270.18355129409525,0.164031982421875,0.22482127983456718,0.00018239000965346807,,22.922496964518242,22.922679354527894
2015-04-26,271.4692568605015,0.003337860107421875,0.3669637336635866,0.00017509440926732935,,27.29903871256512,27.29921380697439
2015-04-27,268.7234377687046,1.9631385803222656,0.06339698115311855,0.00016809063289663617,,17.952270524088554,17.95243861472145
2015-04-28,265.3481224203973,4.744529724121094,0.0,0.00016136700758077072,,6.37039233612519,6.370553703132771
2015-04-29,263.6646710857619,0.034809112548828125,0.0,0.0001549123272775399,,1.6175580628722406,1.617712975199518
2015-04-30,264.6519045655796,0.087738037109375,0.0,0.0001487158341864383,,4.262320090708165,4.262468806542352
2015-05-01,265.2871076091994,0.022411346435546875,0.0,0.00014276720081898077,,6.249284582788889,6.249427349989708
2015-05-02,267.10921047378275,0.02574920654296875,0.0,0.00013705651278622156,,12.425058230736154,12.42519528724894
2015-05-03,268.6535626873244,4.884243011474609,0.055671872241400355,0.00013157425227477266,,17.71441574707039,17.714547321322666
2015-05-04,268.2690412029494,4.4689178466796875,0.013160718236044455,0.00012631128218378173,,16.40550461425789,16.405630925540073
2015-05-05,265.9896934653192,2.7980804443359375,0.0,0.00012125883089643047,,8.616382941230675,8.616504200061572
2015-05-06,266.07223334162126,1.1792182922363281,0.0,0.00011640847766057327,,8.916285406647111,8.916401815124772
2015-05-07,268.46578802912126,0.324249267578125,0.03491225870211822,0.00011175213855415037,,17.07523081054695,17.075342562685506
2015-05-08,270.99678371597025,0.3848075866699219,0.3147289966547834,0.00010728205301198435,,25.690740128580746,25.690847410633758
2015-05-09,271.22058946141294,0.05245208740234375,0.3394720627730838,0.00010299077089150497,,26.45257488606785,26.45267787683874
2015-05-10,271.5610639080275,0.3833770751953125,0.37711355284078707,9.887114005584478e-05,,27.61154990234383,27.61164877348389
2015-05-11,272.8538698976109,1.262664794921875,0.5200410009950946,9.4916294453611e-05,,32.01226149088543,32.01235640717988
2015-05-12,271.3578575278192,6.032466888427734,0.35464786997277353,9.111964267546656e-05,,26.919835384114727,26.919926503757402
2015-05-13,270.69510728367857,0.3008842468261719,0.2813768595335423,8.74748569684479e-05,,24.66383355306004,24.66392102791701
2015-05-14,270.352923852689,2.9511451721191406,0.243546431003593,8.397586268970996e-05,,23.499041153971366,23.499125129834056
2015-05-15,272.72622504084,0.4429817199707031,0.5059290972792385,8.061682818212154e-05,,31.57775839843758,31.577839015265763
2015-05-16,273.9583213950067,0.7109642028808594,0.6421447314889946,0.0014628389336995686,,35.77181438802098,35.773277226954676
2015-05-17,274.53980332860044,5.5217742919921875,0.706431043268205,0.020263360801323068,,37.7511788899741,37.77144225077542
2015-05-18,269.56670965998063,16.628742218017578,0.156625741300786,0.07952983628515871,,20.822768041992266,20.902297878277423
2015-05-19,266.5586428468296,12.125492095947266,0.0,0.1592484896410232,,10.53065265616625,10.689901145807273
2015-05-20,265.3098635499546,0.034809112548828125,0.0,0.20550208374623458,,6.334034908930244,6.539536992676479
2015-05-21,268.5527122641473,0.0,0.044522253701479206,0.2015323576600189,,17.37091327327274,17.57244563093276
2015-05-22,270.38638129084,0.0324249267578125,0.24724535125553632,0.17468374108253798,,23.612930273437577,23.787614014520116
2015-05-23,270.22278672703794,4.751682281494141,0.2291589920302968,0.15265452300878118,,23.05605437825535,23.20870890126413
2015-05-24,269.0881228272984,8.565902709960938,0.10371509943597594,0.1434181447920545,,19.193658463541677,19.33707660833373
2015-05-25,268.63008449722025,10.157585144042969,0.05307621765292937,0.14143061823224443,,17.63449598795574,17.775926606187987
2015-05-26,267.8932986085484,5.453586578369141,0.0,0.1396233906389376,,15.126476822916679,15.266100213555617
2015-05-27,267.3369428142775,4.319667816162109,0.0,0.13524040077977934,,13.232641699218828,13.367882099998607
2015-05-28,266.9995099529494,0.17070770263671875,0.0,0.12914590028274647,,12.083843588788968,12.212989489071715
2015-05-29,268.35235419123063,0.6532669067382812,0.02237146827053823,0.12302647542389798,,16.689102026367262,16.81212850179116
2015-05-30,270.3581016684442,0.335693359375,0.2441188695588482,0.11771093033395205,,23.516666438802226,23.63437736913618
2015-05-31,269.97711005060563,4.193305969238281,0.20199796344872456,0.11310450001779243,,22.219770971679765,22.33287547169756
2015-06-01,267.08943508315775,9.13095474243164,0.0,0.10880758453521855,,12.383683275398834,12.492490859934053
2015-06-02,263.0976850017775,0.8211135864257812,0.0,0.10457351263910339,,0.6623018932695368,0.7668754059086402
2015-06-03,267.08728868016294,0.040531158447265625,0.0,0.1003831578288549,,12.314219984310935,12.41460314213979
2015-06-04,272.1666242107619,0.2789497375488281,0.4440618725969995,0.09631587796077741,,29.672877172851642,29.76919305081242
2015-06-05,272.6772951905796,3.5576820373535156,0.5005196091637464,0.09242992160840484,,31.411201188151054,31.50363110975946
2015-06-06,271.323382837064,5.5370330810546875,0.35083648635044357,0.08873002816522911,,26.802483536783868,26.891213564949098
2015-06-07,272.59795965998063,6.247997283935547,0.49174859090745193,0.0851921291970711,,31.141143041992265,31.226335171189337
2015-06-08,273.7944114828973,1.743316650390625,0.6240235086189339,0.08512637066723583,,35.21386504720066,35.298991417867896
2015-06-09,274.13675767430357,2.9535293579101562,0.6618719312881467,0.1012548977767261,,36.379211482747536,36.48046638052426
2015-06-10,273.36429673680357,2.8553009033203125,0.576471746352943,0.1490827029759323,,33.74975445149754,33.89883715447347
2015-06-11,273.5644513591994,2.0551681518554688,0.5986000391098028,0.2264174736242287,,34.43108078613289,34.65749825975712
2015-06-12,273.6848330323765,7.670879364013672,0.6119089543611134,0.324350005320292,,34.84086000162762,35.16521000694791
2015-06-13,274.70479152847025,1.7609596252441406,0.7246714773108756,0.4667948573190607,,38.31279872233075,38.779593579649806
2015-06-14,274.7852663819859,3.3664703369140625,0.7335684545419966,0.7033464295468517,,38.586735123697935,39.29008155324479
2015-06-15,273.59928208836607,7.820606231689453,0.6024507849117716,1.0549762304729486,,34.54964458821629,35.604620818689234
2015-06-16,269.690082055814,16.544818878173828,0.17026529886102715,1.448172660831647,,21.242727677408865,22.690900338240514
2015-06-17,268.46863633641294,0.28324127197265625,0.035227156139197024,1.7192195545848854,,17.084926448567852,18.804146003152738
2015-06-18,269.34112372248063,1.3446807861328125,0.13168586428431056,1.7628498944426094,,20.054873510742265,21.817723405184875
2015-06-19,272.24299953628275,1.0962486267089844,0.45250562244547493,1.6354242117861832,,29.93285878092449,31.568282992710675
2015-06-20,274.0858848715692,2.5510787963867188,0.656247638135216,1.4738591080629297,5.1065043065043065,36.20604046223973,37.67989957030266
2015-06-21,274.05486883966813,3.5562515258789062,0.6528186299721893,1.3991760303108038,4.516305316305317,36.10046188964852,37.499637919959326
2015-06-22,273.4755841716994,5.031585693359375,0.5887752390730094,1.4800262935988082,5.1065043065043065,34.12857687988289,35.608603173481704
2015-06-23,273.751371525215,3.943920135498047,0.6192651834179619,1.6967211802345548,5.696703296703298,35.06735703125008,36.76407821148464
2015-06-24,275.13431626805357,3.6711692810058594,0.7721580108220415,1.986054236068332,6.3125631125631125,39.77490093587254,41.76095517194087
2015-06-25,276.9348330323765,0.6642341613769531,0.9712159271352707,2.3698292400945116,7.56994356994357,45.90386000162762,48.27368924172213
2015-06-26,276.29644598810563,9.205341339111328,0.9006384144167449,2.9630100005235245,5.696703296703298,43.730790502929764,46.69380050345329
2015-06-27,275.4903546795119,15.709877014160156,0.8115201904566282,3.8348231180674417,10.161686961686963,40.986855688476645,44.821678806544085
2015-06-28,275.5430890545119,9.845733642578125,0.8173502915773627,4.906672782877919,9.494505494505496,41.166363500976644,46.07303628385456
2015-06-29,275.4971397543817,4.608154296875,0.8122703211370952,5.974741535897392,8.852984852984852,41.00995208333348,46.984693619230875
2015-06-30,277.2789085532098,0.07390975952148438,1.0092555375341352,6.8919569841559865,7.56994356994357,47.07509307454442,53.96705005870041
2015-07-01,277.094633243965,1.6164779663085938,0.9888827979889737,7.773913156507283,8.852984852984852,46.44781992187508,54.221733078382364
2015-07-02,274.443266056465,5.607128143310547,0.6957582694187102,8.794471760683074,5.696703296703298,37.42256601562507,46.217037776308146
2015-07-03,275.4172549073765,6.860256195068359,0.8034385726607994,9.832106810395247,4.516305316305317,40.738024064127615,50.57013087452286
2015-07-04,277.27710801610044,0.331878662109375,1.0090564773685546,10.625938403310913,12.163231363231366,47.0689640462241,57.694902449535014
2015-07-05,276.1689435466994,6.919384002685547,0.8865422555727467,11.014018611443056,16.32028512028512,43.29677219238289,54.310790803825945
2015-07-06,275.7278831625848,0.6327629089355469,0.8377803874414202,10.891386562104445,6.928422928422928,41.795402644856914,52.68678920696136
2015-07-07,273.87239406753275,1.8925666809082031,0.6326449505926147,10.255994015051686,5.696703296703298,35.47931776529949,45.735311780351175
2015-07-08,275.7673525636265,0.812530517578125,0.8421439662123424,9.29732604077922,5.1065043065043065,41.929756486002624,51.22708252678184
2015-07-09,276.10152004409525,0.8091926574707031,0.8790881833836636,8.313753219010966,14.216097416097414,43.06726258951825,51.38101580852921
2015-07-10,276.2792442465692,4.5604705810546875,0.8987366588235445,7.556333444029198,14.908939708939707,43.67223577473973,51.22856921876893
2015-07-11,273.7111697022984,1.18255615234375,0.6148206310203691,7.112223114298921,6.3125631125631125,34.93051002604168,42.0427331403406
2015-07-12,275.4661338950067,0.19979476928710938,0.8088424376077744,6.872043910204985,6.3125631125631125,40.90440813802098,47.77645204822597
2015-07-13,277.2061648194859,0.5426406860351562,1.001213281917939,6.6505883698319135,12.830412830412829,46.82747340494793,53.478061774779846
2015-07-14,277.6987083578973,0.7014274597167969,1.055666921224427,6.3549779895954,10.161686961686963,48.504091609700666,54.85906959929606
2015-07-15,278.76571478693376,0.5173683166503906,1.173630875054472,6.009162338979672,14.908939708939707,52.13618149414071,58.14534383312038
2015-07-16,279.6258527263869,0.4601478576660156,1.2687242778831191,5.669763548179311,15.627442827442827,55.064091040039145,60.733854588218456
2015-07-17,280.6703371827671,0.7996559143066406,1.384198292692857,5.36575375893451,16.32028512028512,58.619516129557304,63.985269888491814
2015-07-18,279.56185736505876,2.109050750732422,1.2616492072522278,5.100798826032263,22.11963171963172,54.846250830078205,59.947049656110465
2015-07-19,279.51339545099626,0.06437301635742188,1.2562914522871085,4.8693943595650975,14.908939708939707,54.68128647460946,59.55068083417456
2015-07-20,281.07340318211607,0.0,1.4287596539403211,4.652055285252826,14.216097416097414,59.99155279134129,64.64360807659412
2015-07-21,281.91500677912126,2.3512840270996094,1.52180397416056,4.431186404499394,17.038788238788246,62.856371435546954,67.28755784004635
2015-07-22,283.2644228761265,0.621795654296875,1.670990008876767,4.2175873045749634,19.91280071280072,67.44978382975262,71.66737113432758
2015-07-23,282.0316653077671,0.5650520324707031,1.534701273476263,4.025245906433465,19.19429759429759,63.253477067057304,67.27872297349077
2015-07-24,281.5033958578973,1.0137557983398438,1.4762979206018658,3.8463263308847484,16.32028512028512,61.45524785970067,65.30157419058541
2015-07-25,280.3128644451369,1.3713836669921875,1.3446775397060218,3.673076679553491,15.627442827442827,57.402678930664145,61.075755610217634
2015-07-26,279.36592434097025,1.262664794921875,1.239987637482466,3.5108167169016467,16.32028512028512,54.17929481608075,57.69011153298239
2015-07-27,281.13594387222025,0.7181167602539062,1.4356739019515645,3.3632987763248847,14.216097416097414,60.20444130045575,63.56774007678063
2015-07-28,281.10857977716813,0.7715225219726562,1.4326486372882163,3.2238433521248084,14.216097416097414,60.11129392089852,63.33513727302333
2015-07-29,279.74227728693376,2.3899078369140625,1.2815957106236298,3.088636419517837,17.75729135729136,55.46040024414071,58.54903666365855
2015-07-30,278.1708966716994,8.868694305419922,1.1078701684895205,2.987131958724061,10.161686961686963,50.11142062988289,53.09855258860696
2015-07-31,278.0755597576369,3.2787322998046875,1.0973301014170813,2.968241748157836,8.211464211464211,49.786893774414146,52.75513552257198
2015-08-01,278.8357424562046,1.1281967163085938,1.1813728534717478,3.01480912448968,12.163231363231366,52.37455568033856,55.38936480482824
2015-08-02,277.9172142172723,3.345489501953125,1.0798240531830259,3.0404291995537673,9.494505494505496,49.24788555501316,52.28831475456693
2015-08-03,278.56519395360044,0.4925727844238281,1.1514620954842738,2.9955557124257837,13.523255123255124,51.45360857747411,54.44916428989989
2015-08-04,278.3480003500848,1.2216567993164062,1.1274500412734707,2.895081303196158,12.830412830412829,50.714281551106914,53.60936285430307
2015-08-05,277.19381537287126,4.326343536376953,0.9998479766014663,2.7793609589312718,8.211464211464211,46.785435888671955,49.564796847603226
2015-08-06,277.99768907078794,1.5006065368652344,1.0887210304141468,2.6914356128594807,8.211464211464211,49.52182195638036,52.213257569239836
2015-08-07,280.28828762222025,0.04100799560546875,1.3419604246775354,2.6352563088205185,13.523255123255124,57.31901942545574,59.95427573427626
2015-08-08,279.48677395034525,1.6641616821289062,1.2533482858841494,2.5723316169101684,16.32028512028512,54.590666886393244,57.16299850330341
2015-08-09,276.00569484878275,16.208171844482422,0.86849413389344,2.520739923596911,20.656964656964657,42.7410736246745,45.26181354827141
2015-08-10,276.97025376805357,7.422447204589844,0.9751319016920581,2.5858518034257068,13.523255123255124,46.02443218587254,48.610283989298246
2015-08-11,273.6479372804234,26.45587921142578,0.6078299079172662,2.8506592806569446,12.830412830412829,34.71526686197918,37.56592614263612
2015-08-12,273.21524888524107,0.008106231689453125,0.5599936133242002,3.2830105787067305,8.852984852984852,33.24239556477879,36.52540614348552
2015-08-13,276.5793337647984,0.015735626220703125,0.9319133530869856,3.681434894113508,11.496049896049895,44.69374049479168,48.37517538890519
2015-08-14,274.91187364110044,10.434150695800781,0.7475656456200542,3.8344010100472676,13.523255123255124,39.017706233724105,42.85210724377137
2015-08-15,267.1679669841994,15.522956848144531,0.0,3.7751614189059506,12.163231363231366,12.650131911227293,16.425293330133243
2015-08-16,267.6733889405796,0.0019073486328125,0.0,3.6514549465586095,12.163231363231366,14.377904313151056,18.029359259709665
2015-08-17,272.7666710043817,0.1010894775390625,0.5104006408857299,3.508280094878976,8.211464211464211,31.71543645833348,35.223716553212455
2015-08-18,274.48218614110044,0.23174285888671875,0.7000611179696248,3.357757592313329,8.852984852984852,37.5550499837241,40.91280757603743
2015-08-19,276.0166506593296,0.7424354553222656,0.8697053643924815,3.261397491069014,8.211464211464211,42.77836720377605,46.03976469484506
2015-08-20,276.6101056560744,1.8825531005859375,0.9353153700411138,3.2498774464966584,9.494505494505496,44.7984880126954,48.04836545919206
2015-08-21,278.17660345880876,0.4181861877441406,1.1085010879973773,3.25841389454284,14.908939708939707,50.130846533203204,53.389260427746045
2015-08-22,279.0232424562046,0.03337860107421875,1.2021021019010263,3.2019164127258923,14.216097416097414,53.01280568033855,56.214722093064445
2015-08-23,277.22693711766294,0.6699562072753906,1.003509783941189,3.0630427068175705,5.1065043065043065,46.898182307942854,49.96122501476042
2015-08-24,277.2603640382359,0.5702972412109375,1.0072053302920272,2.886644313458672,10.161686961686963,47.011967545572936,49.89861185903161
2015-08-25,278.4079877361525,0.6451606750488281,1.134082006225045,2.7227167331325384,11.496049896049895,50.91847861328133,53.641195346413866
2015-08-26,276.97042670099626,0.728607177734375,0.9751510204650216,2.589394312375677,14.216097416097414,46.025020849609454,48.61441516198513
2015-08-27,276.625394962715,3.30352783203125,0.9370056944979935,2.4854658641361573,10.803207603207602,44.85053281250008,47.33599867663624
2015-08-28,276.54827704279313,6.062984466552734,0.9284798463891416,2.4242986427074587,8.211464211464211,44.58802341308601,47.01232205579347
2015-08-29,273.35929185399107,13.408660888671875,0.575918426570651,2.4525915507545895,5.696703296703298,33.73271783040379,36.18530938115838
2015-08-30,271.2807802980015,17.05646514892578,0.3461265203987391,2.5939643595350166,3.361568161568161,26.657464493815112,29.251428853350127
2015-08-31,269.8068728272984,10.431766510009766,0.1831772184148761,2.7519920154639133,3.361568161568161,21.64028346354168,24.392275479005594
2015-09-01,268.39652329930357,11.357784271240234,0.027254627812637027,2.781742971522224,,16.83945367024754,19.621196641769764
2015-09-02,269.1391583904494,1.1935234069824219,0.10935738672816409,2.6574022580662477,,19.36738352050789,22.024785778574138
2015-09-03,271.6486595297723,0.0095367431640625,0.38679777366460183,2.4649415423906404,,27.909725398763168,30.37466694115381
2015-09-04,273.74191107599626,0.4482269287109375,0.6182192740733856,2.2904091154324147,,35.03515366210945,37.32556277754187
2015-09-05,272.8406456137567,9.164810180664062,0.5185789771800936,2.167239990997011,,31.967246028645977,34.13448601964299
2015-09-06,271.9661745851109,0.9531974792480469,0.4219009654627302,2.0789670930697617,,28.990546647135428,31.06951374020519
2015-09-07,269.4802533611525,5.612850189208984,0.14706747945180398,1.9920174099884753,,20.528470800781328,22.520488210769802
2015-09-08,268.45369289565775,9.832382202148438,0.03357506922825024,1.8909189375223028,,17.03405897623699,18.924977913759296
2015-09-09,266.6707237387567,6.5975189208984375,0.0,1.7821477619503894,,10.942797877236549,12.724945639186938
2015-09-10,265.63424506037126,2.03704833984375,0.0,1.677244801023136,,7.398579379485039,9.075824180508175
2015-09-11,264.80572078872416,0.004291534423828125,0.0,1.582405002412493,,4.724915776245252,6.307320778657745
2015-09-12,269.12223130711607,0.0209808349609375,0.10748599624496744,1.499422613690642,,19.309712531588513,20.809135145279154
2015-09-13,269.93635891128275,0.06961822509765625,0.19749268083112412,1.428880887857742,,22.081054093424495,23.509934981282235
2015-09-14,269.75726141779313,1.6546249389648438,0.1776923798412179,1.3691883821914903,,21.471406225586016,22.840594607777504
2015-09-15,266.9355349366734,0.00095367431640625,0.0,1.3160388625781063,,11.86624793305282,13.182286795630926
2015-09-16,267.362933618314,0.9603500366210938,0.0,1.265318229184766,,13.321114396158867,14.586432625343633
2015-09-17,269.42403998224626,0.00667572021484375,0.14085275360435434,1.2153489653495655,,20.33712045898445,21.552469424334017
2015-09-18,270.37342149266294,0.7276535034179688,0.24581256791683936,1.166408776280845,,23.56881512044285,24.735223896723696
2015-09-19,271.63517076024107,0.2741813659667969,0.38530650937330285,1.119266097554706,,27.863809627278787,28.983075724833494
2015-09-20,268.6060264731317,10.320663452148438,0.05041645894333292,1.0742840628218635,,17.552602473958476,18.62688653678034
2015-09-21,266.64422430841813,0.3294944763183594,0.0,1.0313573133231646,,10.87344935164792,11.904806664971085
2015-09-22,265.95255357274107,0.005245208740234375,0.0,0.9902177137398859,,8.520121162693993,9.51033887643388
2015-09-23,266.3141970460484,1.590728759765625,0.0,0.950671368768222,,9.74082807569722,10.691499444465443
