,T2,RRR,PE,Q_HBV,HBV_snowpack,HBV_soil_moisture,HBV_AET,HBV_upper_gw,HBV_lower_gw,Qobs,Q_DDM,Q_Total
2015-10-24,261.94744457506977,13.43393325805664,0.0,0.2853358824562384,94.99716758728027,192.87110711991903,0.0,0.0,6.380741548147543,0.0,0.0,0.2853358824562384
2015-10-25,256.71332294637193,0.022411346435546875,0.0,0.273922447202212,95.01285552978516,192.87110711991903,0.0,0.0,6.125511886221641,0.0,0.0,0.273922447202212
2015-10-26,261.94422964482106,0.0,0.0,0.2629655493556695,95.01285552978516,192.87110711991903,0.0,0.0,5.880491410772776,0.0,0.0,0.2629655493556695
2015-10-27,261.9120163346033,0.0,0.0,0.2524469273929375,95.01285552978516,192.87110711991903,0.0,0.0,5.645271754341865,0.0,0.0,0.2524469273929375
2015-10-28,262.6439539647492,0.9398460388183594,0.0,0.24234905028880327,95.67074775695801,192.87110711991903,0.0,0.0,5.41946088416819,0.0,0.0,0.24234905028880327
2015-10-29,262.4093912505607,0.5140304565429688,0.0,0.23265508826682962,96.03056907653809,192.87110711991903,0.0,0.0,5.202682448801463,0.0,0.0,0.23265508826682962
2015-10-30,261.77541139361404,0.010013580322265625,0.0,0.2233488847322142,96.03757858276367,192.87110711991903,0.0,0.0,4.994575150849404,0.0,0.0,0.2233488847322142
2015-10-31,264.29280136710935,0.0057220458984375,0.0,0.214414929344298,96.04158401489258,192.87110711991903,0.0,0.0,4.794792144815428,0.0,0.0,0.214414929344298
2015-11-01,265.17136859150304,0.000476837158203125,0.0,0.2058383321730436,96.04191780090332,192.87110711991903,0.0,0.0,4.6030004590228115,0.0,0.0,0.2058383321730436
2015-11-02,264.3489040046822,0.7066726684570312,0.0,0.19760479888733562,96.53658866882324,192.87110711991903,0.0,0.0,4.418880440661899,0.0,0.0,0.19760479888733562
2015-11-03,260.4418093578689,0.01811981201171875,0.0,0.1897006069316931,96.54927253723145,192.87110711991903,0.0,0.0,4.242125223035423,0.0,0.0,0.1897006069316931
2015-11-04,262.20069800389723,0.8144378662109375,0.0,0.1821125826538411,97.1193790435791,192.87110711991903,0.0,0.0,4.072440214114006,0.0,0.0,0.1821125826538411
2015-11-05,263.1436707691321,0.8692741394042969,0.0,0.1748280793473387,97.72787094116211,192.87110711991903,0.0,0.0,3.9095426055494458,0.0,0.0,0.1748280793473387
2015-11-06,261.794982912756,0.118255615234375,0.0,0.16783495617343297,97.81064987182617,192.87110711991903,0.0,0.0,3.753160901327468,0.0,0.0,0.16783495617343297
2015-11-07,260.6673253527858,0.02193450927734375,0.0,0.16112155792662516,97.82600402832031,192.87110711991903,0.0,0.0,3.6030344652743693,0.0,0.0,0.16112155792662516
2015-11-08,262.61903573433295,0.0,0.0,0.15467669560965536,97.82600402832031,192.87110711991903,0.0,0.0,3.4589130866633946,0.0,0.0,0.15467669560965536
2015-11-09,260.11380761316985,0.002384185791015625,0.0,0.14848962778528432,97.82767295837402,192.87110711991903,0.0,0.0,3.3205565631968588,0.0,0.0,0.14848962778528432
2015-11-10,261.8231973241954,0.0,0.0,0.14255004267384588,97.82767295837402,192.87110711991903,0.0,0.0,3.187734300668984,0.0,0.0,0.14255004267384588
2015-11-11,262.24780455159834,0.0,0.0,0.13684804096686715,97.82767295837402,192.87110711991903,0.0,0.0,3.0602249286422247,0.0,0.0,0.13684804096686715
2015-11-12,264.05883312452085,0.0,0.0,0.13137411932818577,97.82767295837402,192.87110711991903,0.0,0.0,2.9378159314965355,0.0,0.0,0.13137411932818577
2015-11-13,264.37500418784947,0.5421638488769531,0.0,0.12611915455506356,98.20718765258789,192.87110711991903,0.0,0.0,2.820303294236674,0.0,0.0,0.12611915455506356
2015-11-14,263.3111573369442,3.756999969482422,0.0,0.1210743883728673,100.83708763122559,192.87110711991903,0.0,0.0,2.7074911624672073,0.0,0.0,0.1210743883728673
2015-11-15,260.54924384778747,0.004291534423828125,0.0,0.1162314128379549,100.84009170532227,192.87110711991903,0.0,0.0,2.599191515968519,0.0,0.0,0.1162314128379549
2015-11-16,260.97652251531116,3.8619041442871094,0.0,0.11158215632443583,103.54342460632324,192.87110711991903,0.0,0.0,2.495223855329778,0.0,0.0,0.11158215632443583
2015-11-17,258.25355300207616,0.1087188720703125,0.0,0.10711887007145687,103.61952781677246,192.87110711991903,0.0,0.0,2.395414901116587,0.0,0.0,0.10711887007145687
2015-11-18,260.7828557826961,0.9865760803222656,0.0,0.10283411526859787,104.31013107299805,192.87110711991903,0.0,0.0,2.2995983050719233,0.0,0.0,0.10283411526859787
2015-11-19,263.338344596979,0.13446807861328125,0.0,0.09872075065785405,104.40425872802734,192.87110711991903,0.0,0.0,2.2076143728690463,0.0,0.0,0.09872075065785405
2015-11-20,263.56884441933255,0.16832351684570312,0.0,0.09477192063154023,104.52208518981934,192.87110711991903,0.0,0.0,2.1193097979542843,0.0,0.0,0.09477192063154023
2015-11-21,259.0860950467757,0.030994415283203125,0.0,0.09098104380627883,104.54378128051758,192.87110711991903,0.0,0.0,2.034537406036113,0.0,0.0,0.09098104380627883
2015-11-22,258.1561227191689,0.09584426879882812,0.0,0.08734180205402768,104.61087226867676,192.87110711991903,0.0,0.0,1.9531559097946685,0.0,0.0,0.08734180205402768
2015-11-23,256.249550339287,0.07724761962890625,0.0,0.0838481299718665,104.66494560241699,192.87110711991903,0.0,0.0,1.8750296734028817,0.0,0.0,0.0838481299718665
2015-11-24,257.65034598123725,0.016689300537109375,0.0,0.08049420477299178,104.67662811279297,192.87110711991903,0.0,0.0,1.8000284864667664,0.0,0.0,0.08049420477299178
2015-11-25,260.0801038289471,0.0,0.0,0.0772744365820721,104.67662811279297,192.87110711991903,0.0,0.0,1.7280273470080958,0.0,0.0,0.0772744365820721
2015-11-26,260.5045756943912,0.0,0.0,0.07418345911878924,104.67662811279297,192.87110711991903,0.0,0.0,1.658906253127772,0.0,0.0,0.07418345911878924
2015-11-27,260.6383848272058,0.0,0.0,0.07121612075403769,104.67662811279297,192.87110711991903,0.0,0.0,1.5925500030026611,0.0,0.0,0.07121612075403769
2015-11-28,261.44000175673324,0.0,0.0,0.0683674759238762,104.67662811279297,192.87110711991903,0.0,0.0,1.5288480028825546,0.0,0.0,0.0683674759238762
2015-11-29,262.04080767748843,0.00476837158203125,0.0,0.06563277688692115,104.67996597290039,192.87110711991903,0.0,0.0,1.4676940827672524,0.0,0.0,0.06563277688692115
2015-11-30,259.64288214217873,0.1373291015625,0.0,0.06300746581144429,104.77609634399414,192.87110711991903,0.0,0.0,1.4089863194565624,0.0,0.0,0.06300746581144429
2015-12-01,257.77414857703167,0.018596649169921875,0.0,0.0604871671789865,104.78911399841309,192.87110711991903,0.0,0.0,1.3526268666783,0.0,0.0,0.0604871671789865
2015-12-02,259.8316584991716,0.003814697265625,0.0,0.05806768049182705,104.79178428649902,192.87110711991903,0.0,0.0,1.2985217920111678,0.0,0.0,0.05806768049182705
2015-12-03,260.0336005379299,0.00286102294921875,0.0,0.055744973272153976,104.79378700256348,192.87110711991903,0.0,0.0,1.246580920330721,0.0,0.0,0.055744973272153976
2015-12-04,259.2424098672534,0.00858306884765625,0.0,0.053515174341267804,104.79979515075684,192.87110711991903,0.0,0.0,1.1967176835174922,0.0,0.0,0.053515174341267804
2015-12-05,259.49701447567674,0.013828277587890625,0.0,0.0513745673676171,104.80947494506836,192.87110711991903,0.0,0.0,1.1488489761767926,0.0,0.0,0.0513745673676171
2015-12-06,260.079355275116,0.24175643920898438,0.0,0.04931958467291241,104.97870445251465,192.87110711991903,0.0,0.0,1.102895017129721,0.0,0.0,0.04931958467291241
2015-12-07,258.334731093473,0.03814697265625,0.0,0.04734680128599591,105.00540733337402,192.87110711991903,0.0,0.0,1.058779216444532,0.0,0.0,0.04734680128599591
2015-12-08,260.2009729643651,0.0,0.0,0.04545292923455607,105.00540733337402,192.87110711991903,0.0,0.0,1.0164280477867507,0.0,0.0,0.04545292923455607
2015-12-09,260.5491107643227,0.002384185791015625,0.0,0.04363481206517383,105.00707626342773,192.87110711991903,0.0,0.0,0.9757709258752807,0.0,0.0,0.04363481206517383
2015-12-10,260.7234465310604,0.3604888916015625,0.0,0.04188941958256688,105.25941848754883,192.87110711991903,0.0,0.0,0.9367400888402695,0.0,0.0,0.04188941958256688
2015-12-11,258.1198838524304,7.504463195800781,0.0,0.04021384279926421,110.51254272460938,192.87110711991903,0.0,0.0,0.8992704852866588,0.0,0.0,0.04021384279926421
2015-12-12,255.93194769930787,0.70953369140625,0.0,0.038605289087293646,111.00921630859375,192.87110711991903,0.0,0.0,0.8632996658751924,0.0,0.0,0.038605289087293646
2015-12-13,254.021383026947,0.0,0.0,0.037061077523801896,111.00921630859375,192.87110711991903,0.0,0.0,0.8287676792401847,0.0,0.0,0.037061077523801896
2015-12-14,254.7307706250384,0.0,0.0,0.035578634422849816,111.00921630859375,192.87110711991903,0.0,0.0,0.7956169720705772,0.0,0.0,0.035578634422849816
2015-12-15,255.69182944951376,0.0,0.0,0.03415548904593582,111.00921630859375,192.87110711991903,0.0,0.0,0.7637922931877541,0.0,0.0,0.03415548904593582
