,T2,RRR,PE,HBV_snowpack,HBV_soil_moisture,HBV_AET,HBV_upper_gw,HBV_lower_gw,Q_HBV,DDM_smb,DDM_accumulation_rate,DDM_ice_melt_rate,DDM_snow_melt_rate,DDM_total_melt,Q_DDM,Qobs,Q_Total
2003-10-29,-4.917,0.0,0.015,42.78,197.795,0.015,0.0,7.167,0.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321
2003-10-30,-4.859,0.004,0.028,42.782,197.767,0.028,0.0,6.881,0.308,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.308
2003-10-31,-5.755,0.135,0.0,42.877,197.767,0.0,0.0,6.605,0.295,0.135,0.135,0.0,0.0,0.0,0.0,0.0,0.295
2003-11-01,-6.703,0.196,0.0,43.014,197.767,0.0,0.0,6.341,0.284,0.196,0.196,0.0,0.0,0.0,0.0,0.0,0.284
2003-11-02,-6.25,0.093,0.0,43.079,197.767,0.0,0.0,6.087,0.272,0.093,0.093,0.0,0.0,0.0,0.0,0.0,0.272
2003-11-03,-5.936,2.295,0.0,44.686,197.767,0.0,0.0,5.844,0.261,2.295,2.295,0.0,0.0,0.0,0.0,0.0,0.261
2003-11-04,-6.381,0.77,0.0,45.225,197.767,0.0,0.0,5.61,0.251,0.77,0.77,0.0,0.0,0.0,0.0,0.0,0.251
2003-11-05,-8.27,3.215,0.0,47.476,197.767,0.0,0.0,5.386,0.241,3.215,3.215,0.0,0.0,0.0,0.0,0.0,0.241
2003-11-06,-11.771,0.69,0.0,47.959,197.767,0.0,0.0,5.17,0.231,0.69,0.69,0.0,0.0,0.0,0.0,0.0,0.231
2003-11-07,-12.711,0.367,0.0,48.215,197.767,0.0,0.0,4.964,0.222,0.367,0.367,0.0,0.0,0.0,0.0,0.0,0.222
2003-11-08,-14.163,0.139,0.0,48.313,197.767,0.0,0.0,4.765,0.213,0.139,0.139,0.0,0.0,0.0,0.0,0.0,0.213
2003-11-09,-12.966,0.07,0.0,48.362,197.767,0.0,0.0,4.574,0.205,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.205
2003-11-10,-13.275,0.046,0.0,48.394,197.767,0.0,0.0,4.391,0.196,0.046,0.046,0.0,0.0,0.0,0.0,0.0,0.196
2003-11-11,-10.013,0.0,0.0,48.394,197.767,0.0,0.0,4.216,0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189
2003-11-12,-8.234,0.024,0.0,48.411,197.767,0.0,0.0,4.047,0.181,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.181
2003-11-13,-10.819,0.041,0.0,48.439,197.767,0.0,0.0,3.885,0.174,0.041,0.041,0.0,0.0,0.0,0.0,0.0,0.174
2003-11-14,-11.229,0.0,0.0,48.439,197.767,0.0,0.0,3.73,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167
2003-11-15,-9.715,0.087,0.0,48.5,197.767,0.0,0.0,3.581,0.16,0.087,0.087,0.0,0.0,0.0,0.0,0.0,0.16
2003-11-16,-9.874,0.067,0.0,48.547,197.767,0.0,0.0,3.437,0.154,0.067,0.067,0.0,0.0,0.0,0.0,0.0,0.154
2003-11-17,-11.94,0.076,0.0,48.6,197.767,0.0,0.0,3.3,0.148,0.076,0.076,0.0,0.0,0.0,0.0,0.0,0.148
2003-11-18,-12.154,3.33,0.0,50.931,197.767,0.0,0.0,3.168,0.142,3.33,3.33,0.0,0.0,0.0,0.0,0.0,0.142
2003-11-19,-16.091,0.044,0.0,50.962,197.767,0.0,0.0,3.041,0.136,0.044,0.044,0.0,0.0,0.0,0.0,0.0,0.136
2003-11-20,-13.726,0.0,0.0,50.962,197.767,0.0,0.0,2.92,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131
2003-11-21,-10.873,0.0,0.0,50.962,197.767,0.0,0.0,2.803,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
2003-11-22,-11.431,0.007,0.0,50.967,197.767,0.0,0.0,2.691,0.12,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.12
2003-11-23,-10.852,0.004,0.0,50.97,197.767,0.0,0.0,2.583,0.116,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.116
2003-11-24,-11.959,2.89,0.0,52.993,197.767,0.0,0.0,2.48,0.111,2.89,2.89,0.0,0.0,0.0,0.0,0.0,0.111
2003-11-25,-13.867,0.006,0.0,52.997,197.767,0.0,0.0,2.381,0.106,0.006,0.006,0.0,0.0,0.0,0.0,0.0,0.106
2003-11-26,-13.639,0.184,0.0,53.125,197.767,0.0,0.0,2.285,0.102,0.184,0.184,0.0,0.0,0.0,0.0,0.0,0.102
2003-11-27,-18.694,0.015,0.0,53.136,197.767,0.0,0.0,2.194,0.098,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.098
2003-11-28,-13.676,0.0,0.0,53.136,197.767,0.0,0.0,2.106,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094
2003-11-29,-14.06,0.0,0.0,53.136,197.767,0.0,0.0,2.022,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09
2003-11-30,-18.076,0.003,0.0,53.138,197.767,0.0,0.0,1.941,0.087,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.087
2003-12-01,-17.723,0.017,0.0,53.15,197.767,0.0,0.0,1.863,0.083,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.083
2003-12-02,-16.782,0.011,0.0,53.158,197.767,0.0,0.0,1.789,0.08,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.08
2003-12-03,-16.646,0.01,0.0,53.164,197.767,0.0,0.0,1.717,0.077,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.077
2003-12-04,-18.291,0.041,0.0,53.193,197.767,0.0,0.0,1.649,0.074,0.041,0.041,0.0,0.0,0.0,0.0,0.0,0.074
2003-12-05,-17.842,0.01,0.0,53.2,197.767,0.0,0.0,1.583,0.071,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.071
2003-12-06,-15.742,0.0,0.0,53.2,197.767,0.0,0.0,1.519,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068
2003-12-07,-15.123,0.0,0.0,53.2,197.767,0.0,0.0,1.459,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065
2003-12-08,-14.848,0.0,0.0,53.2,197.767,0.0,0.0,1.4,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063
2003-12-09,-13.432,0.053,0.0,53.238,197.767,0.0,0.0,1.344,0.06,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.06
2003-12-10,-13.983,0.019,0.0,53.251,197.767,0.0,0.0,1.29,0.058,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.058
2003-12-11,-14.421,0.009,0.0,53.257,197.767,0.0,0.0,1.239,0.055,0.009,0.009,0.0,0.0,0.0,0.0,0.0,0.055
2003-12-12,-11.14,0.0,0.0,53.257,197.767,0.0,0.0,1.189,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053
2003-12-13,-11.3,0.0,0.0,53.257,197.767,0.0,0.0,1.142,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051
2003-12-14,-14.551,0.241,0.0,53.426,197.767,0.0,0.0,1.096,0.049,0.241,0.241,0.0,0.0,0.0,0.0,0.0,0.049
2003-12-15,-17.452,0.021,0.0,53.441,197.767,0.0,0.0,1.052,0.047,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.047
2003-12-16,-16.608,0.0,0.0,53.441,197.767,0.0,0.0,1.01,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045
2003-12-17,-17.352,0.0,0.0,53.441,197.767,0.0,0.0,0.97,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043
2003-12-18,-16.785,0.0,0.0,53.441,197.767,0.0,0.0,0.931,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042
2003-12-19,-15.946,0.0,0.0,53.441,197.767,0.0,0.0,0.894,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
2003-12-20,-15.713,0.0,0.0,53.441,197.767,0.0,0.0,0.858,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038
2003-12-21,-14.397,0.0,0.0,53.441,197.767,0.0,0.0,0.824,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037
2003-12-22,-12.449,0.049,0.0,53.475,197.767,0.0,0.0,0.791,0.035,0.049,0.049,0.0,0.0,0.0,0.0,0.0,0.035
2003-12-23,-14.224,0.26,0.0,53.657,197.767,0.0,0.0,0.759,0.034,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.034
2003-12-24,-16.739,0.01,0.0,53.664,197.767,0.0,0.0,0.729,0.033,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.033
2003-12-25,-17.084,0.018,0.0,53.676,197.767,0.0,0.0,0.7,0.031,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.031
2003-12-26,-16.961,0.108,0.0,53.752,197.767,0.0,0.0,0.672,0.03,0.108,0.108,0.0,0.0,0.0,0.0,0.0,0.03
2003-12-27,-18.333,0.128,0.0,53.841,197.767,0.0,0.0,0.645,0.029,0.128,0.128,0.0,0.0,0.0,0.0,0.0,0.029
2003-12-28,-16.358,0.0,0.0,53.841,197.767,0.0,0.0,0.619,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028
2003-12-29,-15.601,0.0,0.0,53.841,197.767,0.0,0.0,0.594,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027
2003-12-30,-16.52,0.0,0.0,53.841,197.767,0.0,0.0,0.57,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026
2003-12-31,-17.488,0.007,0.0,53.846,197.767,0.0,0.0,0.548,0.024,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.024
2004-01-01,-17.188,0.002,0.0,53.848,197.767,0.0,0.0,0.526,0.024,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.024
2004-01-02,-16.648,0.0,0.0,53.848,197.767,0.0,0.0,0.505,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023
2004-01-03,-16.888,0.0,0.0,53.848,197.767,0.0,0.0,0.484,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022
2004-01-04,-17.652,0.0,0.0,53.848,197.767,0.0,0.0,0.465,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021
2004-01-05,-17.722,0.0,0.0,53.848,197.767,0.0,0.0,0.446,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
2004-01-06,-16.933,0.004,0.0,53.851,197.767,0.0,0.0,0.429,0.019,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.019
2004-01-07,-15.835,0.0,0.0,53.851,197.767,0.0,0.0,0.411,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018
2004-01-08,-15.014,0.13,0.0,53.942,197.767,0.0,0.0,0.395,0.018,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.018
2004-01-09,-16.202,0.012,0.0,53.951,197.767,0.0,0.0,0.379,0.017,0.012,0.012,0.0,0.0,0.0,0.0,0.0,0.017
2004-01-10,-16.56,0.042,0.0,53.98,197.767,0.0,0.0,0.364,0.016,0.042,0.042,0.0,0.0,0.0,0.0,0.0,0.016
2004-01-11,-15.542,0.014,0.0,53.99,197.767,0.0,0.0,0.349,0.016,0.014,0.014,0.0,0.0,0.0,0.0,0.0,0.016
2004-01-12,-13.476,0.336,0.0,54.225,197.767,0.0,0.0,0.336,0.015,0.336,0.336,0.0,0.0,0.0,0.0,0.0,0.015
2004-01-13,-16.121,0.314,0.0,54.445,197.767,0.0,0.0,0.322,0.014,0.314,0.314,0.0,0.0,0.0,0.0,0.0,0.014
2004-01-14,-17.982,0.064,0.0,54.489,197.767,0.0,0.0,0.309,0.014,0.064,0.064,0.0,0.0,0.0,0.0,0.0,0.014
2004-01-15,-17.948,0.0,0.0,54.489,197.767,0.0,0.0,0.297,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013
2004-01-16,-15.153,0.006,0.0,54.494,197.767,0.0,0.0,0.285,0.013,0.006,0.006,0.0,0.0,0.0,0.0,0.0,0.013
2004-01-17,-15.64,0.13,0.0,54.585,197.767,0.0,0.0,0.274,0.012,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.012
2004-01-18,-14.925,2.672,0.0,56.455,197.767,0.0,0.0,0.263,0.012,2.672,2.672,0.0,0.0,0.0,0.0,0.0,0.012
2004-01-19,-16.41,1.175,0.0,57.277,197.767,0.0,0.0,0.252,0.011,1.175,1.175,0.0,0.0,0.0,0.0,0.0,0.011
2004-01-20,-20.091,0.032,0.0,57.3,197.767,0.0,0.0,0.242,0.011,0.032,0.032,0.0,0.0,0.0,0.0,0.0,0.011
2004-01-21,-17.914,0.001,0.0,57.301,197.767,0.0,0.0,0.232,0.01,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.01
2004-01-22,-17.209,0.0,0.0,57.301,197.767,0.0,0.0,0.223,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
2004-01-23,-15.664,0.0,0.0,57.301,197.767,0.0,0.0,0.214,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
2004-01-24,-15.014,0.0,0.0,57.301,197.767,0.0,0.0,0.206,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009
2004-01-25,-13.93,0.0,0.0,57.301,197.767,0.0,0.0,0.197,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009
2004-01-26,-14.635,0.065,0.0,57.346,197.767,0.0,0.0,0.189,0.008,0.065,0.065,0.0,0.0,0.0,0.0,0.0,0.008
2004-01-27,-15.96,0.007,0.0,57.351,197.767,0.0,0.0,0.182,0.008,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.008
2004-01-28,-15.987,0.07,0.0,57.4,197.767,0.0,0.0,0.175,0.008,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.008
2004-01-29,-19.943,0.053,0.0,57.437,197.767,0.0,0.0,0.168,0.007,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.007
2004-01-30,-20.388,0.018,0.0,57.449,197.767,0.0,0.0,0.161,0.007,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.007
2004-01-31,-20.39,0.166,0.0,57.565,197.767,0.0,0.0,0.154,0.007,0.166,0.166,0.0,0.0,0.0,0.0,0.0,0.007
2004-02-01,-22.239,0.148,0.0,57.669,197.767,0.0,0.0,0.148,0.007,0.148,0.148,0.0,0.0,0.0,0.0,0.0,0.007
2004-02-02,-21.823,0.006,0.0,57.673,197.767,0.0,0.0,0.142,0.006,0.006,0.006,0.0,0.0,0.0,0.0,0.0,0.006
2004-02-03,-18.805,0.0,0.0,57.673,197.767,0.0,0.0,0.137,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006
2004-02-04,-17.915,0.0,0.0,57.673,197.767,0.0,0.0,0.131,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006
2004-02-05,-18.109,0.0,0.0,57.673,197.767,0.0,0.0,0.126,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006
2004-02-06,-17.486,0.0,0.0,57.673,197.767,0.0,0.0,0.121,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005
2004-02-07,-15.496,0.0,0.0,57.673,197.767,0.0,0.0,0.116,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005
2004-02-08,-12.592,0.0,0.0,57.673,197.767,0.0,0.0,0.111,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005
2004-02-09,-13.75,0.781,0.0,58.22,197.767,0.0,0.0,0.107,0.005,0.781,0.781,0.0,0.0,0.0,0.0,0.0,0.005
2004-02-10,-13.195,0.057,0.0,58.259,197.767,0.0,0.0,0.103,0.005,0.057,0.057,0.0,0.0,0.0,0.0,0.0,0.005
2004-02-11,-12.698,0.012,0.0,58.268,197.767,0.0,0.0,0.099,0.004,0.012,0.012,0.0,0.0,0.0,0.0,0.0,0.004
2004-02-12,-10.852,0.0,0.0,58.268,197.767,0.0,0.0,0.095,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004
2004-02-13,-9.233,0.0,0.0,58.268,197.767,0.0,0.0,0.091,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004
2004-02-14,-12.414,0.786,0.0,58.818,197.767,0.0,0.0,0.087,0.004,0.786,0.786,0.0,0.0,0.0,0.0,0.0,0.004
2004-02-15,-14.684,0.031,0.0,58.84,197.767,0.0,0.0,0.084,0.004,0.031,0.031,0.0,0.0,0.0,0.0,0.0,0.004
2004-02-16,-11.089,0.001,0.0,58.84,197.767,0.0,0.0,0.08,0.004,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.004
2004-02-17,-9.371,0.206,0.0,58.985,197.767,0.0,0.0,0.077,0.003,0.206,0.206,0.0,0.0,0.0,0.0,0.0,0.003
2004-02-18,-12.237,3.658,0.0,61.545,197.767,0.0,0.0,0.074,0.003,3.658,3.658,0.0,0.0,0.0,0.0,0.0,0.003
2004-02-19,-12.704,0.255,0.0,61.724,197.767,0.0,0.0,0.071,0.003,0.255,0.255,0.0,0.0,0.0,0.0,0.0,0.003
2004-02-20,-12.894,0.923,0.0,62.37,197.767,0.0,0.0,0.068,0.003,0.923,0.923,0.0,0.0,0.0,0.0,0.0,0.003
2004-02-21,-14.449,0.014,0.0,62.38,197.767,0.0,0.0,0.066,0.003,0.014,0.014,0.0,0.0,0.0,0.0,0.0,0.003
2004-02-22,-14.974,0.042,0.0,62.409,197.767,0.0,0.0,0.063,0.003,0.042,0.042,0.0,0.0,0.0,0.0,0.0,0.003
2004-02-23,-15.748,0.021,0.0,62.424,197.767,0.0,0.0,0.06,0.003,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.003
2004-02-24,-14.586,0.034,0.0,62.447,197.767,0.0,0.0,0.058,0.003,0.034,0.034,0.0,0.0,0.0,0.0,0.0,0.003
2004-02-25,-11.182,0.508,0.0,62.803,197.767,0.0,0.0,0.056,0.002,0.508,0.508,0.0,0.0,0.0,0.0,0.0,0.002
2004-02-26,-10.737,1.112,0.0,63.581,197.767,0.0,0.0,0.053,0.002,1.112,1.112,0.0,0.0,0.0,0.0,0.0,0.002
2004-02-27,-11.587,0.41,0.0,63.868,197.767,0.0,0.0,0.051,0.002,0.41,0.41,0.0,0.0,0.0,0.0,0.0,0.002
2004-02-28,-13.575,0.763,0.0,64.403,197.767,0.0,0.0,0.049,0.002,0.763,0.763,0.0,0.0,0.0,0.0,0.0,0.002
2004-02-29,-14.232,0.317,0.0,64.624,197.767,0.0,0.0,0.047,0.002,0.317,0.317,0.0,0.0,0.0,0.0,0.0,0.002
2004-03-01,-14.957,0.048,0.0,64.658,197.767,0.0,0.0,0.045,0.002,0.048,0.048,0.0,0.0,0.0,0.0,0.0,0.002
2004-03-02,-13.209,0.0,0.0,64.658,197.767,0.0,0.0,0.044,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
2004-03-03,-14.137,0.007,0.0,64.663,197.767,0.0,0.0,0.042,0.002,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.002
2004-03-04,-12.29,0.001,0.0,64.664,197.767,0.0,0.0,0.04,0.002,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.002
2004-03-05,-10.851,0.012,0.0,64.673,197.767,0.0,0.0,0.039,0.002,0.012,0.012,0.0,0.0,0.0,0.0,0.0,0.002
2004-03-06,-11.11,0.216,0.0,64.824,197.767,0.0,0.0,0.037,0.002,0.216,0.216,0.0,0.0,0.0,0.0,0.0,0.002
2004-03-07,-8.103,0.0,0.0,64.824,197.767,0.0,0.0,0.036,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
2004-03-08,-5.121,0.008,0.0,64.829,197.767,0.0,0.0,0.034,0.002,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.002
2004-03-09,-9.072,0.314,0.0,65.049,197.767,0.0,0.0,0.033,0.001,0.314,0.314,0.0,0.0,0.0,0.0,0.0,0.001
2004-03-10,-12.986,0.275,0.0,65.241,197.767,0.0,0.0,0.031,0.001,0.275,0.275,0.0,0.0,0.0,0.0,0.0,0.001
2004-03-11,-12.34,0.001,0.0,65.242,197.767,0.0,0.0,0.03,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.001
2004-03-12,-10.885,0.063,0.0,65.286,197.767,0.0,0.0,0.029,0.001,0.063,0.063,0.0,0.0,0.0,0.0,0.0,0.001
2004-03-13,-8.624,0.018,0.0,65.299,197.767,0.0,0.0,0.028,0.001,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.001
2004-03-14,-8.26,0.076,0.0,65.352,197.767,0.0,0.0,0.027,0.001,0.076,0.076,0.0,0.0,0.0,0.0,0.0,0.001
2004-03-15,-8.384,0.114,0.0,65.432,197.767,0.0,0.0,0.026,0.001,0.114,0.114,0.0,0.0,0.0,0.0,0.0,0.001
2004-03-16,-7.58,1.1,0.0,66.202,197.767,0.0,0.0,0.025,0.001,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.001
2004-03-17,-6.654,0.832,0.0,66.784,197.767,0.0,0.0,0.024,0.001,0.832,0.832,0.0,0.0,0.0,0.0,0.0,0.001
2004-03-18,-6.826,2.583,0.0,68.592,197.767,0.0,0.0,0.023,0.001,2.583,2.583,0.0,0.0,0.0,0.0,0.0,0.001
2004-03-19,-7.552,4.449,0.0,71.706,197.767,0.0,0.0,0.022,0.001,4.449,4.449,0.0,0.0,0.0,0.0,0.0,0.001
2004-03-20,-9.332,1.265,0.0,72.591,197.767,0.0,0.0,0.021,0.001,1.265,1.265,0.0,0.0,0.0,0.0,0.0,0.001
2004-03-21,-9.589,0.183,0.0,72.719,197.767,0.0,0.0,0.02,0.001,0.183,0.183,0.0,0.0,0.0,0.0,0.0,0.001
2004-03-22,-8.949,2.146,0.0,74.221,197.767,0.0,0.0,0.019,0.001,2.146,2.146,0.0,0.0,0.0,0.0,0.0,0.001
2004-03-23,-8.778,1.798,0.0,75.48,197.767,0.0,0.0,0.018,0.001,1.798,1.798,0.0,0.0,0.0,0.0,0.0,0.001
2004-03-24,-9.325,0.212,0.0,75.628,197.767,0.0,0.0,0.018,0.001,0.212,0.212,0.0,0.0,0.0,0.0,0.0,0.001
2004-03-25,-10.283,0.025,0.0,75.646,197.767,0.0,0.0,0.017,0.001,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.001
2004-03-26,-11.902,0.849,0.0,76.24,197.767,0.0,0.0,0.016,0.001,0.849,0.849,0.0,0.0,0.0,0.0,0.0,0.001
2004-03-27,-11.716,0.065,0.0,76.286,197.767,0.0,0.0,0.016,0.001,0.065,0.065,0.0,0.0,0.0,0.0,0.0,0.001
2004-03-28,-10.495,0.004,0.0,76.289,197.767,0.0,0.0,0.015,0.001,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.001
2004-03-29,-8.809,0.007,0.0,76.293,197.767,0.0,0.0,0.014,0.001,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.001
2004-03-30,-8.338,0.446,0.0,76.605,197.767,0.0,0.0,0.014,0.001,0.446,0.446,0.0,0.0,0.0,0.0,0.0,0.001
2004-03-31,-6.571,0.014,0.0,76.615,197.767,0.0,0.0,0.013,0.001,0.014,0.014,0.0,0.0,0.0,0.0,0.0,0.001
2004-04-01,-5.386,0.0,0.0,76.615,197.767,0.0,0.0,0.013,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
2004-04-02,-4.466,0.0,0.085,76.615,197.682,0.085,0.0,0.012,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
2004-04-03,-4.632,0.0,0.06,76.615,197.622,0.06,0.0,0.012,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
2004-04-04,-4.42,0.002,0.094,76.617,197.528,0.094,0.0,0.011,0.001,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.001
2004-04-05,-5.933,0.0,0.0,76.617,197.528,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-06,-3.922,0.0,0.179,76.617,197.35,0.179,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-07,-3.434,0.0,0.285,76.617,197.064,0.285,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-08,-4.564,0.049,0.07,76.651,196.994,0.07,0.0,0.01,0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-09,-6.336,3.613,0.0,79.181,196.994,0.0,0.0,0.009,0.0,3.613,3.613,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-10,-7.309,6.716,0.0,83.882,196.994,0.0,0.0,0.009,0.0,6.716,6.716,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-11,-8.281,4.016,0.0,86.693,196.994,0.0,0.0,0.009,0.0,4.016,4.016,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-12,-10.617,0.018,0.0,86.705,196.994,0.0,0.0,0.008,0.0,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-13,-8.395,0.0,0.0,86.705,196.994,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-14,-7.087,0.0,0.0,86.705,196.994,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-15,-5.593,0.0,0.0,86.705,196.994,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-16,-4.164,0.0,0.111,86.705,196.882,0.111,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-17,-3.366,0.014,0.243,86.715,196.64,0.243,0.0,0.007,0.0,0.014,0.014,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-18,-2.382,0.0,0.455,86.715,196.185,0.455,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-19,-1.807,0.7,0.577,87.205,195.607,0.577,0.0,0.006,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-20,-2.852,2.784,0.352,89.154,195.255,0.352,0.0,0.006,0.0,2.784,2.784,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-21,-3.163,2.109,0.275,90.631,194.98,0.275,0.0,0.006,0.0,2.109,2.109,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-22,-1.395,0.02,0.647,90.645,194.334,0.647,0.0,0.005,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-23,-2.015,0.829,0.48,91.225,193.854,0.48,0.0,0.005,0.0,0.829,0.829,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-24,-3.134,2.523,0.246,92.991,193.608,0.246,0.0,0.005,0.0,2.523,2.523,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-25,-1.322,0.0,0.575,92.991,193.033,0.575,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-26,0.246,0.044,0.917,91.76,192.125,0.917,0.0,0.037,0.0,-0.295,0.042,0.0,0.337,0.337,0.337,0.0,0.337
2004-04-27,-2.259,8.153,0.365,98.032,191.761,0.365,0.0,0.036,0.001,8.153,8.153,0.0,0.0,0.0,0.0,0.0,0.001
