time,t2m
2010-03-24,269.3195652173913
2010-03-25,269.9065217391304
2010-03-26,270.57916666666665
2010-03-27,273.55434782608694
2010-03-28,265.2369565217391
2010-03-29,258.43888888888887
2010-03-30,
2010-03-31,
2010-04-01,
2010-04-02,278.19666666666666
2010-04-03,275.2625
2010-04-04,273.0760869565217
2010-04-05,270.2369565217391
2010-04-06,274.29999999999995
2010-04-07,275.67499999999995
2010-04-08,274.54166666666663
2010-04-09,274.7833333333333
2010-04-10,274.425
2010-04-11,275.2586956521739
2010-04-12,274.4083333333333
2010-04-13,274.0708333333333
2010-04-14,277.4021739130435
2010-04-15,279.05869565217387
2010-04-16,277.62083333333334
2010-04-17,274.3208333333333
2010-04-18,273.84999999999997
2010-04-19,270.8673913043478
2010-04-20,271.6630434782609
2010-04-21,275.8666666666666
2010-04-22,277.58478260869566
2010-04-23,277.99782608695654
2010-04-24,277.4065217391304
2010-04-25,281.1673913043478
2010-04-26,280.1586956521739
2010-04-27,279.8760869565217
2010-04-28,280.0282608695652
2010-04-29,280.34999999999997
2010-04-30,280.7543478260869
2010-05-01,283.2366666666666
2010-05-02,278.7195652173913
2010-05-03,278.05434782608694
2010-05-04,275.145652173913
2010-05-05,277.84999999999997
2010-05-06,280.22391304347826
2010-05-07,280.46304347826083
2010-05-08,279.4760869565217
2010-05-09,279.7543478260869
2010-05-10,278.47608695652167
2010-05-11,278.9413043478261
2010-05-12,278.37083333333334
2010-05-13,278.2152173913043
2010-05-14,275.40416666666664
2010-05-15,272.2673913043478
2010-05-16,275.69782608695647
2010-05-17,278.72391304347826
2010-05-18,279.8065217391304
2010-05-19,277.8108695652174
2010-05-20,279.4239130434782
2010-05-21,280.9673913043478
2010-05-22,280.045652173913
2010-05-23,277.745652173913
2010-05-24,276.91956521739127
2010-05-25,278.8891304347826
2010-05-26,280.8673913043478
2010-05-27,278.8717391304348
2010-05-28,276.7369565217391
2010-05-29,278.5369565217391
2010-05-30,281.2586956521739
2010-05-31,278.74999999999994
2010-06-01,283.83
2010-06-02,281.58478260869566
2010-06-03,279.19782608695647
2010-06-04,278.3717391304348
2010-06-05,278.454347826087
2010-06-06,279.19782608695647
2010-06-07,281.24999999999994
2010-06-08,283.13695652173914
2010-06-09,282.5369565217391
2010-06-10,282.2282608695652
2010-06-11,282.4413043478261
2010-06-12,281.6543478260869
2010-06-13,281.3760869565217
2010-06-14,281.85909090909087
2010-06-15,282.5152173913043
2010-06-16,282.77608695652174
2010-06-17,283.55
2010-06-18,283.36304347826086
2010-06-19,283.29347826086956
2010-06-20,283.3586956521739
2010-06-21,283.69347826086954
2010-06-22,281.4891304347826
2010-06-23,280.61956521739125
2010-06-24,281.42391304347825
2010-06-25,282.8978260869565
2010-06-26,282.4021739130435
2010-06-27,282.9291666666666
2010-06-28,282.8065217391304
2010-06-29,283.71086956521737
2010-06-30,282.15
2010-07-01,282.9413043478261
2010-07-02,283.17173913043473
2010-07-03,282.1804347826087
2010-07-04,282.05869565217387
2010-07-05,283.07608695652175
2010-07-06,282.40217391304344
2010-07-07,283.78043478260867
2010-07-08,284.75869565217386
2010-07-09,284.3239130434782
2010-07-10,281.72391304347826
2010-07-11,281.5934782608696
2010-07-12,282.1543478260869
2010-07-13,282.99347826086955
2010-07-14,284.21521739130435
2010-07-15,285.72391304347826
2010-07-16,287.7717391304348
2010-07-17,288.11086956521734
2010-07-18,286.34565217391304
2010-07-19,283.5804347826087
2010-07-20,283.0978260869565
2010-07-21,282.72391304347826
2010-07-22,283.26304347826084
2010-07-23,282.8978260869565
2010-07-24,283.7282608695652
2010-07-25,284.28043478260867
2010-07-26,286.2416666666666
2010-07-27,286.1543478260869
2010-07-28,284.95416666666665
2010-07-29,284.4673913043478
2010-07-30,283.7065217391304
2010-07-31,282.09
2010-08-01,280.9239130434782
2010-08-02,281.77608695652174
2010-08-03,282.43260869565216
2010-08-04,284.4282608695652
2010-08-05,285.3152173913043
2010-08-06,285.3021739130435
2010-08-07,282.62391304347824
2010-08-08,283.70217391304345
2010-08-09,282.19782608695647
2010-08-10,282.4239130434782
2010-08-11,282.3717391304348
2010-08-12,283.64130434782606
2010-08-13,286.49347826086955
2010-08-14,282.9586956521739
2010-08-15,282.63260869565215
2010-08-16,282.6673913043478
2010-08-17,282.28043478260867
2010-08-18,280.56304347826085
2010-08-19,281.6804347826087
2010-08-20,282.6152173913043
2010-08-21,281.6065217391304
2010-08-22,282.1891304347826
2010-08-23,282.0760869565217
2010-08-24,279.645652173913
2010-08-25,277.5065217391304
2010-08-26,279.3239130434782
2010-08-27,280.06304347826085
2010-08-28,281.07173913043476
2010-08-29,282.56363636363636
2010-08-30,283.70454545454544
2010-08-31,285.4452380952381
2010-09-01,286.9772727272727
2010-09-02,282.6409090909091
2010-09-03,283.0413043478261
2010-09-04,283.62391304347824
2010-09-05,284.2880952380952
2010-09-06,284.23181818181814
2010-09-07,284.6045454545454
2010-09-08,283.4282608695652
2010-09-09,282.1152173913043
2010-09-10,280.1804347826087
2010-09-11,280.96304347826083
2010-09-12,279.83260869565214
2010-09-13,277.1760869565217
2010-09-14,277.91086956521735
2010-09-15,279.95
2010-09-16,279.2543478260869
2010-09-17,277.7891304347826
2010-09-18,275.2543478260869
2010-09-19,276.1543478260869
2010-09-20,277.97173913043474
2010-09-21,278.85869565217394
2010-09-22,280.2891304347826
2010-09-23,279.145652173913
2010-09-24,276.8065217391304
2010-09-25,277.5804347826087
2010-09-26,277.0108695652174
2010-09-27,277.3978260869565
2010-09-28,276.945652173913
2010-09-29,277.26666666666665
2010-09-30,277.61956521739125
2010-10-01,278.29090909090905
2010-10-02,278.645652173913
2010-10-03,279.24130434782603
2010-10-04,279.63695652173914
2010-10-05,279.84130434782605
2010-10-06,280.3891304347826
2010-10-07,278.2326086956522
2010-10-08,277.2125
2010-10-09,273.86304347826086
2010-10-10,273.46304347826083
2010-10-11,273.59166666666664
2010-10-12,273.41521739130434
2010-10-13,275.6152173913043
2010-10-14,277.13695652173914
2010-10-15,278.1717391304348
2010-10-16,278.9760869565217
2010-10-17,279.7978260869565
2010-10-18,279.9413043478261
2010-10-19,278.70454545454544
2010-10-20,277.6045454545454
2010-10-21,273.8181818181818
2010-10-22,267.19347826086954
2010-10-23,266.62391304347824
2010-10-24,268.3152173913043
2010-10-25,266.71
2010-10-26,269.15
2010-10-27,273.21666666666664
2010-10-28,272.645652173913
2010-10-29,273.36249999999995
2010-10-30,274.71521739130435
2010-10-31,275.6760869565217
2010-11-01,275.545652173913
2010-11-02,274.97173913043474
2010-11-03,275.9326086956521
2010-11-04,269.6282608695652
2010-11-05,266.81363636363636
2010-11-06,269.5152173913043
2010-11-07,270.39347826086953
2010-11-08,271.33695652173907
2010-11-09,270.2543478260869
2010-11-10,270.36304347826086
2010-11-11,270.8181818181818
2010-11-12,268.58
2010-11-13,271.5833333333333
2010-11-14,269.445652173913
2010-11-15,271.48043478260865
2010-11-16,270.8272727272727
2010-11-17,272.20454545454544
2010-11-18,268.6909090909091
2010-11-19,271.3863636363636
2010-11-20,271.0772727272727
2010-11-21,270.88636363636357
2010-11-22,270.8021739130435
2010-11-23,267.35869565217394
2010-11-24,268.24130434782603
2010-11-25,269.77173913043475
2010-11-26,269.5239130434782
2010-11-27,268.79545454545456
2010-11-28,269.9045454545454
2010-11-29,268.71521739130435
2010-11-30,270.18636363636364
2010-12-01,271.16363636363633
2010-12-02,272.9108695652174
2010-12-03,262.7195652173913
2010-12-04,259.1847826086956
2010-12-05,263.48913043478257
2010-12-06,260.6065217391304
2010-12-07,263.21363636363634
2010-12-08,263.7847826086956
2010-12-09,263.2282608695652
2010-12-10,263.3454545454545
2010-12-11,263.35434782608695
2010-12-12,263.5978260869565
2010-12-13,263.89347826086953
2010-12-14,264.47173913043474
2010-12-15,270.96363636363634
2010-12-16,265.84999999999997
2010-12-17,264.59285714285716
2010-12-18,261.78043478260867
2010-12-19,263.22391304347826
2010-12-20,269.11956521739125
2010-12-21,268.245652173913
2010-12-22,264.21086956521737
2010-12-23,259.19347826086954
2010-12-24,259.38043478260863
2010-12-25,263.5369565217391
2010-12-26,262.0239130434782
2010-12-27,261.35434782608695
2010-12-28,261.97173913043474
2010-12-29,261.7847826086956
2010-12-30,262.6630434782608
2010-12-31,261.0760869565217
2011-01-01,263.54545454545456
2011-01-02,260.41521739130434
2011-01-03,269.0108695652174
2011-01-04,267.19347826086954
2011-01-05,264.1543478260869
2011-01-06,260.2690476190476
2011-01-07,262.00454545454545
2011-01-08,257.27608695652174
2011-01-09,256.34565217391304
2011-01-10,257.68636363636364
2011-01-11,259.13695652173914
2011-01-12,257.34090909090907
2011-01-13,256.84999999999997
2011-01-14,260.59999999999997
2011-01-15,262.7369565217391
2011-01-16,262.41086956521735
2011-01-17,264.13695652173914
2011-01-18,263.045652173913
2011-01-19,260.84565217391304
2011-01-20,259.0065217391304
2011-01-21,259.33260869565214
2011-01-22,262.77608695652174
2011-01-23,262.20652173913044
2011-01-24,260.945652173913
2011-01-25,257.3452380952381
2011-01-26,257.86304347826086
2011-01-27,257.6586956521739
2011-01-28,259.74130434782603
2011-01-29,261.58478260869566
2011-01-30,264.74583333333334
2011-01-31,263.9166666666667
2011-02-01,268.3636363636364
2011-02-02,271.8717391304348
2011-02-03,271.72391304347826
2011-02-04,268.3717391304348
2011-02-05,269.49347826086955
2011-02-06,266.95
2011-02-07,268.1543478260869
2011-02-08,267.7326086956522
2011-02-09,269.9369565217391
2011-02-10,264.3673913043478
2011-02-11,264.7934782608695
2011-02-12,270.82272727272726
2011-02-13,270.5978260869565
2011-02-14,267.93260869565216
2011-02-15,263.3717391304348
2011-02-16,265.2847826086956
2011-02-17,264.35869565217394
2011-02-18,264.8978260869565
2011-02-19,264.79347826086956
2011-02-20,265.88043478260863
2011-02-21,266.7065217391304
2011-02-22,270.70652173913044
2011-02-23,269.20652173913044
2011-02-24,265.39347826086953
2011-02-25,262.84565217391304
2011-02-26,262.4369565217391
2011-02-27,261.74999999999994
2011-02-28,262.645652173913
2011-03-01,262.3152173913043
2011-03-02,264.41521739130434
2011-03-03,266.13260869565215
2011-03-04,264.2326086956522
2011-03-05,265.8282608695652
2011-03-06,266.7673913043478
2011-03-07,268.5891304347826
2011-03-08,268.06304347826085
2011-03-09,266.47173913043474
2011-03-10,270.3065217391304
2011-03-11,272.2326086956522
2011-03-12,267.50217391304346
2011-03-13,269.39347826086953
2011-03-14,274.8847826086956
2011-03-15,278.48043478260865
2011-03-16,266.3978260869565
2011-03-17,263.55
2011-03-18,263.20217391304345
2011-03-19,264.9282608695652
2011-03-20,264.1195652173913
2011-03-21,263.53260869565213
2011-03-22,266.27173913043475
2011-03-23,268.8282608695652
2011-03-24,270.3021739130434
2011-03-25,275.71521739130435
2011-03-26,275.24583333333334
2011-03-27,273.1804347826087
2011-03-28,273.59999999999997
2011-03-29,274.14166666666665
2011-03-30,274.15
2011-03-31,271.65
2011-04-01,273.7214285714286
2011-04-02,272.33695652173907
2011-04-03,272.0065217391304
2011-04-04,270.83260869565214
2011-04-05,263.8978260869565
2011-04-06,263.64130434782606
2011-04-07,269.6630434782608
2011-04-08,272.4239130434782
2011-04-09,273.7586956521739
2011-04-10,275.6586956521739
2011-04-11,278.9239130434782
2011-04-12,277.24999999999994
2011-04-13,277.1458333333333
2011-04-14,277.075
2011-04-15,278.84166666666664
2011-04-16,280.3065217391304
2011-04-17,279.4065217391304
2011-04-18,276.89347826086953
2011-04-19,276.2543478260869
2011-04-20,274.8375
2011-04-21,275.84999999999997
2011-04-22,277.07173913043476
2011-04-23,279.04166666666663
2011-04-24,280.8978260869565
2011-04-25,282.39347826086953
2011-04-26,283.39347826086953
2011-04-27,283.7326086956522
2011-04-28,284.0239130434782
2011-04-29,281.5065217391304
2011-04-30,278.5239130434782
2011-05-01,279.65416666666664
2011-05-02,281.8847826086956
2011-05-03,284.1586956521739
2011-05-04,284.72391304347826
2011-05-05,285.60217391304343
2011-05-06,280.0369565217391
2011-05-07,278.69347826086954
2011-05-08,276.46304347826083
2011-05-09,275.74583333333334
2011-05-10,277.9586956521739
2011-05-11,277.2978260869565
2011-05-12,276.4458333333333
2011-05-13,278.7934782608695
2011-05-14,281.91521739130434
2011-05-15,284.64130434782606
2011-05-16,285.1543478260869
2011-05-17,281.98043478260865
2011-05-18,280.3282608695652
2011-05-19,277.4108695652174
2011-05-20,275.57916666666665
2011-05-21,276.5630434782608
2011-05-22,278.37916666666666
2011-05-23,280.46304347826083
2011-05-24,280.50217391304346
2011-05-25,279.63695652173914
2011-05-26,279.3891304347826
2011-05-27,278.85434782608695
2011-05-28,280.49782608695654
2011-05-29,280.545652173913
2011-05-30,282.0413043478261
2011-05-31,280.14130434782606
2011-06-01,277.21086956521737
2011-06-02,279.5625
2011-06-03,282.15
2011-06-04,284.13695652173914
2011-06-05,280.86304347826086
2011-06-06,282.05869565217387
2011-06-07,282.2673913043478
2011-06-08,281.2891304347826
2011-06-09,282.20217391304345
2011-06-10,283.2934782608695
2011-06-11,284.5239130434782
2011-06-12,283.63260869565215
2011-06-13,283.07173913043476
2011-06-14,283.2326086956522
2011-06-15,282.83260869565214
2011-06-16,282.33260869565214
2011-06-17,281.7673913043478
2011-06-18,281.15
2011-06-19,281.3804347826087
2011-06-20,283.00217391304346
2011-06-21,284.1891304347826
2011-06-22,283.3978260869565
2011-06-23,283.95
2011-06-24,285.1543478260869
2011-06-25,287.07173913043476
2011-06-26,283.5369565217391
2011-06-27,283.7847826086956
2011-06-28,282.63260869565215
2011-06-29,280.1717391304348
2011-06-30,280.90217391304344
2011-07-01,279.7586956521739
2011-07-02,279.1847826086956
2011-07-03,281.49782608695654
2011-07-04,284.49347826086955
2011-07-05,285.4891304347826
2011-07-06,284.25869565217386
2011-07-07,283.77608695652174
2011-07-08,283.5282608695652
2011-07-09,282.8108695652174
2011-07-10,283.1065217391304
2011-07-11,285.58478260869566
2011-07-12,288.045652173913
2011-07-13,288.45
2011-07-14,285.69782608695647
2011-07-15,282.9282608695652
2011-07-16,283.12391304347824
2011-07-17,283.9239130434782
2011-07-18,284.9760869565217
2011-07-19,283.48043478260865
2011-07-20,281.78043478260867
2011-07-21,283.6282608695652
2011-07-22,285.8891304347826
2011-07-23,286.6666666666667
2011-07-24,287.6065217391304
2011-07-25,287.4065217391304
2011-07-26,283.7375
2011-07-27,281.41956521739127
2011-07-28,284.2847826086956
2011-07-29,285.0369565217391
2011-07-30,283.07173913043476
2011-07-31,282.2065217391304
2011-08-01,282.7282608695652
2011-08-02,284.2978260869565
2011-08-03,286.14130434782606
2011-08-04,286.98913043478257
2011-08-05,287.4891304347826
2011-08-06,287.7625
2011-08-07,287.55
2011-08-08,284.63260869565215
2011-08-09,282.5934782608696
2011-08-10,281.6717391304348
2011-08-11,277.0065217391304
2011-08-12,278.6630434782608
2011-08-13,280.4673913043478
2011-08-14,282.91956521739127
2011-08-15,284.48043478260865
2011-08-16,284.9108695652174
2011-08-17,284.7891304347826
2011-08-18,283.9282608695652
2011-08-19,285.11086956521734
2011-08-20,285.72391304347826
2011-08-21,284.56304347826085
2011-08-22,283.2282608695652
2011-08-23,285.89347826086953
2011-08-24,285.11086956521734
2011-08-25,285.3021739130435
2011-08-26,284.61956521739125
2011-08-27,281.3108695652174
2011-08-28,281.35434782608695
2011-08-29,279.42272727272723
2011-08-30,279.2326086956522
2011-08-31,280.1065217391304
2011-09-01,280.745652173913
2011-09-02,281.945652173913
2011-09-03,283.34130434782605
2011-09-04,282.3108695652174
2011-09-05,283.2978260869565
2011-09-06,282.72391304347826
2011-09-07,283.74130434782603
2011-09-08,283.6847826086956
2011-09-09,283.6673913043478
2011-09-10,282.83260869565214
2011-09-11,282.9239130434782
2011-09-12,283.5978260869565
2011-09-13,283.41521739130434
2011-09-14,283.55869565217387
2011-09-15,284.48043478260865
2011-09-16,277.99782608695654
2011-09-17,276.1804347826087
2011-09-18,277.275
2011-09-19,278.2326086956522
2011-09-20,279.3065217391304
2011-09-21,279.6804347826087
2011-09-22,277.7282608695652
2011-09-23,283.97499999999997
2011-09-24,279.13260869565215
2011-09-25,278.86304347826086
2011-09-26,278.57173913043476
2011-09-27,278.99347826086955
2011-09-28,279.2369565217391
2011-09-29,277.55434782608694
2011-09-30,277.454347826087
2011-10-01,276.2326086956522
2011-10-02,278.6673913043478
2011-10-03,280.9065217391304
2011-10-04,282.1630434782609
2011-10-05,280.7543478260869
2011-10-06,277.4065217391304
2011-10-07,275.55869565217387
2011-10-08,275.5954545454545
2011-10-09,274.0413043478261
2011-10-10,274.5282608695652
2011-10-11,272.7611111111111
2011-10-12,
2011-10-13,
2011-10-14,
2011-10-15,
2011-10-16,
2011-10-17,
2011-10-18,
2011-10-19,
2011-10-20,
2011-10-21,
2011-10-22,
2011-10-23,
2011-10-24,
2011-10-25,
2011-10-26,
2011-10-27,
2011-10-28,
2011-10-29,
2011-10-30,
2011-10-31,
2011-11-01,271.7833333333333
2011-11-02,272.545652173913
2011-11-03,268.05
2011-11-04,270.2586956521739
2011-11-05,272.9673913043478
2011-11-06,273.0978260869565
2011-11-07,277.88043478260863
2011-11-08,275.34565217391304
2011-11-09,271.1152173913043
2011-11-10,270.48043478260865
2011-11-11,269.34130434782605
2011-11-12,270.0760869565217
2011-11-13,272.0195652173913
2011-11-14,273.9369565217391
2011-11-15,268.0978260869565
2011-11-16,266.7326086956522
2011-11-17,268.49347826086955
2011-11-18,270.5152173913043
2011-11-19,271.2978260869565
2011-11-20,270.7326086956522
2011-11-21,270.85869565217394
2011-11-22,273.41956521739127
2011-11-23,273.0804347826087
2011-11-24,273.145652173913
2011-11-25,271.79347826086956
2011-11-26,271.5152173913043
2011-11-27,271.39347826086953
2011-11-28,270.0891304347826
2011-11-29,264.86304347826086
2011-11-30,263.75
2011-12-01,266.5934782608696
2011-12-02,269.56304347826085
2011-12-03,267.4413043478261
2011-12-04,264.0804347826087
2011-12-05,264.8847826086956
2011-12-06,265.2717391304348
2011-12-07,263.40217391304344
2011-12-08,262.145652173913
2011-12-09,265.24130434782603
2011-12-10,262.62391304347824
2011-12-11,262.72391304347826
2011-12-12,264.3108695652174
2011-12-13,262.2934782608695
2011-12-14,261.8369565217391
2011-12-15,258.4369565217391
2011-12-16,259.2543478260869
2011-12-17,258.6847826086956
2011-12-18,260.3717391304348
2011-12-19,261.1891304347826
2011-12-20,258.7326086956522
2011-12-21,259.27173913043475
2011-12-22,259.38913043478254
2011-12-23,258.8369565217391
2011-12-24,258.41363636363633
2011-12-25,259.26304347826084
2011-12-26,263.5282608695652
2011-12-27,264.1630434782608
2011-12-28,264.5891304347826
2011-12-29,264.1760869565217
2011-12-30,263.7543478260869
2011-12-31,260.3804347826087
2012-01-01,257.3333333333333
2012-01-02,260.0625
2012-01-03,261.1875
2012-01-04,261.26666666666665
2012-01-05,261.54166666666663
2012-01-06,260.60217391304343
2012-01-07,260.99583333333334
2012-01-08,260.0083333333333
2012-01-09,259.07916666666665
2012-01-10,259.21666666666664
2012-01-11,258.46666666666664
2012-01-12,258.9083333333333
2012-01-13,260.0333333333333
2012-01-14,263.5541666666666
2012-01-15,262.825
2012-01-16,261.51666666666665
2012-01-17,258.3875
2012-01-18,254.19583333333333
2012-01-19,251.72916666666663
2012-01-20,250.22916666666663
2012-01-21,247.51
2012-01-22,257.90999999999997
2012-01-23,257.1375
2012-01-24,256.0833333333333
2012-01-25,258.96666666666664
2012-01-26,260.96666666666664
2012-01-27,261.325
2012-01-28,255.66666666666663
2012-01-29,259.55833333333334
2012-01-30,264.65416666666664
2012-01-31,262.0333333333333
2012-02-01,258.55
2012-02-02,264.05
2012-02-03,264.5333333333333
2012-02-04,266.3958333333333
2012-02-05,263.21666666666664
2012-02-06,261.6458333333333
2012-02-07,260.87916666666666
2012-02-08,259.37083333333334
2012-02-09,258.0125
2012-02-10,262.09166666666664
2012-02-11,260.7083333333333
2012-02-12,258.47499999999997
2012-02-13,258.3958333333333
2012-02-14,259.06666666666666
2012-02-15,259.22916666666663
2012-02-16,260.49583333333334
2012-02-17,262.9708333333333
2012-02-18,263.4083333333333
2012-02-19,265.4916666666666
2012-02-20,267.12916666666666
2012-02-21,265.26666666666665
2012-02-22,261.64166666666665
2012-02-23,259.9583333333333
2012-02-24,257.00416666666666
2012-02-25,259.5833333333333
2012-02-26,263.16666666666663
2012-02-27,266.28749999999997
2012-02-28,265.5833333333333
2012-02-29,260.8458333333333
2012-03-01,262.69166666666666
2012-03-02,262.2375
2012-03-03,263.5541666666666
2012-03-04,268.34999999999997
2012-03-05,266.30833333333334
2012-03-06,265.74999999999994
2012-03-07,264.3847826086956
2012-03-08,264.1333333333333
2012-03-09,261.80833333333334
2012-03-10,263.41521739130434
2012-03-11,267.49999999999994
2012-03-12,272.53749999999997
2012-03-13,266.45
2012-03-14,267.54999999999995
2012-03-15,267.3625
2012-03-16,271.62916666666666
2012-03-17,271.1791666666666
2012-03-18,271.55
2012-03-19,268.59999999999997
2012-03-20,265.15
2012-03-21,264.4458333333333
2012-03-22,268.43333333333334
2012-03-23,270.7625
2012-03-24,270.65416666666664
2012-03-25,271.66249999999997
2012-03-26,270.74999999999994
2012-03-27,269.3208333333333
2012-03-28,270.05
2012-03-29,272.8375
2012-03-30,276.75833333333327
2012-03-31,277.4
2012-04-01,277.6083333333333
2012-04-02,275.8625
2012-04-03,275.18749999999994
2012-04-04,275.77916666666664
2012-04-05,269.84166666666664
2012-04-06,275.5083333333333
2012-04-07,275.7083333333333
2012-04-08,274.93333333333334
2012-04-09,274.68333333333334
2012-04-10,273.6458333333333
2012-04-11,273.2
2012-04-12,273.8625
2012-04-13,273.02916666666664
2012-04-14,272.6083333333333
2012-04-15,271.34999999999997
2012-04-16,275.12499999999994
2012-04-17,273.36
2012-04-18,280.01
2012-04-19,280.0208333333333
2012-04-20,281.09166666666664
2012-04-21,280.74583333333334
2012-04-22,279.59999999999997
2012-04-23,278.3541666666667
2012-04-24,279.9458333333333
2012-04-25,280.7833333333333
2012-04-26,281.2958333333333
2012-04-27,278.4208333333333
2012-04-28,276.6375
2012-04-29,274.49999999999994
2012-04-30,275.6083333333333
2012-05-01,277.1458333333333
2012-05-02,277.9625
2012-05-03,278.0125
2012-05-04,277.06249999999994
2012-05-05,279.8583333333333
2012-05-06,280.1586956521739
2012-05-07,280.01666666666665
2012-05-08,278.55
2012-05-09,278.84999999999997
2012-05-10,279.575
2012-05-11,281.03749999999997
2012-05-12,279.1083333333333
2012-05-13,278.4166666666667
2012-05-14,279.2208333333333
2012-05-15,277.7958333333333
2012-05-16,277.7208333333333
2012-05-17,280.0208333333333
2012-05-18,281.1791666666666
2012-05-19,278.91249999999997
2012-05-20,277.47916666666663
2012-05-21,276.7416666666666
2012-05-22,277.925
2012-05-23,277.8
2012-05-24,278.99999999999994
2012-05-25,281.0083333333333
2012-05-26,282.3208333333333
2012-05-27,282.2416666666666
2012-05-28,282.74583333333334
2012-05-29,282.3333333333333
2012-05-30,281.25416666666666
2012-05-31,281.4458333333333
2012-06-01,281.5458333333333
2012-06-02,279.05833333333334
2012-06-03,278.52916666666664
2012-06-04,278.77173913043475
2012-06-05,279.8875
2012-06-06,280.56304347826085
2012-06-07,281.8583333333333
2012-06-08,281.675
2012-06-09,281.93333333333334
2012-06-10,281.0875
2012-06-11,280.49999999999994
2012-06-12,280.2083333333333
2012-06-13,281.19583333333327
2012-06-14,282.0833333333333
2012-06-15,281.6375
2012-06-16,279.1958333333333
2012-06-17,281.1791666666666
2012-06-18,282.2375
2012-06-19,284.275
2012-06-20,282.28749999999997
2012-06-21,285.0833333333333
2012-06-22,285.1583333333333
2012-06-23,284.1717391304348
2012-06-24,282.4083333333333
2012-06-25,281.69166666666666
2012-06-26,281.59166666666664
2012-06-27,280.89166666666665
2012-06-28,282.6708333333333
2012-06-29,282.0891304347826
2012-06-30,282.1958333333333
2012-07-01,284.89166666666665
2012-07-02,286.325
2012-07-03,287.06666666666666
2012-07-04,285.1708333333333
2012-07-05,281.4208333333333
2012-07-06,283.15
2012-07-07,284.8666666666666
2012-07-08,285.12083333333334
2012-07-09,284.1958333333333
2012-07-10,285.76666666666665
2012-07-11,281.675
2012-07-12,281.8625
2012-07-13,279.46666666666664
2012-07-14,282.0125
2012-07-15,282.9583333333333
2012-07-16,284.1708333333333
2012-07-17,282.9291666666666
2012-07-18,283.0541666666666
2012-07-19,282.3041666666666
2012-07-20,282.79166666666663
2012-07-21,285.2625
2012-07-22,287.41249999999997
2012-07-23,286.09999999999997
2012-07-24,283.71666666666664
2012-07-25,282.3375
2012-07-26,283.2208333333333
2012-07-27,282.645652173913
2012-07-28,283.3041666666666
2012-07-29,284.2772727272727
2012-07-30,285.82916666666665
2012-07-31,285.8958333333333
2012-08-01,285.075
2012-08-02,284.68333333333334
2012-08-03,282.74999999999994
2012-08-04,283.3833333333333
2012-08-05,284.8041666666666
2012-08-06,285.7333333333333
2012-08-07,287.22916666666663
2012-08-08,285.77916666666664
2012-08-09,285.1630434782608
2012-08-10,285.67499999999995
2012-08-11,286.03749999999997
2012-08-12,286.64166666666665
2012-08-13,284.12083333333334
2012-08-14,283.47499999999997
2012-08-15,284.7208333333333
2012-08-16,285.24583333333334
2012-08-17,286.01666666666665
2012-08-18,288.72916666666663
2012-08-19,287.06249999999994
2012-08-20,286.37083333333334
2012-08-21,286.8958333333333
2012-08-22,288.025
2012-08-23,287.275
2012-08-24,283.77916666666664
2012-08-25,282.72499999999997
2012-08-26,282.68333333333334
2012-08-27,283.275
2012-08-28,284.6583333333333
2012-08-29,283.40416666666664
2012-08-30,283.1041666666667
2012-08-31,284.19166666666666
2012-09-01,286.82916666666665
2012-09-02,287.3333333333333
2012-09-03,285.1875
2012-09-04,283.95
2012-09-05,281.6083333333333
2012-09-06,281.87499999999994
2012-09-07,282.1717391304348
2012-09-08,280.90416666666664
2012-09-09,281.87916666666666
2012-09-10,283.2978260869565
2012-09-11,284.8041666666666
2012-09-12,283.9833333333333
2012-09-13,280.78749999999997
2012-09-14,279.6333333333333
2012-09-15,278.1791666666666
2012-09-16,277.6958333333333
2012-09-17,279.3625
2012-09-18,279.21666666666664
2012-09-19,277.71666666666664
2012-09-20,276.6708333333333
2012-09-21,276.59999999999997
2012-09-22,274.43749999999994
2012-09-23,275.1375
2012-09-24,276.18333333333334
2012-09-25,277.72499999999997
2012-09-26,278.675
2012-09-27,279.49583333333334
2012-09-28,280.8208333333333
2012-09-29,281.47916666666663
2012-09-30,276.7833333333333
2012-10-01,273.53749999999997
2012-10-02,275.06249999999994
2012-10-03,275.94166666666666
2012-10-04,275.6583333333333
2012-10-05,274.4291666666666
2012-10-06,273.57083333333327
2012-10-07,270.7625
2012-10-08,273.0541666666666
2012-10-09,274.7916666666667
2012-10-10,275.79166666666663
2012-10-11,276.31249999999994
2012-10-12,277.0108695652174
2012-10-13,276.4291666666666
2012-10-14,274.8458333333333
2012-10-15,274.9208333333333
2012-10-16,274.79166666666663
2012-10-17,275.2416666666666
2012-10-18,274.15416666666664
2012-10-19,268.09999999999997
2012-10-20,268.66249999999997
2012-10-21,270.8458333333333
2012-10-22,271.25833333333327
2012-10-23,273.34166666666664
2012-10-24,270.59166666666664
2012-10-25,272.7
2012-10-26,274.5083333333333
2012-10-27,273.88333333333327
2012-10-28,272.06666666666666
2012-10-29,273.8541666666667
2012-10-30,274.4708333333333
2012-10-31,277.96666666666664
2012-11-01,277.7625
2012-11-02,275.0125
2012-11-03,276.95416666666665
2012-11-04,275.2833333333333
2012-11-05,271.025
2012-11-06,270.2375
2012-11-07,272.1166666666666
2012-11-08,273.05833333333334
2012-11-09,272.0125
2012-11-10,272.07916666666665
2012-11-11,272.7375
2012-11-12,273.34999999999997
2012-11-13,270.48749999999995
