,T2,RRR,PE,HBV_snowpack,HBV_soil_moisture,HBV_AET,HBV_upper_gw,HBV_lower_gw,Q_HBV,DDM_smb,DDM_accumulation_rate,DDM_ice_melt_rate,DDM_snow_melt_rate,DDM_total_melt,Q_DDM,Qobs,Q_Total,Q_COSIPY
2011-07-12,276.6697182865459,0.3223419189453125,0.9419059035161372,0.0,212.75369584719874,1.1224007632012438,64.65587296269351,29.088256104247858,5.403832655389024,-9.938822518143024,0.0,0.0,9.938822518143024,9.938822518143024,9.938822518143024,11.496049896049895,15.342655173532048,16.959644888327247
2011-07-13,278.100142626077,0.0896453857421875,1.100047884814412,0.0,211.30212750961877,1.464924174792962,59.754393573105446,29.364725860077943,5.171416952138352,-13.98386748070818,0.0,0.0,13.98386748070818,13.98386748070818,13.98386748070818,15.627442827442827,19.155284432846532,18.15684323558823
2011-07-14,277.75352660288394,1.0867118835449219,1.0617274066579452,0.0,210.14581686962666,1.324524391604951,55.918382661260495,29.630136825674825,4.918684601291311,-12.079478544347397,0.0,0.0,12.079478544347397,12.079478544347397,12.079478544347397,17.038788238788246,16.998163145638706,17.92466650937782
2011-07-15,276.3488986984739,5.862236022949219,0.9064373758248104,0.0,210.16040903968562,0.9199463419894024,56.08204576269248,29.884931352647833,4.676380416487856,-8.71891386742693,0.0,0.0,8.71891386742693,8.71891386742693,8.71891386742693,15.627442827442827,13.395294283914787,21.0819175465958
2011-07-16,275.0108962034746,5.433082580566406,0.7585131831963617,0.0,210.27761135381573,0.7486048365233983,55.89610852701209,30.12953409854192,4.510667683298763,-4.225164427298991,0.678132069522471,0.0,4.903296496821462,4.903296496821462,4.903296496821462,13.523255123255124,9.413964180120225,12.483647759366695
2011-07-17,275.61684695181424,3.662586212158203,0.8255046690536388,0.0,210.01188051457098,0.8476775311227739,54.3155269046912,30.364352734600246,4.449946979086489,-6.481404712153494,0.0,0.0,6.481404712153494,6.481404712153494,6.481404712153494,16.32028512028512,10.931351691239982,31.12394962869365
2011-07-18,276.0890410684531,4.895687103271484,0.8777085578571115,0.0,209.77871301489944,1.0162447830671246,53.79708920471591,30.589778625216237,4.446257555270052,-8.273563220454275,0.0,0.0,8.273563220454275,8.273563220454275,8.273563220454275,17.75729135729136,12.719820775724326,22.033258404259698
2011-07-19,276.9974196637958,1.903533935546875,0.9781352542341656,0.0,208.87485135073797,1.2101120029914978,50.93018229735395,30.80618748020759,4.430656090225648,-10.663225390864431,0.0,0.0,10.663225390864431,10.663225390864431,10.663225390864431,19.19429759429759,15.09388148109008,19.182438525927868
2011-07-20,277.16355324168904,1.4142990112304688,0.9965023166799971,0.0,207.89826375305503,1.2092406259683768,47.82817772488255,31.013939980999286,4.3608574865327485,-11.231726163976305,0.0,0.0,11.231726163976305,11.231726163976305,11.231726163976305,17.75729135729136,15.592583650509052,15.80436157207625
2011-07-21,276.09399060465955,3.314971923828125,0.8782557587404859,0.0,207.54764696062162,0.9088810868455951,46.3852166598121,31.21338238175931,4.232822888336532,-7.655790291580524,0.0,0.0,7.655790291580524,7.655790291580524,7.655790291580524,27.38010098010097,11.888613179917055,16.921523599924193
2011-07-22,276.2258961337145,0.22268295288085938,0.8928387053056894,0.0,206.6963981924114,0.8890624295364186,42.59123122404159,31.40484708648894,4.0770898956510315,-8.469380786372243,0.0,0.0,8.469380786372243,8.469380786372243,8.469380786372243,21.375467775467765,12.546470682023275,21.924270969025077
2011-07-23,277.52303748345355,0.3871917724609375,1.0362454535010486,0.0,205.56532505604397,1.1981403297187183,39.13373123397792,31.588653203029384,3.91527958105101,-12.444004911534897,0.0,0.0,12.444004911534897,12.444004911534897,12.444004911534897,21.375467775467765,16.359284492585907,18.196788421700536
2011-07-24,277.29861597228245,2.7627944946289062,1.0114343107920363,0.0,204.8630789868841,1.1933015703830308,37.71066936487758,31.765107074908205,3.7486634947037545,-10.972483915441147,0.0,0.0,10.972483915441147,10.972483915441147,10.972483915441147,23.60795960795961,14.721147410144901,18.123738179341377
2011-07-25,277.39582609195594,0.7653236389160156,1.022181471968312,0.0,203.71513216735218,1.2861242300888052,34.811735735608686,31.93450279191187,3.5900625786738827,-23.973978432122365,0.0,23.694535664221814,0.27944276790055333,23.973978432122365,23.973978432122365,21.375467775467765,27.56404101079625,17.25062728602152
2011-07-26,275.0013930205467,5.5637359619140625,0.7574625493841932,0.0,204.05386644041067,0.691332861553251,35.763907311950874,32.097122680235394,3.462995690810442,-4.588934760926119,1.6490955348154346,4.588934760926119,1.6490955348154346,6.238030295741553,6.238030295741553,12.163231363231366,9.701025986551995,16.18693305558136
2011-07-27,273.45802677215187,1.1229515075683594,0.586834163355716,0.0,203.88112238781247,0.37912517238892357,33.24555142624345,32.25323777302598,3.382202288991478,0.3463817225526904,0.9532202929418084,0.0,0.606838570389118,0.606838570389118,0.606838570389118,9.494505494505496,3.9890408593805957,14.024686810623972
2011-07-28,274.79263995320235,1.1119842529296875,0.7343836470196355,0.0,203.53012020722736,0.5561360432552933,30.8565197165953,32.40310826210494,3.327672919558532,-8.655581678162253,0.18233646394445963,8.309199955609563,0.52871818649715,8.837918142106712,8.837918142106712,11.496049896049895,12.165591061665245,14.988272973978644
2011-07-29,275.3514901754031,3.299713134765625,0.7961678875036726,0.0,203.46000502973467,0.6834642683854408,30.280525153642408,32.546983931620744,3.2585533597996568,-12.24475827684605,0.0,12.24475827684605,0.0,12.24475827684605,12.24475827684605,15.627442827442827,15.503311636645705,14.237944424738595
2011-07-30,276.0139008367705,4.043102264404297,0.8694013550326724,0.0,203.30771695256675,0.9049519133664804,30.30706058484648,32.68510457435591,3.1758131623711368,-15.827487362132297,0.0,15.827487362132297,0.0,15.827487362132297,15.827487362132297,16.32028512028512,19.003300524503434,17.26013438168309
2011-07-31,276.38473709199906,4.062175750732422,0.9103995249591558,0.0,203.06069508696592,1.0057109053673052,30.344467194542748,32.81770039138168,3.118531924143534,-17.308835018382297,0.0,17.308835018382297,0.0,17.308835018382297,17.308835018382297,19.19429759429759,20.42736694252583,15.771413715077967
2011-08-01,275.57589491292407,3.2172203063964844,0.8209771757851599,0.0,202.87529134779692,0.7894600789064242,29.72746144733573,32.94499237572641,3.103252603252153,-13.121780575022921,0.0,13.121780575022921,0.0,13.121780575022921,13.121780575022921,17.75729135729136,16.225033178275073,9.956940856049638
2011-08-02,274.6686617637933,6.2389373779296875,0.7206771153499155,0.0,203.39563650778152,0.6556872649525034,31.459396248310252,33.06719268069735,3.115939014304532,-3.7081447180388487,1.943187252222505,3.7081447180388487,1.943187252222505,5.651331970261354,5.651331970261354,15.627442827442827,8.767270984565886,16.1980745275925
2011-08-03,274.97178614019657,1.0876655578613281,0.754189331368228,0.0,202.87245561325912,0.7259407385885349,29.147865354189634,33.18450497346946,3.1376563778458078,-9.21937480189091,0.18080188558944307,9.21937480189091,0.18080188558944307,9.400176687480352,9.400176687480352,13.523255123255124,12.53783306532616,17.07001824752201
2011-08-04,276.15343687013325,0.3399848937988281,0.8848278995682035,0.0,201.9858077677447,0.9507384582077373,26.387952855353927,33.29712477453068,3.133156713631366,-17.336285579905734,0.0,17.336285579905734,0.0,17.336285579905734,17.336285579905734,18.47579447579448,20.4694422935371,14.45588185446916
2011-08-05,277.08886654243327,0.5025863647460938,0.9882452545827393,0.0,200.88227082866695,1.2000620523986592,23.90284333090625,33.405239783549455,3.060607666740148,-21.352370378082924,0.0,21.352370378082924,0.0,21.352370378082924,21.352370378082924,17.75729135729136,24.41297804482307,14.821910079718302
2011-08-06,276.66002723250284,0.052928924560546875,0.9408344994265364,0.0,199.83600327643495,1.0566665465595557,21.21087773177656,33.509030192207476,2.9207410638118754,-19.19229957730167,0.0,19.19229957730167,0.0,19.19229957730167,19.19229957730167,19.19429759429759,22.113040641113546,15.084671223832176
2011-08-07,277.4821459188758,0.25272369384765625,1.0317246460301472,0.0,198.69963321995766,1.187080578677872,18.81768190373535,33.60866898451918,2.752837187924174,-24.911935604319794,0.0,24.911935604319794,0.0,24.911935604319794,24.911935604319794,20.656964656964657,27.66477279224397,14.574037517255608
2011-08-08,277.0194927556902,2.0432472229003906,0.9805755667967276,0.0,198.04991236058476,1.068998187201283,17.899860949872966,33.70432222513841,2.5973023136479103,-20.295762305166363,0.0,20.295762305166363,0.0,20.295762305166363,20.295762305166363,14.908939708939707,22.89306461881427,14.005659174843355
2011-08-09,274.9974191038587,6.323337554931641,0.7570232090841267,0.0,198.64981858830964,0.7140855328843282,20.23170037326464,33.79614933613288,2.493914737945892,-6.9742825734016884,1.1111442237924922,6.974282573401689,1.1111442237924922,8.085426797194181,8.085426797194181,6.3125631125631125,10.579341535140074,10.928680026006734
2011-08-10,274.6609638004794,5.0029754638671875,0.7198260593822726,0.0,199.02049786258866,0.6569355163922469,21.458172688905236,33.88430336268756,2.4803114638444286,-5.644276014222273,1.3162455665331367,5.644276014222274,1.3162455665331367,6.96052158075541,6.96052158075541,4.516305316305317,9.440833044599838,22.011835621990592
2011-08-11,273.3383919187839,8.713245391845703,0.5736078135089683,0.0,200.38356693545438,0.4137185754438267,25.41542575865711,33.96893122818006,2.563807995594983,8.693218231201172,8.693218231201172,0.0,0.0,0.0,0.0,2.797029997029997,2.563807995594983,10.454309578971529
2011-08-12,273.50937602716016,7.380485534667969,0.5925111311622505,0.0,201.3767688421294,0.4715715593837914,28.190425246766633,34.05017397905286,2.720027047024232,4.935417562798706,6.0027490937998556,0.0,1.0673315310011502,1.0673315310011502,1.0673315310011502,2.797029997029997,3.7873585780253824,19.50538919197489
2011-08-13,274.206429226358,4.197597503662109,0.6695745388134267,0.0,201.57934439988273,0.6138274571597013,28.417680650062326,34.128167019890746,2.9030389781433352,-0.705332241674343,2.0974373182980552,0.0,2.8027695599723983,2.8027695599723983,2.8027695599723983,3.9261063261063254,5.7058085381157335,18.30218818336631
2011-08-14,273.4609953931727,6.426334381103516,0.5871623621964275,0.0,202.32354534969102,0.5004683455461267,30.33388172034179,34.20304033909512,3.054617594692778,5.974623443370668,6.157035744228536,0.0,0.18241230085786808,0.18241230085786808,0.18241230085786808,3.361568161568161,3.2370298955506462,19.62509610402463
2011-08-15,274.6997255787453,0.7472038269042969,0.7241114062155224,0.0,201.69828972948778,0.7677517376749724,27.819467011136737,34.274918725531315,3.1374345926027045,-4.707360975491367,0.1046686349368128,0.0,4.81202961042818,4.81202961042818,4.81202961042818,5.1065043065043065,7.949464203030884,14.585323272148404
2011-08-16,275.3187869291068,2.635955810546875,0.7925523476800991,0.0,201.3502719555031,0.8573024693723019,26.881600529349697,34.34392197651006,3.140755312223147,-5.748670540603961,0.0,0.0,5.748670540603961,5.748670540603961,5.748670540603961,8.211464211464211,8.889425852827108,17.197159197392466
2011-08-17,275.2574488945882,1.7099380493164062,0.7857710604497008,0.0,200.8451125281539,0.8379115116379334,25.287053237186626,34.41016509744966,3.075983847161948,-5.728835640701618,0.0,0.0,5.728835640701618,5.728835640701618,5.728835640701618,9.494505494505496,8.804819487863567,17.18222030032311
2011-08-18,274.967897911135,5.789756774902344,0.7537594643486722,0.0,201.19781671977398,0.7856751794186306,26.874316955792473,34.47375849355167,2.9900333229133533,-4.351400300949983,1.0727097984788727,1.6383404620507243,3.7857696373781318,5.424110099428856,5.424110099428856,9.494505494505496,8.41414342234221,16.833265855263992
2011-08-19,274.7927368417629,6.23774528503418,0.7343943586305255,0.0,201.69374230532898,0.7217367690674156,28.722707892463003,34.53480815380961,2.949799940582927,-6.3256977143408,1.259243924644499,6.3256977143408,1.259243924644499,7.584941638985299,7.584941638985299,10.161686961686963,10.534741579568227,20.19660387473545
2011-08-20,275.8035960338419,1.385688781738281,0.8461508990018608,0.0,201.00190308592434,0.9595889769056941,26.781911336281713,34.593415827657225,2.9806487400859187,-14.96346758674167,0.0,14.96346758674167,0.0,14.96346758674167,14.96346758674167,10.803207603207602,17.94411632682759,15.496007104484118
2011-08-21,275.43070253311697,0.3032684326171875,0.8049252882595094,0.0,200.19525487031302,0.8660865198207567,24.121825684131554,34.649679194550934,3.0210280155710185,-12.308175838694796,0.0,12.308175838694796,0.0,12.308175838694796,12.308175838694796,10.803207603207602,15.329203854265813,11.991638276162314
2011-08-22,273.45503204323853,7.699489593505859,0.5865030781310607,0.0,201.24061203129176,0.48852730635421004,27.20412211573772,34.7036920267689,3.006036764724482,7.700443267822266,7.700443267822266,0.0,0.0,0.0,0.0,8.211464211464211,3.006036764724482,0.9830368290226511
2011-08-23,274.11203623401076,0.46825408935546875,0.6591388279422311,0.0,200.75418641151364,0.5777527510214018,24.646591374788176,34.75554434569814,2.960465851496969,-3.1949497811846346,0.1852357537227654,0.0,3.3801855349074,3.3801855349074,3.3801855349074,12.163231363231366,6.340651386404369,11.60297708431234
2011-08-24,276.32876289481675,0.7014274597167969,0.9042112420843745,0.0,199.8405150122101,1.05184086301178,22.405807655402917,34.805322571870214,2.9182338530681964,-13.26190476416654,0.0,8.756411277528908,4.505493486637631,13.26190476416654,13.26190476416654,14.216097416097414,16.180138617234736,13.511982324463629
2011-08-25,276.72340268295534,4.210472106933594,0.947841035195855,0.0,199.53922548267772,1.1460699792893303,22.93656685038766,34.85310966899541,2.863420717726876,-18.867086971507295,0.0,18.867086971507295,0.0,18.867086971507295,18.867086971507295,15.627442827442827,21.73050768923417,14.435802820067053
2011-08-26,276.2259643347271,1.9135475158691406,0.8928462453362666,0.0,198.8401632190646,1.0852986225189347,21.70086471694668,34.89898528223559,2.7981337124652335,-17.68636390835636,0.0,17.68636390835636,0.0,17.68636390835636,17.68636390835636,17.75729135729136,20.484497620821593,14.623340318150062
2011-08-27,275.2985500665225,7.533550262451172,0.7903150412697588,0.0,199.5206504653229,0.8611735609736191,24.752152692696825,34.94302587094617,2.758689824537233,-8.725988201455003,0.7473885777345854,8.725988201455005,0.7473885777345854,9.47337677918959,9.47337677918959,16.32028512028512,12.232066603726823,13.252312119613853
2011-08-28,272.237654789844,13.844490051269531,0.4519147287029647,9.691143035888672,199.22923425096803,0.29141621435484144,21.9732842945985,34.98530483610833,2.7656687491270002,12.828350067138672,12.828350067138672,0.0,0.0,0.0,0.0,8.852984852984852,2.7656687491270002,0.0
2011-08-29,272.4190875279011,10.844230651855469,0.4719732049717147,17.2821044921875,198.87551456329186,0.35371968767617734,19.347253658395584,35.02589264266399,2.77807338578955,11.023998260498047,11.023998260498047,0.0,0.0,0.0,0.0,8.852984852984852,2.77807338578955,0.0
2011-08-30,271.805007537981,1.9330978393554688,0.404082982750365,18.635272979736328,198.56997915445083,0.30553540884101754,16.865654707183825,35.06485693695743,2.7245434706269167,1.7552375793457031,1.7552375793457031,0.0,0.0,0.0,0.0,8.211464211464211,2.7245434706269167,0.0
2011-08-31,272.9783588344065,2.7742385864257812,0.5338039988486042,20.577239990234375,198.0235928510813,0.5463863033695229,14.520543698288716,35.10226265947914,2.5912143333540554,2.987384796142578,2.987384796142578,0.0,0.0,0.0,0.0,8.211464211464211,2.5912143333540554,1.2779611240661155
2011-09-01,273.55563287630173,5.695343017578125,0.597625102988444,18.549075608725616,198.5572978757318,0.6864099136899384,16.69723202526367,35.13817215309997,2.4402797512336796,4.251388669848128,5.01261973698209,0.0,0.7612310671339628,0.7612310671339628,0.7612310671339628,6.3125631125631125,3.2015108183676424,5.908462005632117
2011-09-02,273.79200972993607,0.5559921264648438,0.6237579804386701,15.339026959045157,198.71363526863246,0.6846572930356694,17.42890241651645,35.17264526697598,2.3589177488974142,-1.4752424442499192,0.16617610253888532,0.0,1.6414185467888045,1.6414185467888045,1.6414185467888045,3.9261063261063254,4.0003362956862185,11.90594263995291
2011-09-03,274.3235979835505,4.078865051269531,0.6825282469520537,9.471037041292618,200.1188369700162,0.7557295745661093,22.965035720788897,35.20573945629694,2.3991813084329228,-1.1113942899810145,1.9179296319706034,0.0,3.029323921951618,3.029323921951618,3.029323921951618,3.361568161568161,5.428505230384541,13.445656880816722
2011-09-04,273.88735929550654,1.0437965393066406,0.6342994462111186,5.784240563759795,200.49811291048132,0.6381546640024272,24.141799502963806,35.23750987804506,2.5525354800055053,-1.0402167862871496,0.8050408718297798,0.0,1.8452576581169295,1.8452576581169295,1.8452576581169295,3.361568161568161,4.397793138122434,11.781408970275038
2011-09-05,273.30671922559515,4.802227020263672,0.570106207506122,5.000644435783954,201.0707086788481,0.5489551735982847,25.689287599323904,35.268009482923254,2.752562902617098,4.546165466308594,4.546165466308594,0.0,0.0,0.0,0.0,3.361568161568161,2.752562902617098,10.760022546769207
2011-09-06,273.25564743154814,0.3132820129394531,0.564459914671299,4.472407278043136,200.6981096124693,0.5476373209080948,23.538619658530266,35.297289103606325,2.9042819593024065,-0.2517573745552869,0.2833465766932062,0.0,0.5351039512484931,0.5351039512484931,0.5351039512484931,3.361568161568161,3.4393859105508997,10.286248247447366
2011-09-07,274.0046595483131,0.12540817260742188,0.6472676919777548,0.19910953647752194,200.90650884006172,0.7433315024569368,24.487713762885935,35.325397539462074,2.9523345597023036,-2.196101167272113,0.07455830562356844,0.0,2.2706594728956815,2.2706594728956815,2.2706594728956815,3.361568161568161,5.222994032597985,9.919187181560972
2011-09-08,273.60599824846366,0.6785392761230469,0.6031932966512589,0.0,200.37865369345857,0.704112516402453,22.405020270571523,35.35238163788359,2.9167759319810047,-0.39857632309111346,0.5621323848305037,0.0,0.9607087079216171,0.9607087079216171,0.9607087079216171,2.797029997029997,3.877484639902622,7.930703490480299
2011-09-09,274.0298372848699,0.8983612060546875,0.6500512416096129,0.0,199.75969860326467,0.797266660249895,20.43569106170884,35.378286372368244,2.843157043049387,-1.9988772293792105,0.497834591335375,0.0,2.4967118207145855,2.4967118207145855,2.4967118207145855,3.361568161568161,5.339868863763972,10.042936006320884
2011-09-10,273.1005238056504,6.443977355957031,0.5473100683860501,4.510784149169922,199.13729827023596,0.6224003330287176,17.894228053314855,35.403154917473515,2.74733712405062,6.4601898193359375,6.4601898193359375,0.0,0.0,0.0,0.0,2.2581526581526585,2.74733712405062,8.448658405084224
2011-09-11,272.4332488977297,0.3533363342285156,0.4735388292558498,4.758119583129883,198.63282117051108,0.5044770997248698,15.492545510382538,35.42702872077457,2.627501628952573,0.3371238708496094,0.3371238708496094,0.0,0.0,0.0,0.0,2.2581526581526585,2.627501628952573,2.1862483406132944
2011-09-12,272.6803314367971,0.4100799560546875,0.5008552843751273,5.045175552368164,198.0942933253654,0.5385278451456684,13.222955507311498,35.44994757194359,2.489442753250702,0.4100799560546875,0.4100799560546875,0.0,0.0,0.0,0.0,2.797029997029997,2.489442753250702,6.100721033135511
2011-09-13,272.3485670088829,1.9545555114746094,0.4641767390619015,6.413364410400391,197.59599631172784,0.4982970136375691,11.078192954409365,35.47194966906584,2.3467710226750236,1.9545555114746094,1.9545555114746094,0.0,0.0,0.0,0.0,2.797029997029997,2.3467710226750236,6.7860733492309775
2011-09-14,271.96470948402845,2.2344589233398438,0.4217389897597344,7.977485656738281,197.16349187176678,0.4325044399610542,9.05139234191685,35.49307168230321,2.2115184588832952,2.2344589233398438,2.2344589233398438,0.0,0.0,0.0,0.0,2.797029997029997,2.2115184588832952,5.227609635636479
2011-09-15,271.59287928880127,2.3946762084960938,0.3806309338110881,9.653759002685547,196.75847846131046,0.4050134104563134,7.136065763111423,35.513348815011085,2.087779886932052,2.3946762084960938,2.3946762084960938,0.0,0.0,0.0,0.0,2.2581526581526585,2.087779886932052,7.864115516470944
2011-09-16,271.27853771694595,2.3131370544433594,0.34587858962634765,11.272954940795898,196.40543480475407,0.35304365655638525,5.326082146140295,35.53281486241064,1.9737446618761012,2.4051666259765625,2.4051666259765625,0.0,0.0,0.0,0.0,2.2581526581526585,1.9737446618761012,12.34195603945724
2011-09-17,271.24106188578645,1.1191368103027344,0.3417354119506202,12.056350708007812,196.0504561576679,0.35497864708617877,3.615647628102579,35.551502267914216,1.866366864814057,1.0652542114257812,1.0652542114257812,0.0,0.0,0.0,0.0,1.2573804573804577,1.866366864814057,4.09027952790324
2011-09-18,270.74069192078514,0.5917549133300781,0.2864165142916256,12.470579147338867,195.78035488688013,0.2701012707877755,1.999287008556937,35.56944217719765,1.7640171802184372,0.5536079406738281,0.5536079406738281,0.0,0.0,0.0,0.0,0.0,1.7640171802184372,4.770499507922449
2011-09-19,271.34671031169137,0.042438507080078125,0.3534154784399281,12.500286102294922,195.44911154650026,0.3312433403798616,0.47182622308630545,35.58666449010975,1.6665377937096872,0.042438507080078125,0.042438507080078125,0.0,0.0,0.0,0.0,0.0,1.6665377937096872,6.677446957683778
2011-09-20,271.4639133230964,1.4185905456542969,0.36637297358699095,13.49329948425293,195.05246557116732,0.3966459753329529,0.0,34.61615108466821,1.575229720043807,1.4195442199707031,1.4195442199707031,0.0,0.0,0.0,0.0,0.0,1.575229720043807,11.388897067544859
2011-09-21,270.8228582141838,3.0050277709960938,0.29550049033628395,15.596818923950195,194.73584589120514,0.3166196799621616,0.0,33.23150504128148,1.4934475921540389,3.0059814453125,3.0059814453125,0.0,0.0,0.0,0.0,0.0,1.4934475921540389,6.336522836867874
2011-09-22,270.7878899805732,3.3125877380371094,0.2916345425941675,17.915630340576172,194.4282652739936,0.3075806172115655,0.0,31.90224483963022,1.42410257645159,3.3125877380371094,3.3125877380371094,0.0,0.0,0.0,0.0,0.0,1.42410257645159,5.6290347502869
2011-09-23,270.60472747697867,0.00667572021484375,0.27138483038115624,17.920303344726562,194.13321785648154,0.29504741751203795,0.0,30.626155046045014,1.365706870492436,0.00476837158203125,0.00476837158203125,0.0,0.0,0.0,0.0,0.0,1.365706870492436,0.49464366764329926
2011-09-24,271.2401999803881,3.05938720703125,0.34164012314462344,20.061874389648438,193.70678941435764,0.4264284421238903,0.0,29.401108844203215,1.3133032586569684,3.0603408813476562,3.0603408813476562,0.0,0.0,0.0,0.0,0.0,1.3133032586569684,3.748681907505977
2011-09-25,270.82438515761487,0.7610321044921875,0.2956693030814599,20.59459686279297,193.33278074771525,0.3740086666423908,0.0,28.225064490435088,1.262735260029978,0.7600784301757812,0.7600784301757812,0.0,0.0,0.0,0.0,0.0,1.262735260029978,4.918459653127482
2011-09-26,269.21901261751583,0.194549560546875,0.11818574998676894,20.73078155517578,193.20933153592193,0.1234492117933045,0.0,27.096061910817685,1.212674806962521,0.1964569091796875,0.1964569091796875,0.0,0.0,0.0,0.0,0.0,1.212674806962521,2.3453280226317395
2011-09-27,268.98504960330564,0.5731582641601562,0.09231973694769804,21.13199234008789,193.12624615871772,0.08308537720422726,0.0,26.012219434384978,1.1636928709029568,0.5712509155273438,0.5712509155273438,0.0,0.0,0.0,0.0,0.0,1.1636928709029568,2.9521425300128104
2011-09-28,269.2439949101901,0.3323554992675781,0.12094769212638551,21.364641189575195,193.01923748248518,0.10700867623252906,0.0,24.97173065700958,1.1166331140904524,0.3323554992675781,0.3323554992675781,0.0,0.0,0.0,0.0,0.0,1.1166331140904524,2.710152321465559
2011-09-29,269.97142223952864,2.4619102478027344,0.20136914185494406,23.08797836303711,192.79512104706495,0.22411643542021537,0.0,23.972861430729196,1.0717975901319894,2.467632293701172,2.467632293701172,0.0,0.0,0.0,0.0,0.0,1.0717975901319894,6.219058037847055
2011-09-30,269.98627984967607,4.422187805175781,0.20301173967793848,26.183509826660156,192.56915099665562,0.2259700504093307,0.0,23.01394697350003,1.0290092975325607,4.436016082763672,4.436016082763672,0.0,0.0,0.0,0.0,0.0,1.0290092975325607,0.5685888770395097
2011-10-01,269.910289989919,0.5064010620117188,0.19461060537921965,26.53799057006836,192.3653342721461,0.20381672450951888,0.0,22.093389094560028,0.9879745559458039,0.4868507385253906,0.4868507385253906,0.0,0.0,0.0,0.0,0.0,0.9879745559458039,0.8600152265825823
2011-10-02,269.3986491481065,0.09489059448242188,0.13804564475789996,26.604413986206055,192.22939384886826,0.1359404232778318,0.0,21.209653530777626,0.9485101454134819,0.09489059448242188,0.09489059448242188,0.0,0.0,0.0,0.0,0.0,0.9485101454134819,1.6085969677467111
2011-10-03,270.6946532816506,0.0,0.2813266668891387,26.604413986206055,191.88500308652436,0.34439076234387817,0.0,20.36126738954652,0.9105581102659323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9105581102659323,3.315382906599331
2011-10-04,271.5079664784884,0.030040740966796875,0.3712433138654698,26.625442504882812,191.37274740776425,0.5122556787601263,0.0,19.546816693964658,0.8741060775536449,0.030040740966796875,0.030040740966796875,0.0,0.0,0.0,0.0,0.0,0.8741060775536449,4.131418193363625
2011-10-05,271.7489272695474,0.0,0.3978829730632125,26.625442504882812,190.8036422428215,0.5691051649427473,0.0,18.76494402620607,0.8391257040699087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8391257040699087,4.1535824960905785
2011-10-06,271.5491491741142,0.5960464477539062,0.3757963076180769,27.042675018310547,190.26884401123576,0.5347982315857497,0.0,18.014346265157826,0.8055611739730011,0.5960464477539062,0.5960464477539062,0.0,0.0,0.0,0.0,0.0,0.8055611739730011,4.8380902913423345
2011-10-07,270.6024125927082,0.4324913024902344,0.27112890605514484,27.34541893005371,189.88643429155118,0.382409719684581,0.0,17.293772414551512,0.7733454567220449,0.4324913024902344,0.4324913024902344,0.0,0.0,0.0,0.0,0.0,0.7733454567220449,5.7351045017286095
2011-10-08,270.4716812080578,0.8625984191894531,0.2566757681888956,27.949237823486328,189.52087827305238,0.36555601849881125,0.0,16.60202151796945,0.7424161375778289,0.8625984191894531,0.8625984191894531,0.0,0.0,0.0,0.0,0.0,0.7424161375778289,3.335631939401139
2011-10-09,268.79737642538873,14.430522918701172,0.07157134266208899,38.05060386657715,189.42724865500097,0.09362961805141236,0.0,15.937940657250673,0.7127199690164404,16.46709442138672,16.46709442138672,0.0,0.0,0.0,0.0,0.0,0.7127199690164404,3.2015684717397854
2011-10-10,262.8090863190231,2.559661865234375,0.0,39.84236717224121,189.42724865500097,0.0,0.0,15.300423030960646,0.684209722951516,0.5311965942382812,0.5311965942382812,0.0,0.0,0.0,0.0,0.0,0.684209722951516,0.0
2011-10-11,263.12324480108674,1.110076904296875,0.0,40.61942100524902,189.42724865500097,0.0,0.0,14.68840610972222,0.6568401353529965,1.1019706726074219,1.1019706726074219,0.0,0.0,0.0,0.0,0.0,0.6568401353529965,0.0
2011-10-12,261.91240090812687,0.003337860107421875,0.0,40.62175750732422,189.42724865500097,0.0,0.0,14.10086986533333,0.630566266104952,0.003337860107421875,0.003337860107421875,0.0,0.0,0.0,0.0,0.0,0.630566266104952,0.0
2011-10-13,264.91028992254326,0.0,0.0,40.62175750732422,189.42724865500097,0.0,0.0,13.536835070719997,0.6053439056205399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6053439056205399,0.0
2011-10-14,265.6438270439656,0.0,0.0,40.62175750732422,189.42724865500097,0.0,0.0,12.995361667891197,0.5811304562668761,0.000476837158203125,0.000476837158203125,0.0,0.0,0.0,0.0,0.0,0.5811304562668761,0.0
2011-10-15,264.0038363338577,0.004291534423828125,0.0,40.6247615814209,189.42724865500097,0.0,0.0,12.47554720117555,0.5578853373553373,0.003814697265625,0.003814697265625,0.0,0.0,0.0,0.0,0.0,0.5578853373553373,0.0
2011-10-16,265.0222423572746,0.0,0.0,40.6247615814209,189.42724865500097,0.0,0.0,11.976525313128528,0.5355698717660429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5355698717660429,0.0
2011-10-17,264.3308460128547,0.001430511474609375,0.0,40.625762939453125,189.42724865500097,0.0,0.0,11.497464300603387,0.5141470012372376,0.001430511474609375,0.001430511474609375,0.0,0.0,0.0,0.0,0.0,0.5141470012372376,0.0
2011-10-18,264.0503390125075,0.0095367431640625,0.0,40.63243865966797,189.42724865500097,0.0,0.0,11.037565728579251,0.49358108900316633,0.01049041748046875,0.01049041748046875,0.0,0.0,0.0,0.0,0.0,0.49358108900316633,0.0
