,DDM_total_melt,Q_Total,Qobs,DDM_smb,Q_COSIPY,COSIPY_smb,COSIPY_melt
2017-12-08,0.0,0.052,0.0,0.015,0.0,0.005,0.002
2017-12-09,0.0,0.05,0.0,0.0,0.0,-0.0,0.0
2017-12-10,0.0,0.048,0.0,0.019,0.0,0.005,0.0
2017-12-11,0.0,0.046,0.0,0.018,0.0,-0.007,0.0
2017-12-12,0.0,0.044,0.0,0.05,0.0,0.014,0.001
2017-12-13,0.0,0.042,0.0,0.022,0.0,0.029,0.0
2017-12-14,0.0,0.041,0.0,0.027,0.0,-0.001,0.002
2017-12-15,0.0,0.039,0.0,0.031,0.0,-0.036,0.037
2017-12-16,0.0,0.037,0.0,0.031,0.0,0.08,0.0
2017-12-17,0.0,0.036,0.0,0.91,0.0,0.412,0.0
2017-12-18,0.0,0.035,0.0,0.012,0.0,0.002,0.0
2017-12-19,0.0,0.033,0.0,0.0,0.0,-0.003,0.0
2017-12-20,0.0,0.032,0.0,0.0,0.0,-0.002,0.0
2017-12-21,0.0,0.031,0.0,0.018,0.0,-0.002,0.0
2017-12-22,0.0,0.029,0.0,0.022,0.0,-0.001,0.0
2017-12-23,0.0,0.028,0.0,0.015,0.0,-0.003,0.0
2017-12-24,0.0,0.027,0.0,0.06,0.0,0.002,0.0
2017-12-25,0.0,0.026,0.0,0.021,0.0,0.026,0.0
2017-12-26,0.0,0.025,0.0,0.028,0.0,0.025,0.0
2017-12-27,0.0,0.024,0.0,2.082,0.0,2.89,0.0
2017-12-28,0.0,0.023,0.0,2.731,0.0,1.74,0.041
2017-12-29,0.0,0.022,0.0,0.043,0.0,0.002,0.0
2017-12-30,0.0,0.021,0.0,0.011,0.0,0.001,0.0
2017-12-31,0.0,0.02,0.0,0.014,0.0,-0.0,0.0
2018-01-01,0.0,0.02,0.0,0.156,0.0,-0.006,0.018
2018-01-02,0.0,0.019,0.0,0.195,0.0,0.049,0.0
2018-01-03,0.0,0.018,0.0,0.082,0.0,0.047,0.0
2018-01-04,0.0,0.017,0.0,0.009,0.0,0.0,0.0
2018-01-05,0.0,0.017,0.0,0.005,0.0,0.0,0.0
2018-01-06,0.0,0.016,0.0,0.001,0.0,-0.0,0.0
2018-01-07,0.0,0.015,0.0,0.0,0.0,-0.0,0.0
2018-01-08,0.0,0.015,0.0,0.0,0.0,-0.0,0.0
2018-01-09,0.0,0.014,0.0,0.0,0.0,-0.0,0.0
2018-01-10,0.0,0.014,0.0,0.007,0.0,-0.002,0.0
2018-01-11,0.0,0.013,0.0,0.0,0.0,-0.0,0.0
2018-01-12,0.0,0.012,0.0,0.057,0.0,-0.001,0.0
2018-01-13,0.0,0.012,0.0,0.019,0.0,-0.031,0.037
2018-01-14,0.0,0.011,0.0,0.003,0.0,0.033,0.018
2018-01-15,0.0,0.011,0.0,0.276,0.0,0.091,0.0
2018-01-16,0.0,0.011,0.0,0.043,0.0,0.059,0.013
2018-01-17,0.0,0.01,0.0,0.014,0.0,0.001,0.004
2018-01-18,0.0,0.01,0.0,0.134,0.0,0.028,0.009
2018-01-19,0.0,0.009,0.0,0.015,0.0,0.006,0.019
2018-01-20,0.0,0.009,0.0,0.147,0.0,0.081,0.006
2018-01-21,0.0,0.009,0.0,0.113,0.0,-0.086,0.186
2018-01-22,0.0,0.008,0.0,0.021,0.0,-0.004,0.055
2018-01-23,0.0,0.008,0.0,0.015,0.0,0.08,0.006
2018-01-24,0.0,0.008,0.0,0.254,0.0,0.183,0.002
2018-01-25,0.0,0.007,0.0,0.05,0.0,-0.222,0.326
2018-01-26,0.0,0.007,0.0,0.004,0.0,-0.106,0.185
2018-01-27,0.0,0.007,0.0,0.217,0.0,0.083,0.008
2018-01-28,0.0,0.006,0.0,0.139,0.0,0.108,0.008
2018-01-29,0.0,0.006,0.0,0.328,0.0,0.093,0.0
2018-01-30,0.0,0.006,0.0,0.001,0.0,-0.065,0.128
2018-01-31,0.0,0.006,0.0,0.0,0.0,0.011,0.013
2018-02-01,0.0,0.006,0.0,0.001,0.0,0.102,0.001
2018-02-02,0.0,0.005,0.0,0.0,0.0,0.011,0.07
2018-02-03,0.0,0.005,0.0,0.004,0.0,0.023,0.103
2018-02-04,0.0,0.005,0.0,0.516,0.0,0.315,0.0
2018-02-05,0.0,0.005,0.0,0.033,0.0,0.011,0.075
2018-02-06,0.0,0.004,0.0,0.038,0.0,0.096,0.02
2018-02-07,0.0,0.004,0.0,1.217,0.0,0.883,0.0
2018-02-08,0.0,0.004,0.0,0.041,0.0,0.024,0.0
2018-02-09,0.0,0.004,0.0,0.006,0.0,-0.0,0.0
2018-02-10,0.0,0.004,0.0,0.0,0.0,-0.0,0.0
2018-02-11,0.0,0.004,0.0,0.0,0.0,-0.006,0.0
2018-02-12,0.0,0.004,0.0,0.0,0.0,0.002,0.0
2018-02-13,0.0,0.003,0.0,0.004,0.0,0.039,0.0
2018-02-14,0.0,0.003,0.0,0.025,0.0,0.035,0.0
2018-02-15,0.0,0.003,0.0,0.052,0.0,0.306,0.0
2018-02-16,0.0,0.003,0.0,1.297,0.0,0.932,0.181
2018-02-17,0.0,0.003,0.0,0.442,0.0,0.173,0.003
2018-02-18,0.0,0.003,0.0,0.994,0.0,0.658,0.0
2018-02-19,0.0,0.003,0.0,1.134,0.0,1.062,0.0
2018-02-20,0.0,0.003,0.0,0.057,0.0,0.035,0.0
2018-02-21,0.0,0.002,0.0,0.0,0.0,0.001,0.0
2018-02-22,0.0,0.002,0.0,0.825,0.0,0.644,0.0
2018-02-23,0.0,0.002,0.0,0.121,0.0,0.032,0.018
2018-02-24,0.0,0.002,0.0,0.001,0.0,0.013,0.0
2018-02-25,0.0,0.002,0.0,0.01,0.0,0.042,0.0
2018-02-26,0.0,0.002,0.0,0.097,0.0,0.044,0.0
2018-02-27,0.0,0.002,0.0,0.1,0.0,0.153,0.006
2018-02-28,0.0,0.002,0.0,0.872,0.0,-0.017,0.345
2018-03-01,0.0,0.002,0.0,0.026,0.0,-0.385,0.452
2018-03-02,0.0,0.002,0.0,0.064,0.0,0.126,0.002
2018-03-03,0.0,0.002,0.0,2.311,0.0,2.287,0.007
2018-03-04,0.0,0.002,0.0,0.01,0.0,0.064,0.002
2018-03-05,0.0,0.001,0.0,0.001,0.0,0.046,0.0
2018-03-06,0.0,0.001,0.0,0.01,0.0,0.027,0.0
2018-03-07,0.0,0.001,0.0,0.0,0.0,0.032,0.0
2018-03-08,0.0,0.001,0.0,0.0,0.0,0.048,0.003
2018-03-09,0.0,0.001,0.0,0.0,0.0,0.09,0.0
2018-03-10,0.0,0.001,0.0,0.0,0.0,0.085,0.001
2018-03-11,0.0,0.001,0.0,0.0,0.0,0.117,0.0
2018-03-12,0.0,0.001,0.0,0.089,0.0,0.257,0.047
2018-03-13,0.0,0.001,0.0,0.224,0.014,0.165,0.042
2018-03-14,0.0,0.001,0.0,0.27,0.061,0.16,0.275
2018-03-15,0.0,0.001,0.0,0.213,0.067,0.206,0.357
2018-03-16,0.0,0.001,0.0,2.061,0.052,1.326,0.053
2018-03-17,0.0,0.001,0.0,3.409,0.059,5.531,0.06
2018-03-18,0.0,0.001,0.0,12.033,0.0,9.698,0.04
2018-03-19,0.0,0.001,0.0,0.001,0.0,0.013,0.0
2018-03-20,0.0,0.001,0.0,0.031,0.0,0.006,0.0
2018-03-21,0.0,0.001,0.0,0.009,0.0,0.03,0.0
2018-03-22,0.0,0.001,0.0,0.001,0.0,0.004,0.0
2018-03-23,0.0,0.001,0.0,0.0,0.0,0.01,0.0
2018-03-24,0.0,0.001,0.0,0.375,0.0,0.163,0.169
2018-03-25,0.0,0.001,0.0,0.014,0.0,0.322,0.038
2018-03-26,0.0,0.001,0.0,0.0,0.0,0.081,0.138
2018-03-27,0.0,0.001,0.0,0.642,0.066,-0.1,0.584
2018-03-28,0.0,0.001,0.0,11.419,0.102,14.018,0.297
2018-03-29,0.0,0.001,0.0,7.458,0.0,3.637,0.624
2018-03-30,0.0,0.001,0.0,0.013,0.0,0.184,0.0
2018-03-31,0.0,0.001,0.0,0.0,0.0,0.443,0.004
2018-04-01,0.0,0.0,0.0,0.059,0.0,-0.125,0.431
2018-04-02,0.0,0.0,0.0,1.554,0.0,1.222,0.002
2018-04-03,0.0,0.0,0.0,0.935,0.0,0.786,0.242
2018-04-04,0.0,0.0,0.0,0.244,0.0,0.07,0.0
2018-04-05,0.0,0.0,0.0,0.01,0.0,0.054,0.002
2018-04-06,0.0,0.0,0.0,0.005,0.0,0.073,0.0
2018-04-07,0.0,0.0,0.0,0.0,0.0,0.045,0.002
2018-04-08,0.0,0.0,0.0,0.291,0.015,-0.025,0.11
2018-04-09,0.0,0.0,0.0,0.072,0.121,-1.047,1.426
2018-04-10,0.0,0.0,0.0,0.542,0.112,-1.56,1.884
2018-04-11,0.0,0.0,0.0,6.968,0.024,6.845,0.03
2018-04-12,0.0,0.0,0.0,0.137,0.0,0.06,0.004
2018-04-13,0.0,0.0,0.0,0.0,0.0,0.123,0.0
2018-04-14,0.0,0.0,0.0,0.0,0.009,0.046,0.015
2018-04-15,0.0,0.0,0.0,0.0,0.101,-0.033,0.101
2018-04-16,0.0,0.0,0.0,0.081,0.12,0.029,0.236
2018-04-17,0.0,0.0,0.0,0.066,0.146,-3.994,4.317
2018-04-18,0.0,0.0,0.0,1.558,0.111,-0.378,2.37
2018-04-19,0.0,0.0,0.0,15.406,0.0,14.752,0.0
2018-04-20,0.0,0.0,0.0,0.202,0.0,0.166,0.179
2018-04-21,0.0,0.0,0.0,0.117,0.0,-1.931,2.213
2018-04-22,0.0,0.0,0.0,0.004,0.0,0.006,0.049
2018-04-23,0.0,0.0,0.0,0.0,0.101,-1.072,1.274
2018-04-24,0.0,0.0,0.0,0.0,0.205,-0.161,0.332
2018-04-25,0.0,0.0,0.0,0.0,0.207,-0.136,0.227
2018-04-26,0.0,0.0,0.0,0.461,0.225,-0.848,0.956
2018-04-27,0.0,0.0,0.0,9.048,0.238,8.09,1.815
2018-04-28,0.0,0.0,0.0,0.819,0.138,-0.457,0.996
2018-04-29,0.0,0.0,0.0,0.003,0.193,-0.113,0.193
2018-04-30,0.0,0.0,0.0,0.0,0.218,-0.201,0.221
2018-05-01,0.0,0.0,0.0,0.0,0.237,-0.454,0.686
2018-05-02,0.0,0.0,0.0,1.122,0.46,-1.5,2.798
2018-05-03,0.0,0.0,0.0,0.0,0.455,-0.878,1.366
2018-05-04,0.0,0.0,0.0,0.217,0.522,-0.276,0.532
2018-05-05,0.0,0.0,0.0,1.538,0.755,1.22,0.652
2018-05-06,0.0,0.0,0.0,1.995,0.72,1.396,0.6
2018-05-07,0.0,0.0,0.0,9.152,0.0,8.964,0.007
2018-05-08,0.0,0.0,0.0,0.008,0.0,0.095,0.0
2018-05-09,0.0,0.0,0.0,0.0,0.0,0.104,0.001
2018-05-10,0.0,0.0,0.0,0.078,0.0,0.277,0.003
2018-05-11,0.0,0.0,0.0,0.001,0.137,-1.03,1.434
2018-05-12,1.73,1.73,0.0,-1.73,0.801,-0.772,0.946
2018-05-13,0.0,0.0,0.0,1.756,1.089,-2.602,4.134
2018-05-14,0.0,0.0,0.0,8.778,0.883,6.411,2.497
2018-05-15,0.0,0.0,0.0,5.177,0.719,1.983,3.069
2018-05-16,0.0,0.0,0.0,0.562,0.936,-1.487,1.89
2018-05-17,0.0,0.0,0.0,1.422,1.145,-1.446,2.91
2018-05-18,0.0,0.0,0.0,8.396,1.382,4.397,3.81
2018-05-19,0.0,0.0,0.0,0.295,1.849,-3.94,4.815
2018-05-20,0.0,0.0,0.0,1.993,1.121,0.523,1.204
2018-05-21,0.0,0.0,0.0,0.001,1.732,-1.585,1.713
2018-05-22,0.0,0.0,0.0,0.428,1.886,-1.809,2.011
2018-05-23,0.0,0.0,0.0,1.03,1.736,-0.823,1.735
2018-05-24,0.0,0.0,0.0,11.052,0.0,11.096,0.0
2018-05-25,0.0,0.0,0.0,0.038,0.0,0.194,0.009
2018-05-26,0.0,0.0,0.0,0.0,0.0,0.14,0.035
2018-05-27,0.0,0.0,0.0,0.059,0.0,0.144,0.054
2018-05-28,1.673,1.673,3.362,-1.55,0.082,-0.349,0.63
2018-05-29,0.0,0.002,3.926,2.081,2.061,-5.304,6.718
2018-05-30,0.0,0.004,4.516,0.778,1.51,-0.465,1.483
2018-05-31,0.0,0.005,5.107,5.986,2.096,2.529,2.72
2018-06-01,0.0,0.005,5.697,0.002,1.654,-1.651,1.743
2018-06-02,0.833,0.838,6.928,-0.701,1.779,-1.138,1.832
2018-06-03,4.531,4.538,9.495,-4.423,2.609,-2.895,3.223
2018-06-04,2.967,3.005,8.853,-0.327,3.093,1.215,6.047
2018-06-05,0.0,0.145,7.57,9.687,0.0,5.571,1.767
2018-06-06,0.0,0.297,6.928,1.61,3.201,-3.436,4.443
2018-06-07,0.489,0.882,8.211,-0.312,3.896,-6.127,6.498
2018-06-08,0.0,0.392,8.853,2.651,3.889,-4.714,6.562
2018-06-09,0.705,1.056,8.211,2.886,5.362,-4.093,5.922
2018-06-10,3.071,3.45,7.57,-1.079,5.627,-5.289,6.27
2018-06-11,4.817,5.396,6.928,-4.047,6.567,-6.492,8.094
2018-06-12,1.271,2.248,8.211,6.394,7.816,-3.325,9.947
2018-06-13,1.847,3.351,8.211,6.778,0.587,5.414,4.827
2018-06-14,2.797,4.842,9.495,-2.497,8.216,-7.724,7.913
2018-06-15,2.738,5.22,12.163,-1.945,8.638,-9.383,9.876
2018-06-16,3.327,6.097,13.523,-0.364,12.452,-13.232,16.25
2018-06-17,4.305,7.316,11.496,-2.555,12.811,-10.332,14.089
2018-06-18,1.3,4.674,10.162,13.73,0.088,10.596,4.859
2018-06-19,1.474,5.373,10.162,1.699,8.169,-7.967,9.043
2018-06-20,6.329,10.775,14.216,-6.329,10.793,-9.955,11.46
2018-06-21,1.329,6.21,14.216,11.323,1.431,8.962,4.969
2018-06-22,0.0,5.21,9.495,9.218,2.827,2.672,5.691
2018-06-23,1.873,7.277,10.162,-1.524,4.46,-4.648,4.787
2018-06-24,4.846,10.267,10.803,-4.499,6.801,-8.563,9.334
2018-06-25,2.038,7.436,10.803,4.473,10.225,-0.153,8.432
2018-06-26,3.476,8.993,16.32,-2.409,10.03,-10.852,11.204
2018-06-27,8.556,14.356,22.864,-8.556,13.72,-15.305,15.456
2018-06-28,10.855,17.051,19.913,-10.855,14.423,-18.169,18.415
2018-06-29,10.137,16.856,19.913,-10.137,19.731,-23.132,23.204
2018-06-30,6.028,13.367,12.163,-6.028,16.201,-16.437,16.769
2018-07-01,2.172,10.015,11.496,3.823,22.009,-12.275,17.643
2018-07-02,2.735,10.778,10.803,2.029,18.924,-12.235,17.109
2018-07-03,0.617,8.608,8.853,6.25,22.194,-10.308,15.554
2018-07-04,1.757,9.603,7.57,4.016,21.545,-12.922,19.128
2018-07-05,0.0,7.691,8.853,10.744,17.883,-4.846,12.0
2018-07-06,3.219,10.733,10.803,-2.838,20.248,-16.387,16.48
2018-07-07,8.201,15.502,11.496,-8.201,16.882,-16.503,16.667
2018-07-08,7.299,14.38,12.83,-7.299,16.852,-13.135,15.998
2018-07-09,4.453,11.348,9.495,-3.291,16.198,-13.002,14.347
2018-07-10,5.206,11.964,10.162,-4.937,15.145,-12.864,13.76
2018-07-11,7.297,13.933,10.803,-7.297,17.349,-15.748,16.083
2018-07-12,6.541,13.02,11.496,-6.541,15.538,-13.812,15.117
2018-07-13,1.674,7.978,13.523,4.809,16.286,-6.772,11.947
2018-07-14,1.795,7.966,10.162,-0.166,18.472,-14.674,15.965
2018-07-15,4.278,10.353,7.57,-4.017,14.804,-14.755,15.29
2018-07-16,5.078,11.01,8.853,-4.987,15.294,-15.162,15.58
2018-07-17,4.583,10.279,8.853,-4.571,14.908,-15.302,15.869
2018-07-18,2.775,8.187,9.495,0.118,18.546,-11.424,14.705
2018-07-19,2.748,7.917,6.928,-2.03,12.297,-9.775,10.945
2018-07-20,5.999,10.994,10.803,-5.999,15.04,-14.526,14.99
2018-07-21,8.163,12.999,9.495,-8.163,16.303,-14.802,15.322
2018-07-22,8.643,13.295,12.163,-8.643,14.013,-13.627,14.133
2018-07-23,12.178,16.63,18.476,-12.178,17.314,-17.088,17.476
2018-07-24,11.928,16.192,18.476,-11.928,16.924,-14.927,15.713
2018-07-25,5.979,10.101,14.909,-5.979,13.389,-7.835,10.187
2018-07-26,2.563,6.593,9.495,-2.304,14.101,-14.902,15.142
2018-07-27,0.0,3.957,5.107,8.165,12.138,-1.39,9.394
2018-07-28,4.776,8.681,6.313,-4.57,18.811,-15.535,15.723
2018-07-29,5.001,8.878,6.313,-4.458,15.302,-12.36,13.915
2018-07-30,6.886,10.745,8.853,-6.886,13.761,-13.336,14.343
2018-07-31,8.342,12.194,7.57,-8.342,17.115,-14.592,16.126
2018-08-01,8.377,12.257,11.496,-8.377,24.574,-18.391,18.748
2018-08-02,6.504,10.447,11.496,-6.504,18.879,-16.865,17.139
2018-08-03,4.656,8.682,14.909,-2.584,18.148,-7.882,14.657
2018-08-04,8.485,12.613,17.039,-8.485,9.593,-6.665,7.532
2018-08-05,7.31,11.543,15.627,-7.31,15.614,-13.487,14.201
2018-08-06,7.729,12.003,15.627,-7.729,18.984,-16.796,17.005
2018-08-07,10.514,14.733,14.216,-10.514,18.619,-15.972,16.653
2018-08-08,8.883,13.022,11.496,-8.883,19.162,-15.96,16.507
2018-08-09,7.931,12.059,14.909,-7.931,19.993,-16.839,17.098
2018-08-10,7.622,11.795,14.216,-7.622,17.029,-14.774,15.229
2018-08-11,8.266,12.433,12.163,-8.266,16.389,-15.669,15.833
2018-08-12,7.31,11.385,14.216,-7.31,18.28,-13.473,17.657
2018-08-13,0.0,4.003,6.928,13.49,1.281,4.816,5.992
2018-08-14,0.71,4.768,5.697,-0.597,6.526,-5.906,6.152
2018-08-15,5.195,9.362,8.211,-5.175,12.083,-11.711,11.851
2018-08-16,9.474,13.632,11.496,-9.474,18.204,-17.146,17.24
2018-08-17,9.987,13.971,17.039,-9.987,15.234,-15.002,15.156
2018-08-18,10.032,13.766,15.627,-10.032,14.468,-14.608,14.949
2018-08-19,8.724,12.231,12.163,-8.724,13.948,-12.384,13.403
2018-08-20,6.955,10.292,16.32,-6.955,14.847,-14.268,14.505
2018-08-21,8.973,12.178,15.627,-8.973,14.887,-14.825,14.94
2018-08-22,3.969,7.084,8.211,-0.186,13.542,-4.004,11.352
2018-08-23,2.306,5.434,9.495,-0.901,8.485,-7.063,7.392
2018-08-24,3.705,6.928,10.803,-3.703,20.926,-18.188,18.529
2018-08-25,3.187,6.478,4.516,0.856,11.759,-5.004,10.352
2018-08-26,3.102,6.403,8.211,-2.625,14.949,-14.157,14.634
2018-08-27,4.033,7.331,5.107,-2.258,14.826,-10.977,14.365
2018-08-28,4.983,8.288,5.697,-4.578,19.58,-14.131,15.039
2018-08-29,1.462,4.784,6.928,1.235,14.719,-11.132,15.761
2018-08-30,0.0,3.322,6.313,4.85,1.871,-1.414,3.186
2018-08-31,0.0,3.261,4.516,5.907,3.891,0.924,4.783
2018-09-01,0.0,3.125,0.0,0.0,6.436,-6.002,6.487
2018-09-02,0.664,3.611,0.0,-0.619,12.102,-12.438,12.758
2018-09-03,0.0,2.777,0.0,8.304,12.145,-3.31,10.806
2018-09-04,0.0,2.636,0.0,1.866,0.017,0.594,0.19
2018-09-05,0.0,2.51,0.0,1.56,0.249,-0.357,0.779
2018-09-06,1.456,3.847,0.0,-0.993,5.407,-5.996,6.119
2018-09-07,2.384,4.696,0.0,-1.878,11.971,-11.939,12.16
2018-09-08,3.934,6.264,0.0,-3.631,9.645,-8.897,9.305
2018-09-09,0.0,2.451,0.0,4.051,10.818,-6.797,9.801
2018-09-10,0.0,2.597,0.0,0.337,4.391,-3.456,4.386
2018-09-11,0.0,2.652,0.0,0.772,4.595,-2.965,4.525
2018-09-12,0.0,2.571,0.0,0.295,4.217,-3.168,4.217
2018-09-13,0.0,2.407,0.0,0.783,4.184,-3.29,4.184
2018-09-14,0.0,2.235,0.0,0.002,9.743,-9.663,9.743
2018-09-15,0.0,2.094,0.0,0.0,8.93,-8.803,8.93
2018-09-16,0.0,1.982,0.0,0.062,9.455,-9.337,9.457
2018-09-17,0.0,1.882,0.0,3.369,9.6,-4.491,7.882
2018-09-18,0.0,1.784,0.0,0.156,1.786,-0.68,1.81
2018-09-19,0.0,1.685,0.0,0.004,5.539,-4.878,5.539
2018-09-20,0.0,1.591,0.0,0.638,7.395,-6.646,7.369
2018-09-21,0.0,1.506,0.0,0.421,9.347,-8.69,9.17
2018-09-22,0.347,1.784,0.0,0.181,8.291,-7.881,8.14
2018-09-23,0.0,1.389,0.0,1.237,7.867,-6.983,7.521
2018-09-24,0.0,1.354,0.0,0.065,4.643,-3.479,4.643
2018-09-25,0.0,1.317,0.0,8.802,0.0,8.314,0.0
2018-09-26,0.0,1.269,0.0,0.062,0.0,0.055,0.0
2018-09-27,0.0,1.216,0.0,0.0,0.0,0.01,0.0
2018-09-28,0.0,1.163,0.0,0.0,0.0,0.01,0.0
2018-09-29,0.0,1.115,0.0,0.888,0.0,0.034,0.415
2018-09-30,0.0,1.071,0.0,0.014,0.0,0.011,0.003
2018-10-01,0.0,1.029,0.0,0.0,0.0,-0.056,0.069
2018-10-02,0.0,0.988,0.0,0.271,0.0,0.009,0.0
2018-10-03,0.0,0.949,0.0,0.025,0.0,0.09,0.046
2018-10-04,0.0,0.911,0.0,0.005,0.0,0.054,0.019
2018-10-05,0.0,0.874,0.0,0.004,0.0,-0.215,0.23
2018-10-06,0.0,0.839,0.0,1.174,0.0,0.824,0.12
2018-10-07,0.0,0.806,0.0,0.309,0.012,0.017,0.073
2018-10-08,0.0,0.774,0.0,0.007,0.048,-0.08,0.191
2018-10-09,0.0,0.743,0.0,0.006,0.072,-0.082,0.09
2018-10-10,0.0,0.713,0.0,0.0,0.154,-0.121,0.192
2018-10-11,0.0,0.684,0.0,0.0,0.228,-0.222,0.291
2018-10-12,0.0,0.657,0.0,0.195,0.105,0.32,0.121
2018-10-13,0.0,0.631,0.0,0.223,0.219,0.224,0.278
2018-10-14,0.0,0.605,0.0,1.35,0.472,0.79,0.51
2018-10-15,0.0,0.581,0.0,0.001,0.296,-0.013,0.313
2018-10-16,0.0,0.558,0.0,0.005,0.435,0.079,0.445
2018-10-17,0.0,0.536,0.0,1.142,0.271,2.048,0.289
2018-10-18,0.0,0.514,0.0,17.859,0.0,16.606,0.429
2018-10-19,0.0,0.494,0.0,0.078,0.0,0.183,0.0
2018-10-20,0.0,0.474,0.0,0.833,0.0,0.575,0.04
2018-10-21,0.0,0.455,0.0,0.013,0.0,0.009,0.003
2018-10-22,0.0,0.437,0.0,0.012,0.0,0.021,0.004
2018-10-23,0.0,0.419,0.0,0.001,0.0,-0.099,0.192
2018-10-24,0.0,0.403,0.0,0.07,0.0,0.022,0.005
2018-10-25,0.0,0.386,0.0,0.013,0.0,-0.004,0.01
2018-10-26,0.0,0.371,0.0,0.004,0.0,0.0,0.0
2018-10-27,0.0,0.356,0.0,0.0,0.0,0.001,0.0
2018-10-28,0.0,0.342,0.0,0.071,0.0,0.247,0.0
2018-10-29,0.0,0.328,0.0,1.308,0.0,0.695,0.0
2018-10-30,0.0,0.315,0.0,0.004,0.0,0.057,0.009
2018-10-31,0.0,0.302,0.0,0.0,0.0,0.001,0.0
2018-11-01,0.0,0.29,0.0,2.092,0.0,1.76,0.0
2018-11-02,0.0,0.279,0.0,0.807,0.0,0.099,0.0
2018-11-03,0.0,0.268,0.0,0.042,0.0,0.002,0.023
2018-11-04,0.0,0.257,0.0,0.04,0.0,0.059,0.0
2018-11-05,0.0,0.247,0.0,0.065,0.0,-0.203,0.226
2018-11-06,0.0,0.237,0.0,0.018,0.0,0.082,0.0
2018-11-07,0.0,0.227,0.0,0.0,0.0,0.201,0.0
2018-11-08,0.0,0.218,0.0,5.499,0.0,7.03,0.0
2018-11-09,0.0,0.209,0.0,2.402,0.0,0.818,0.0
2018-11-10,0.0,0.201,0.0,0.018,0.0,0.024,0.003
2018-11-11,0.0,0.193,0.0,0.006,0.0,0.005,0.0
2018-11-12,0.0,0.185,0.0,0.009,0.0,0.002,0.003
2018-11-13,0.0,0.178,0.0,0.188,0.0,0.091,0.0
2018-11-14,0.0,0.171,0.0,0.031,0.0,0.009,0.0
2018-11-15,0.0,0.164,0.0,0.0,0.0,0.0,0.0
2018-11-16,0.0,0.157,0.0,0.0,0.0,0.0,0.0
2018-11-17,0.0,0.151,0.0,0.0,0.0,0.0,0.0
2018-11-18,0.0,0.145,0.0,0.007,0.0,-0.001,0.003
2018-11-19,0.0,0.139,0.0,0.148,0.0,-0.002,0.003
2018-11-20,0.0,0.134,0.0,0.061,0.0,-0.013,0.026
2018-11-21,0.0,0.128,0.0,0.146,0.0,0.072,0.003
2018-11-22,0.0,0.123,0.0,0.0,0.0,0.011,0.0
2018-11-23,0.0,0.118,0.0,0.471,0.0,0.357,0.0
2018-11-24,0.0,0.114,0.0,0.0,0.0,0.021,0.0
2018-11-25,0.0,0.109,0.0,0.012,0.0,-0.005,0.0
2018-11-26,0.0,0.105,0.0,0.0,0.0,-0.0,0.0
2018-11-27,0.0,0.1,0.0,0.087,0.0,0.0,0.0
2018-11-28,0.0,0.096,0.0,0.117,0.0,0.0,0.0
2018-11-29,0.0,0.093,0.0,0.118,0.0,-0.044,0.064
2018-11-30,0.0,0.089,0.0,0.01,0.0,0.087,0.011
2018-12-01,0.0,0.085,0.0,2.131,0.0,2.173,0.014
2018-12-02,0.0,0.082,0.0,0.401,0.0,0.064,0.0
2018-12-03,0.0,0.079,0.0,0.019,0.0,0.0,0.0
2018-12-04,0.0,0.075,0.0,0.355,0.0,-0.003,0.002
2018-12-05,0.0,0.072,0.0,0.052,0.0,0.01,0.0
2018-12-06,0.0,0.07,0.0,0.0,0.0,-0.0,0.0
2018-12-07,0.0,0.067,0.0,0.015,0.0,0.005,0.0
2018-12-08,0.0,0.064,0.0,0.0,0.0,-0.0,0.0
2018-12-09,0.0,0.062,0.0,0.0,0.0,-0.0,0.0
2018-12-10,0.0,0.059,0.0,0.0,0.0,-0.0,0.0
2018-12-11,0.0,0.057,0.0,0.019,0.0,0.0,0.0
2018-12-12,0.0,0.054,0.0,0.007,0.0,0.003,0.0
2018-12-13,0.0,0.052,0.0,0.126,0.0,0.01,0.0
2018-12-14,0.0,0.05,0.0,0.064,0.0,0.046,0.0
2018-12-15,0.0,0.048,0.0,0.007,0.0,0.001,0.018
2018-12-16,0.0,0.046,0.0,0.0,0.0,0.001,0.0
2018-12-17,0.0,0.044,0.0,0.45,0.0,0.338,0.0
2018-12-18,0.0,0.043,0.0,0.074,0.0,0.0,0.0
2018-12-19,0.0,0.041,0.0,0.015,0.0,-0.0,0.0
2018-12-20,0.0,0.039,0.0,0.024,0.0,-0.0,0.0
2018-12-21,0.0,0.038,0.0,0.04,0.0,0.004,0.003
2018-12-22,0.0,0.036,0.0,0.009,0.0,-0.006,0.0
2018-12-23,0.0,0.035,0.0,0.0,0.0,-0.0,0.0
2018-12-24,0.0,0.033,0.0,0.024,0.0,-0.002,0.002
2018-12-25,0.0,0.032,0.0,0.03,0.0,-0.0,0.006
2018-12-26,0.0,0.031,0.0,0.043,0.0,-0.045,0.06
2018-12-27,0.0,0.03,0.0,0.048,0.0,-0.007,0.01
2018-12-28,0.0,0.028,0.0,0.054,0.0,0.018,0.015
2018-12-29,0.0,0.027,0.0,0.029,0.0,0.004,0.003
2018-12-30,0.0,0.026,0.0,0.002,0.0,-0.0,0.0
2018-12-31,0.0,0.025,0.0,0.223,0.0,0.039,0.0
