,Q_Total,DDM_total_melt,Qobs,DDM_smb,Q_COSIPY,COSIPY_smb,COSIPY_melt
2012-09-21,1.1890336981212815,0.0,2.797029997029997,0.22077560424804688,1.7582805008267226,-1.4122825973051214,0.0746223172261418
2012-09-22,1.1439033404864123,0.0,2.797029997029997,12.724876403808594,3.300150104331274e-07,12.302357348998385,1.7925372006657156e-06
2012-09-23,1.098641268298993,0.0,2.797029997029997,0.024318695068359375,0.0,0.15017353022142965,0.0008787960462527224
2012-09-24,1.0540787619479044,0.0,2.797029997029997,0.010013580322265625,0.0,-0.049330199435657855,0.0021662542061833623
2012-09-25,1.0112897292510927,0.0,2.797029997029997,0.002384185791015625,0.0,-0.014843347790793207,8.038317681294922e-06
2012-09-26,0.9706454619977174,0.0,2.797029997029997,0.0,0.0,-0.06466121260754046,0.0016639646118619914
2012-09-27,0.931932828340132,0.0,2.797029997029997,0.01430511474609375,0.0,-0.054977423973097,0.0032209411599980575
2012-09-28,0.8948107353823413,0.0,2.797029997029997,0.0,0.0,0.041485766446448066,1.084164300496735e-06
2012-09-29,0.8590818408242653,0.0,2.797029997029997,0.0,0.0,0.04321157180201438,0.0001202918885575639
2012-09-30,0.824701489259302,0.0,2.797029997029997,0.5688667297363281,0.0,0.5216280813683442,0.0005237512153841534
2012-10-01,0.79167637394093,0.0,,1.3680458068847656,0.0,0.7261607277393207,0.003967412282073124
2012-10-02,0.7599902174296107,0.0,,0.4115104675292969,0.0,0.23531337854098883,0.003979933844561713
2012-10-03,0.7295919406026965,0.0,,0.001430511474609375,0.0,-0.0024841903932865013,1.0137223882881706e-06
2012-10-04,0.7004167501393592,0.0,,0.0,0.0,0.02955842352815681,7.591002234942634e-05
2012-10-05,0.67240547576454,0.0,,0.3380775451660156,0.0,0.149764026165769,0.001070142249059395
2012-10-06,0.6455096639309386,0.0,,9.129524230957031,0.0,9.093052408319183,0.00010086541445858711
2012-10-07,0.6196874266873058,0.0,,2.918243408203125,0.0,2.551064131718269,0.015986247568506962
2012-10-08,0.5948984770423835,0.0,,0.0,0.0,0.0923390605359168,1.0745482751625826e-06
2012-10-09,0.5711022565523308,0.0,,0.0,0.0,0.006075632546918394,1.2621210062996963e-06
2012-10-10,0.548258544643196,0.0,,0.0,0.0,1.6865284113391513e-05,1.1410686044778907e-06
2012-10-11,0.526328578226034,0.0,,0.0,0.0,9.317059622233205e-05,1.1183791807678803e-06
2012-10-12,0.5052755473411088,0.0,,0.0,0.0,0.00022752806965564403,1.1255922220041933e-06
2012-10-13,0.4850644552561168,0.0,,0.0,0.0,0.008558103497596344,0.00022614852651816464
2012-10-14,0.46566178365358357,0.0,,0.28514862060546875,0.0,0.020513229436345214,1.4403755547587681e-06
2012-10-15,0.44703527490743256,0.0,,0.03814697265625,0.0,0.10735599937169645,0.000459462599626578
2012-10-16,0.4291538747639586,0.0,,0.0,0.0,0.01871233973911859,0.0001013288017201661
2012-10-17,0.41198774214455763,0.0,,0.0,0.0,-0.020709051145796513,0.005902519588270391
2012-10-18,0.3955082437760123,0.0,,0.02193450927734375,0.0,0.043564416631330476,1.3025139136265407e-06
2012-10-19,0.3796879130710898,0.0,,7.041454315185547,0.0,7.064497091243266,1.9751644257965864e-06
2012-10-20,0.3645003914048085,0.0,,0.7948875427246094,0.0,0.6783873977658271,0.0022481565125209596
2012-10-21,0.3499203725367823,0.0,,0.00286102294921875,0.0,-0.0001355546086958216,1.070102951002256e-06
2012-10-22,0.3359235574290533,0.0,,0.0,0.0,-2.4170167301851484e-05,1.1744961115779207e-06
2012-10-23,0.32248661625875563,0.0,,0.0,0.0,-0.003747534994016684,1.1815463312503616e-06
2012-10-24,0.309587152476374,0.0,,0.000476837158203125,0.0,-0.010747210037055465,1.3755159252835526e-06
2012-10-25,0.29720366653715763,0.0,,0.00095367431640625,0.0,-0.4559571494608889,0.024479929680071292
2012-10-26,0.28531551964379026,0.0,,0.014781951904296875,0.0,-0.009887196786758954,0.00037044772124081624
2012-10-27,0.27390289863298306,0.0,,0.011444091796875,0.0,-0.000805614899107028,1.3081130860492017e-06
2012-10-28,0.2629467826223594,0.0,,0.020503997802734375,0.0,0.00011592956883020547,1.5070386653858355e-06
2012-10-29,0.25242891136093937,0.0,,0.01621246337890625,0.0,4.3470683147210454e-05,0.00021928017504945247
2012-10-30,0.2423317549626779,0.0,,0.00476837158203125,0.0,0.017349906625517275,1.1941506596521675e-06
2012-10-31,0.2326384847861711,0.0,,0.0,0.0,0.0010305869564253868,1.2155418910891776e-06
2012-11-01,0.22333294538785003,0.0,,1.590728759765625,0.0,1.3297893252638269,1.5212268813863033e-06
2012-11-02,0.21439962755883432,0.0,,0.029087066650390625,0.0,0.01700111082355185,1.5052631199051182e-06
2012-11-03,0.2058236424497789,0.0,,0.0,0.0,0.018925762655864875,1.3282514178950022e-06
2012-11-04,0.19759069675245294,0.0,,0.0,0.0,0.09762791730430644,0.00012173134457060019
2012-11-05,0.18968706888547074,0.0,,0.6203651428222656,0.0,0.5506478243879351,0.00015865135541126587
2012-11-06,0.18209958613196311,0.0,,0.045299530029296875,0.0,0.020558700013422315,1.6001036567129117e-06
2012-11-07,0.17481560268678545,0.0,,0.05054473876953125,0.0,0.2719888317258152,4.0282098705725395e-06
2012-11-08,0.16782297857862824,0.0,,0.5884170532226562,0.0,0.2991557289228484,1.943672638893537e-06
2012-11-09,0.16111005943496465,0.0,,0.1163482666015625,0.0,0.024675169771580543,1.1631572994246627e-06
2012-11-10,0.15466565705747565,0.0,,0.0152587890625,0.0,0.02927467072640011,1.4604439725324687e-06
2012-11-11,0.14847903077531865,0.0,,0.05245208740234375,0.0,-0.00845621824547544,1.1505891471887043e-06
2012-11-12,0.14253986954444078,0.0,,0.0,0.0,0.05385774017299954,1.3106359493216037e-06
2012-11-13,0.13683827476270108,0.0,,2.6171207427978516,0.0,2.525126744342083,2.3109766375349477e-06
2012-11-14,0.13136474377216611,0.0,,1.2664794921875,0.0,1.1437696464249536,0.0016483574275442305
2012-11-15,0.12611015402124567,0.0,,0.0,0.0,0.004545703453970759,1.2694508875500826e-06
2012-11-16,0.1210657478603829,0.0,,0.03147125244140625,0.0,0.08638502384935776,2.4105888558398884e-06
2012-11-17,0.11622311794597195,0.0,,0.042438507080078125,0.0,0.02435935512232845,1.4615489882652436e-06
2012-11-18,0.11157419322814124,0.0,,0.0,0.0,0.004484378242707768,1.195752469476579e-06
2012-11-19,0.10711122549901954,0.0,,0.0,0.0,0.019032647347721535,0.00015965307897972242
2012-11-20,0.10282677647905827,0.0,,3.989696502685547,0.0,3.831300244850834,2.252556704399827e-06
2012-11-21,0.09871370541989406,0.0,,0.07724761962890625,0.0,0.011377112932605163,0.0006120521563942272
2012-11-22,0.09476515720309718,0.0,,0.01049041748046875,0.0,0.0021911960179112327,1.0152422822033774e-06
2012-11-23,0.09097455091497325,0.0,,0.0553131103515625,0.0,0.0004416892778514224,1.7597748589510456e-06
2012-11-24,0.08733556887837474,0.0,,0.21028518676757812,0.0,0.0183234105017053,1.6609763852262536e-06
2012-11-25,0.08384214612324005,0.0,,0.0095367431640625,0.0,0.00015033347124543604,1.3159041512340685e-06
2012-11-26,0.08048846027831051,0.0,,0.0,0.0,-0.0027070355919438694,1.3088586903078109e-06
2012-11-27,0.07726892186717803,0.0,,0.003337860107421875,0.0,0.00917709806024531,0.0003095820190688522
2012-11-28,0.07417816499249082,0.0,,0.0,0.0,-7.726452675432429e-05,1.1135229597218836e-06
2012-11-29,0.07121103839279115,0.0,,1.2722015380859375,0.0,1.184232796370618,1.6151205710622402e-06
2012-11-30,0.06836259685707953,0.0,,2.583026885986328,0.0,2.6153757791499594,2.1965603810953133e-06
2012-12-01,0.06562809298279637,0.0,,0.3390312194824219,0.0,0.10737154542581659,1.5157139908030252e-06
2012-12-02,0.06300296926348452,0.0,,0.030040740966796875,0.0,-0.0031966985153324503,1.8045424693314133e-06
2012-12-03,0.06048285049294513,0.0,,0.3466606140136719,0.0,-0.0002511145703444857,1.9153770737113663e-06
2012-12-04,0.058063536473227324,0.0,,0.04482269287109375,0.0,0.0017232193270335391,1.5721494413011103e-06
2012-12-05,0.05574099501429823,0.0,,0.003814697265625,0.0,-0.0010778344770173746,1.3525329673907492e-06
2012-12-06,0.0535113552137263,0.0,,0.0,0.0,-2.795378166138331e-05,1.1647409025576378e-06
2012-12-07,0.051370901005177244,0.0,,0.0,0.0,-2.4909152499832754e-05,1.0493112857720051e-06
2012-12-08,0.04931606496497016,0.0,,0.0,0.0,-2.822064199966519e-05,1.1758600833193829e-06
2012-12-09,0.04734342236637136,0.0,,0.001430511474609375,0.0,-4.1535331912787485e-05,1.3425141600105172e-06
2012-12-10,0.04544968547171651,0.0,,0.0057220458984375,0.0,-0.010060083703937682,1.321277310473893e-06
2012-12-11,0.04363169805284785,0.0,,0.0,0.0,-0.0037015439445819516,1.8585358525837121e-06
2012-12-12,0.041886430130733926,0.0,,0.030994415283203125,0.0,-0.0024562557854324474,0.0006465373996433675
2012-12-13,0.040210972925504566,0.0,,0.3414154052734375,0.0,-0.27671191399252376,0.021214581239752787
2012-12-14,0.03860253400848438,0.0,,0.0152587890625,0.0,-0.0003177937970609062,1.2458524596047517e-06
2012-12-15,0.037058432648145005,0.0,,0.03147125244140625,0.0,-0.002774292188987697,1.563753794386799e-06
2012-12-16,0.0355760953422192,0.0,,0.017642974853515625,0.0,0.008736101338496617,1.2395909975862523e-06
2012-12-17,0.03415305152853043,0.0,,0.0,0.0,-0.005991128417741209,0.00014295963965189423
2012-12-18,0.03278692946738922,0.0,,0.11444091796875,0.0,-0.00397666641099365,1.9321180111726455e-06
2012-12-19,0.03147545228869365,0.0,,2.346515655517578,0.0,2.1287978741816933,3.0333846328693516e-06
2012-12-20,0.030216434197145908,0.0,,1.3756752014160156,0.0,1.3763847744352082,1.8742303194629124e-06
2012-12-21,0.029007776829260073,0.0,,0.0,0.0,-2.204256322522975e-05,9.220042480607751e-07
2012-12-22,0.02784746575608967,0.0,,0.0,0.0,1.3600022851536471e-05,8.503270557522699e-07
2012-12-23,0.026733567125846076,0.0,,0.26035308837890625,0.0,0.10523160846556656,1.5099442077865676e-06
2012-12-24,0.025664224440812226,0.0,,0.27751922607421875,0.0,0.07835419226032071,2.0607294922339495e-06
2012-12-25,0.02463765546317974,0.0,,0.020503997802734375,0.0,0.01734659243139331,1.7845078038080244e-06
2012-12-26,0.023652149244652552,0.0,,0.7252693176269531,0.0,0.6422670542842838,2.3514903739302535e-06
2012-12-27,0.02270606327486645,0.0,,0.0171661376953125,0.0,0.004840953449357341,9.019915072088783e-07
2012-12-28,0.021797820743871793,0.0,,0.0,0.0,-1.8783715288353226e-05,7.826548036813844e-07
2012-12-29,0.020925907914116925,0.0,,0.0,0.0,-1.987224498512001e-05,8.280102077133338e-07
2012-12-30,0.02008887159755225,0.0,,0.0,0.0,-2.388637784301349e-05,9.952657434588955e-07
2012-12-31,0.019285316733650158,0.0,,0.0,0.0,-2.5254522746835594e-05,1.0522717811181498e-06
2013-01-01,0.01851390406430415,0.0,,0.0,0.0,0.0007361796188984027,2.0024496585564884e-06
2013-01-02,0.017773347901731983,0.0,,0.003814697265625,0.0,-0.0010260943026669065,1.2433701908858835e-06
2013-01-03,0.017062413985662703,0.0,,0.0,0.0,-0.00012929393481058378,1.9978347694904223e-06
2013-01-04,0.016379917426236196,0.0,,0.031948089599609375,0.0,0.0033192592574490306,0.00014304433424217904
2013-01-05,0.015724720729186747,0.0,,0.09393692016601562,0.0,0.015567567354180358,1.2023956031922082e-06
2013-01-06,0.015095731900019274,0.0,,0.00667572021484375,0.0,0.0019824956704023134,9.580530877847694e-07
2013-01-07,0.014491902624018501,0.0,,0.0,0.0,-2.3555086830481855e-05,9.814619512700773e-07
2013-01-08,0.013912226519057762,0.0,,0.0,0.0,-0.006970129727403893,0.00013571415535711188
2013-01-09,0.013355737458295453,0.0,,0.0,0.0,-0.0013915190213449292,9.742401595887025e-07
2013-01-10,0.012821507959963636,0.0,,0.010013580322265625,0.0,-0.0006829890047238609,1.4684835688324095e-06
2013-01-11,0.01230864764156509,0.0,,0.0,0.0,-5.628392718881145e-05,1.1097676220101303e-06
2013-01-12,0.011816301735902486,0.0,,0.21123886108398438,0.0,0.11247450584079133,1.193309865789124e-06
2013-01-13,0.01134364966646639,0.0,,3.223419189453125,0.0,3.1215984107069357,2.2750469970916154e-06
2013-01-14,0.010889903679807734,0.0,,0.021457672119140625,0.0,0.0036941312754953737,0.00010810349116854922
2013-01-15,0.010454307532615422,0.0,,0.0,0.0,0.0015597241923346959,1.2977350707071275e-06
2013-01-16,0.010036135231310807,0.0,,0.08440017700195312,0.0,0.0007123667087938435,1.5714557383001506e-06
2013-01-17,0.009634689822058376,0.0,,0.07200241088867188,0.0,0.008436551082331375,2.6230739736514237e-06
2013-01-18,0.009249302229176042,0.0,,0.00476837158203125,0.0,0.06377609819521603,4.344401663265934e-06
2013-01-19,0.008879330140009,0.0,,0.0,0.0,0.01167450203881713,0.0001104523832154192
2013-01-20,0.00852415693440864,0.0,,0.000476837158203125,0.0,-0.0038262608989410355,1.619684203042328e-06
2013-01-21,0.008183190657032293,0.0,,0.14209747314453125,0.0,0.015109663527980778,0.0003856589320638274
2013-01-22,0.007855863030751,0.0,,0.003814697265625,0.0,0.0027892050650415675,1.3524173103811497e-06
2013-01-23,0.00754162850952096,0.0,,0.030040740966796875,0.0,0.04321061320771942,2.9977975531667493e-06
2013-01-24,0.0072399633691401215,0.0,,0.00095367431640625,0.0,0.0026476588614780406,0.00020904889228983366
2013-01-25,0.006950364834374516,0.0,,0.0,0.0,0.0005019576742441087,1.2852481511039926e-06
2013-01-26,0.006672350240999536,0.0,,0.027179718017578125,0.0,0.018479320878331155,0.00016937463229099554
2013-01-27,0.006405456231359555,0.0,,0.010967254638671875,0.0,-0.00040959879089880755,0.001164297460049295
2013-01-28,0.006149237982105173,0.0,,0.04100799560546875,0.0,0.09666082303699351,1.7330147328881941e-06
2013-01-29,0.005903268462820966,0.0,,0.09059906005859375,0.0,0.15317056730541043,1.408965383557518e-06
2013-01-30,0.005667137724308127,0.0,,0.1010894775390625,0.0,-0.09094324708207494,0.009718343197458054
2013-01-31,0.005440452215335802,0.0,,0.012874603271484375,0.0,0.0027498708661874375,0.0003625113242383754
2013-02-01,0.00522283412672237,0.0,,0.0095367431640625,0.0,-0.3591749731137069,0.019584292802430327
2013-02-02,0.005013920761653475,0.0,,0.00095367431640625,0.0,0.016091988096391657,0.00011762829057789305
2013-02-03,0.004813363931187337,0.0,,0.232696533203125,0.0,0.002816291815786604,0.004777954818736078
2013-02-04,0.004620829373939843,0.0,,0.01621246337890625,0.0,0.06220990497528858,0.0007075584340530966
2013-02-05,0.004435996198982249,0.0,,0.06771087646484375,0.0,0.16733086566063432,0.0006583547108291528
2013-02-06,0.004258556351022958,0.0,,3.337860107421875,0.0,3.324679545491084,2.790060081734992e-06
2013-02-07,0.004088214096982039,0.0,,0.1468658447265625,0.0,0.016234430240414943,0.0010119043354749333
2013-02-08,0.003924685533102758,0.0,,0.001430511474609375,0.0,0.03389646374005452,1.4716246228644056e-06
2013-02-09,0.003767698111778648,0.0,,0.0057220458984375,0.0,0.11619852972267825,2.2739410494673315e-06
2013-02-10,0.003616990187307502,0.0,,0.01049041748046875,0.0,0.005259707154509754,9.209524176388667e-07
2013-02-11,0.0034723105798152025,0.0,,0.00476837158203125,0.0,0.0041819813535877584,9.454823484015645e-07
2013-02-12,0.0033334181566225946,0.0,,0.0,0.0,0.001913594465365758,8.830854562100036e-07
2013-02-13,0.0032000814303576905,0.0,,0.013828277587890625,0.0,0.006349456018718629,9.875250498226185e-07
2013-02-14,0.0030720781731433827,0.0,,0.0,0.0,0.0031010127397370644,1.0834700222255812e-06
2013-02-15,0.0029491950462176473,0.0,,0.00286102294921875,0.0,0.06868964575237747,1.8639048632735635e-05
2013-02-16,0.0028312272443689417,0.0,,0.00762939453125,0.0,0.07082720485144212,1.1555860849652577e-06
2013-02-17,0.002717978154594184,0.0,,0.0095367431640625,0.0,0.029879306705056174,9.818546590359138e-07
2013-02-18,0.0026092590284104164,0.0,,0.008106231689453125,0.0,0.021426442226309378,0.00028863329707162446
2013-02-19,0.0025048886672739998,0.0,,0.0,0.0,0.025241689485214165,1.115752432758422e-06
2013-02-20,0.00240469312058304,0.0,,0.011920928955078125,0.0,0.02922447671432161,1.6686923974864113e-06
2013-02-21,0.0023085053957597186,0.0,,0.00095367431640625,0.0,0.06060035342644159,0.00015989413357271829
2013-02-22,0.00221616517992933,0.0,,0.009059906005859375,0.0,0.21429316971742876,6.957404646289829e-06
2013-02-23,0.0021275185727321565,0.0,,0.392913818359375,0.0,0.5705931090827493,6.7024984630166576e-06
2013-02-24,0.00204241782982287,0.0,,0.2346038818359375,0.0,0.19411108066031407,1.4612508700942788e-06
2013-02-25,0.001960721116629955,0.0,,0.044345855712890625,0.0,0.0614790136263242,1.3491440354246855e-06
2013-02-26,0.001882292271964757,0.0,,0.010967254638671875,0.0,0.023892031387642634,1.8085791979290827e-06
2013-02-27,0.0018070005810861668,0.0,,0.7796287536621094,0.0,0.3303139470221511,2.6279153729893507e-06
2013-02-28,0.0017347205578427205,0.0,,0.9317398071289062,0.0,0.44443125994397537,2.1083516259673245e-06
2013-03-01,0.0016653317355290118,0.0,,0.102996826171875,0.0,0.15155166567685152,0.0003767416275657568
2013-03-02,0.0015987184661078512,0.0,,0.0,0.0,0.020584193965235156,1.164053958443348e-06
2013-03-03,0.0015347697274635372,0.0,,0.0,0.0,0.09453817845693085,1.4418286421354245e-06
2013-03-04,0.0014733789383649953,0.0,,0.10585784912109375,0.0,0.07245067950294631,1.747928872920673e-06
2013-03-05,0.0014144437808303952,0.0,,0.061511993408203125,0.0,0.18314525846175944,1.6559378677417035e-06
2013-03-06,0.0013578660295971792,0.0,,0.0,0.0,0.14679488270641558,3.226192582587958e-06
2013-03-07,0.0013035513884132924,0.0,,0.0,0.0,0.17282342116143873,6.364241742233939e-06
2013-03-08,0.001251409332876761,0.0,,0.050067901611328125,0.0,0.1965913100915432,0.00033584908801527203
2013-03-09,0.0012013529595616905,0.0,,0.3414154052734375,0.0,0.3692109279948793,1.2124629940556987e-05
2013-03-10,0.0011532988411792227,0.0,,1.8401145935058594,0.0,1.6457109799286245,2.4322831361712877e-06
2013-03-11,0.0011071668875320536,0.0,,0.0858306884765625,0.0,-0.1459113115770839,0.01405995489602531
2013-03-12,0.0010628802120307714,0.0,,0.0,0.0,0.09354048915955425,2.949693385019013e-06
2013-03-13,0.0010203650035495405,0.0,,0.030994415283203125,0.0,0.06865090477763242,1.67556038502215e-06
2013-03-14,0.000979550403407559,0.0,,4.811763763427734,0.0,4.695652554026196,7.644255938562336e-06
2013-03-15,0.0009403683872712567,0.0,,0.7905960083007812,0.0,0.5627386537190946,0.00011841352586632025
2013-03-16,0.0009027536517804066,0.0,,0.0,0.0,0.005508555440724022,1.2006561935895114e-06
2013-03-17,0.0008666435057091905,0.0,,0.0,0.0,6.425382998575186e-06,1.152207730295531e-06
2013-03-18,0.0008319777654808231,0.0,,0.0,0.0,0.005153788580767575,1.1402345675671375e-06
2013-03-19,0.0007986986548615901,0.0,,0.0,0.0,-2.8920651987978093e-05,1.205027166165754e-06
2013-03-20,0.0007667507086671265,0.0,,0.6880760192871094,0.0,0.6474852546504386,1.4375549471033054e-06
2013-03-21,0.0007360806803204414,0.0,,0.6551742553710938,0.0,0.6472641598913813,1.1131601412017632e-06
2013-03-22,0.0007066374531076238,0.0,,0.0057220458984375,0.0,0.10386861091245739,1.4976047623256126e-06
2013-03-23,0.0006783719549833188,0.0,,0.0,0.0,0.06852782875481275,1.2274349509820337e-06
2013-03-24,0.000651237076783986,0.0,,0.02193450927734375,0.0,0.11212478669782915,1.2461890909719267e-06
2013-03-25,0.0006251875937126266,0.0,,0.0,0.0,0.0012818724932683965,1.2905846327326714e-06
2013-03-26,0.0006001800899641216,0.0,,0.23794174194335938,0.0,0.08493881125077639,0.0027544081637873685
2013-03-27,0.0005761728863655568,0.0,,1.1110305786132812,0.0,0.8899313088789312,4.252946026977174e-06
2013-03-28,0.0005531259709109346,0.0,,0.028133392333984375,0.0,0.09482882085144985,1.0796286479514779e-06
2013-03-29,0.0005310009320744971,0.0,,0.0,0.0,0.0036627172344816197,1.0806811639522686e-06
2013-03-30,0.0005097608947915172,0.0,,0.049114227294921875,0.0,0.02222839994478388,1.2253747479379117e-06
2013-03-31,0.0004893704589998565,0.0,,0.16021728515625,0.0,0.060098532726140116,1.4164254483795035e-06
2013-04-01,0.0004697956406398623,0.0,,0.705718994140625,0.0,0.05455773849478435,0.0012260719326448028
2013-04-02,0.00045100381501426783,0.0,,2.6121139526367188,0.0,2.6186877727576143,7.088011232963191e-06
2013-04-03,0.000432963662413697,0.0,,0.6985664367675781,0.0,0.5458871693825946,2.269965369449405e-06
2013-04-04,0.00041564511591714906,0.0,,0.051021575927734375,0.0,0.1535606407503887,0.0004908342348250528
2013-04-05,0.0003990193112804631,0.0,,0.0,0.0,0.074432566237451,1.3324241928693724e-06
2013-04-06,0.0003830585388292446,0.0,,0.05245208740234375,0.0,0.17318698286385292,1.4756768306333106e-06
2013-04-07,0.0003677361972760748,0.0,,0.10728836059570312,0.0,0.19552013667666626,0.00021544147337769457
2013-04-08,0.00035302674938503183,0.0,,0.263214111328125,0.0,0.0483946211500691,0.006248017537479655
2013-04-09,0.0003389056794096306,0.0,,1.2679100036621094,0.0,0.5199243866547375,2.1349960401382535e-06
2013-04-10,0.0003253494522332454,0.0,,0.8482933044433594,0.0,0.45269375629107245,0.0047720609099937625
2013-04-11,0.0003123354741439155,0.0,,0.0,0.0,0.024555380610330507,1.3879694917796678e-06
2013-04-12,0.00029984205517815884,0.0,,0.0,0.0,0.09232143606928733,1.22146789745318e-06
2013-04-13,0.00028784837297103253,0.0,,0.022411346435546875,0.0,0.012760873488661706,0.00034982156629629333
2013-04-14,0.0002763344380521913,0.0,,0.13113021850585938,0.0,0.13812684384497198,1.6115047918392335e-06
2013-04-15,0.0002652810605301037,0.0,,0.12969970703125,0.0,0.586876903273572,6.607951414523353e-06
2013-04-16,0.0002546698181088995,0.0,,2.071857452392578,0.0,-0.8510718511545478,0.0865655425566083
2013-04-17,0.00024448302538454346,0.0,,22.245407104492188,0.0,22.020197924260543,0.0005650547005927013
2013-04-18,0.00023470370436916172,0.0,,5.970954895019531,0.0,4.7379304356379315,0.04208833448335041
2013-04-19,0.00022531555619439522,0.0,,4.921436309814453,0.0,4.938984836850474,0.0006146446169408165
2013-04-20,0.00021630293394661943,0.0,,0.019550323486328125,0.0,0.1570003089456013,0.0001075198134203321
2013-04-21,0.00020765081658875466,0.0,,0.0,0.0,0.014218257593057834,1.7489478241960046e-06
2013-04-22,0.0001993447839252045,0.0,,0.0,0.0,0.0002452454877696529,1.2601716558343751e-06
2013-04-23,0.0001913709925681963,0.0,,0.0,0.0,0.0023008841308145614,1.2981684495008962e-06
2013-04-24,0.0001837161528654684,0.0,,0.0,0.0,0.00602897050751759,1.2807974610852127e-06
2013-04-25,0.00017636750675084967,0.0,,0.00095367431640625,0.0,-0.30144377007415524,0.013746805039488259
2013-04-26,0.00016931280648081572,0.0,,0.24080276489257812,0.0,-0.14280031265802076,0.012484631820645539
2013-04-27,0.0001625402942215831,0.0,,0.4839897155761719,0.0,-3.4768651895348603,0.15644592721425535
2013-04-28,0.00015603868245271977,0.0,,2.5663375854492188,0.0,1.0470008882209916,0.050455183720973684
2013-04-29,0.00014979713515461096,0.0,,8.686542510986328,0.0,7.539526782066208,0.04109838406309322
2013-04-30,0.0001438052497484265,0.0,,2.590656280517578,0.0,0.02664952468648675,0.1124365892504594
2013-05-01,0.00013805303975848946,0.0,,2.6993751525878906,0.0,2.0105976333823254,0.012406753744111876
2013-05-02,0.0001325309181681499,0.0,,0.5354881286621094,0.0,0.3275020180499256,0.011239981900678533
2013-05-03,0.0001272296814414239,0.0,,2.0933151245117188,0.0,1.618445943540456,0.015986389508600183
2013-05-04,0.00012214049418376695,0.0,,12.19320297241211,0.0,10.63580702945949,0.06935321554391043
2013-05-05,0.00011725487441641627,0.0,,11.812210083007812,0.0,11.876326464308486,0.00023432240057735582
2013-05-06,0.00011256467943975961,0.0,,0.19216537475585938,0.0,0.0726851719036329,1.447172563327917e-06
2013-05-07,0.00010806209226216921,0.0,,0.01049041748046875,0.0,0.035911739892670554,0.0009647844460313554
2013-05-08,0.00010373960857168243,0.0,,0.0,0.0,0.09203811915239678,0.00010834973396166055
2013-05-09,9.959002422881513e-05,0.0,,0.5474090576171875,0.0,0.3017248135622419,0.0002815140957665039
2013-05-10,9.560642325966254e-05,0.0,,1.4777183532714844,0.0,0.11221605396713205,0.04827668440413919
2013-05-11,9.178216632927606e-05,0.0,,6.712436676025391,0.0,5.096807262620256,0.06347128177578827
2013-05-12,8.811087967610501e-05,0.0,,2.6082992553710938,0.0,1.4164671495224501,0.028608291317917728
2013-05-13,8.458644448906081e-05,0.0,,4.654884338378906,0.0,2.090863120646615,0.10538111200612202
2013-05-14,8.120298670949838e-05,0.0,,1.331329345703125,0.0,-2.5204451609519354,0.1467673535986549
2013-05-15,7.795486724111844e-05,0.0,,0.9965896606445312,0.0,0.7253279141310235,2.3950717834195842e-05
2013-05-16,7.48366725514737e-05,0.0,,0.01049041748046875,0.0,0.39233183293616636,0.00015010692562927232
2013-05-17,7.184320564941474e-05,0.0,,1.5816688537597656,0.0,1.4026427643867594,1.6590173534043667e-05
2013-05-18,6.896947742343817e-05,0.0,,0.19884109497070312,0.0,-0.5389244319118183,0.03976652796757903
2013-05-19,1.313391636094723,1.3132508221794295,,-1.2825896027412063,0.0,0.3454131571076241,0.01291949703803555
2013-05-20,0.24710604935907254,0.24582986270677337,,0.19001519315029958,0.0,-0.04356298340052516,0.03237136812652266
2013-05-21,0.005042877580877115,0.0,,1.0766983032226562,0.0,0.8373339388019009,0.029946736354861093
2013-05-22,0.010481405229887355,0.0,,1.0609626770019531,0.0,0.6285933545636384,0.006344253997146394
2013-05-23,0.01425110943727022,0.0,,0.438690185546875,0.0,0.5781269396654927,0.003759927073851217
2013-05-24,0.01484516890235333,0.0,,1.7566680908203125,0.0,0.8366624091016782,0.008206478401160856
2013-05-25,0.013532918607986624,0.0,,4.073143005371094,0.0,3.8030516353851898,0.0007429603680343723
2013-05-26,0.01206358661021379,0.0,,3.887176513671875,0.0,2.684670915525387,0.037896737635289175
2013-05-27,0.011226796639565587,0.0,,1.6436576843261719,0.0,0.5702680488070716,0.02415310053023241
2013-05-28,0.010900136088939489,0.0,,0.0591278076171875,0.0,0.2454325201598249,0.0002852044495722712
2013-05-29,0.010690367224611069,0.0,,0.5240440368652344,0.0,-0.017294068838936628,0.002360788299196437
2013-05-30,0.010372368823832316,0.0,,0.31566619873046875,0.0,0.4904570150277461,4.821063179662284e-05
2013-05-31,0.2620485752668925,0.24732166365083683,,2.155994908024969,0.0,1.419448664909851,0.0005854663851579788
2013-06-01,1.1540178014712288,1.1184942507277127,,0.09613199340290635,0.0,0.324877773608286,0.034553775138032615
2013-06-02,3.1349005726228407,3.058700651280992,,-2.4264080487966853,0.0,-0.7664845721412232,0.0587893832745656
2013-06-03,0.12139396207553048,0.0,,8.413314819335938,0.10029833010127054,5.4830252732600036,0.08025576156632248
2013-06-04,3.773993700075967,3.619137154373493,,-3.221245883869416,0.14301196637826366,0.44007546275280074,0.020258586942164952
2013-06-05,1.8986594185282253,1.700734546137869,,2.593618273122047,0.14311564619368708,3.403432824608732,0.059616760307613925
2013-06-06,0.2939886160002019,0.0,,4.855155944824219,0.2957420499283842,0.022864203785591553,0.1971188653686391
