,Qobs,DDM_total_melt,DDM_smb,Q_Total,Q_COSIPY,COSIPY_smb,COSIPY_melt
2015-04-03,0.0,0.0,0.02,0.0,0.0,0.11189725292126879,6.654619648842183e-05
2015-04-04,0.0,0.0,0.238,0.0,0.0,0.05273424728908835,4.352907048834124e-05
2015-04-05,0.0,0.0,2.024,0.0,0.0,1.7566651602989096,4.959182547720555e-05
2015-04-06,0.0,0.0,1.207,0.0,0.0,1.1805527377074414,7.950598782239069e-05
2015-04-07,0.0,0.0,0.124,0.0,0.0,0.1904484753845582,0.00015137933698667046
2015-04-08,0.0,0.0,0.002,0.0,0.0,0.019208740705186245,5.981053366558584e-05
2015-04-09,0.0,0.0,0.114,0.0,0.0,0.02979827055426768,5.6128599689242805e-05
2015-04-10,0.0,0.0,0.022,0.0,0.0,0.06798536280627787,7.345247922823458e-05
2015-04-11,0.0,0.0,0.001,0.0,0.0,0.021137994568401895,0.0010782565860712274
2015-04-12,0.0,0.0,0.0,0.0,0.0,0.3716998546815702,0.0027154696400422517
2015-04-13,0.0,0.0,0.0,0.0,0.0,0.13896707846828044,0.20722321917108863
2015-04-14,0.0,0.0,0.0,0.0,0.0,0.1197808067185301,0.30478228001406393
2015-04-15,0.0,0.0,2.672,0.0,0.0,0.22967748729861107,2.4804380981038414
2015-04-16,0.0,0.0,10.923,0.0,0.0,9.526985689305626,1.4516020591163963
2015-04-17,0.0,0.0,2.275,0.0,0.0,2.0416883869014755,6.136977552903906e-05
2015-04-18,0.0,0.0,0.109,0.0,0.0,0.056110244886012565,7.277226244861132e-05
2015-04-19,0.0,0.0,0.037,0.0,0.0,0.018011549297889177,3.038848396432239e-05
2015-04-20,0.0,0.0,0.51,0.0,0.0,0.7738579657545551,0.014201398419593786
2015-04-21,0.0,0.0,0.994,0.0,0.0,-0.9664336429600756,1.4967143195644157
2015-04-22,0.0,0.0,2.568,0.0,0.0,1.7325998380361742,0.0768681996541703
2015-04-23,0.0,0.0,0.0,0.0,0.0,-2.9615030100324936e-05,3.130289599679531e-05
2015-04-24,0.0,0.0,0.0,0.0,0.0,0.014983719409137307,3.36589287258143e-05
2015-04-25,0.0,0.0,0.164,0.0,0.0,0.0009042412367637186,3.365741018498227e-05
2015-04-26,0.0,0.0,0.003,0.0,0.0,0.21764444505795003,2.9326343817331088e-05
2015-04-27,0.0,0.0,2.332,0.0,0.0,1.0107742322511586,0.5666807346451831
2015-04-28,0.0,0.0,4.377,0.0,0.0,4.483900436726198,5.0427690529969986e-05
2015-04-29,0.0,0.0,0.033,0.0,0.0,0.15992731110101244,9.371746331276649e-05
2015-04-30,0.0,0.0,0.091,0.0,0.0,0.09952897348478254,3.0118107327597044e-05
2015-05-01,0.0,0.0,0.019,0.0,0.0,0.25213988047714503,0.012464810217025387
2015-05-02,0.0,0.0,0.084,0.0,0.0,0.2341492995414603,0.00015289535823358833
2015-05-03,0.0,0.0,4.91,0.0,0.0,3.6376592022220793,0.6081776697195063
2015-05-04,0.0,0.0,5.101,0.0,0.0,2.326574471689022,2.4374323222312437
2015-05-05,0.0,0.0,2.082,0.0,0.0,1.4767784841031801,4.52045016433734e-05
2015-05-06,0.0,0.0,1.179,0.0,0.0,1.0478954931208941,0.03754762845897975
2015-05-07,0.0,0.0,0.324,0.0,0.0,0.1324858362388441,0.10006256236372477
2015-05-08,0.0,0.0,0.391,0.0,0.0,-0.32160965983823964,0.9001082504173371
2015-05-09,0.0,0.0,0.047,0.0,0.0,0.16884576228055462,0.0024642546086267522
2015-05-10,0.0,0.0,0.383,0.0,0.0,-2.1010586662510398,2.1009099190532807
2015-05-11,0.0,0.0,1.263,0.0,0.0,-5.735142925125151,6.435080748305485
2015-05-12,0.0,0.0,6.036,0.0,0.1799367118592088,0.9661286491775906,4.5052509287225195
2015-05-13,0.0,0.0,0.298,0.0,0.4102412314814708,-0.5310121206789076,0.8779801751898489
2015-05-14,0.0,0.0,3.093,0.0,0.4662993147126293,-1.4860183993671896,4.085412079906245
2015-05-15,0.0,0.0,0.301,0.0,0.5428929052772152,-0.4071386063844701,0.870947168750511
2015-05-16,0.0,1.955,-1.492,1.956,0.5308873720163506,-0.3860680264270395,1.51952326877738
2015-05-17,0.0,1.992,1.79,2.012,0.6293234544685706,-0.15596833659920298,3.3501556639394714
2015-05-18,0.0,0.0,18.267,0.079,0.0,18.3360694493924,0.13505732167101706
2015-05-19,0.0,0.0,10.138,0.159,0.0,9.460157931424668,0.8345918926643618
2015-05-20,0.0,0.0,0.035,0.205,0.0,-0.6320837630646553,0.7723998682441234
2015-05-21,0.0,0.0,0.0,0.201,0.0,-0.0175260720275807,0.056951411415229955
2015-05-22,0.0,0.0,0.033,0.174,0.0,-0.15455629339782906,0.2548103817538986
2015-05-23,0.0,0.0,4.766,0.152,0.0,1.443864392548167,2.6189730465342485
2015-05-24,0.0,0.0,8.597,0.143,0.0,7.064597675702043,1.354503039244946
2015-05-25,0.0,0.0,11.814,0.141,0.0,9.963890441713088,2.0373358114224493
2015-05-26,0.0,0.0,3.772,0.139,0.0,0.49834259166646955,2.5626753012078054
2015-05-27,0.0,0.0,4.3,0.135,0.0,0.9399716346863214,3.4528631504249474
2015-05-28,0.0,0.0,0.168,0.129,0.0,-0.754048097211845,0.8961937114411604
2015-05-29,0.0,0.0,0.653,0.123,0.0,0.5458269459928705,0.003436189355367459
2015-05-30,0.0,0.0,0.34,0.117,0.0,0.5584881833941499,0.0005237581817662344
2015-05-31,0.0,0.0,4.338,0.113,0.0,2.7612425639175644,0.8601732202571327
2015-06-01,0.0,0.0,9.143,0.109,0.0,8.76688584571641,0.3037027056317841
2015-06-02,0.0,0.0,0.662,0.104,0.0,0.6165486564273039,0.00019194754420202807
2015-06-03,0.0,0.0,0.039,0.1,0.0,0.0834695462726058,0.0265109190930055
2015-06-04,0.0,0.0,0.279,0.096,0.0,0.11795008116508197,0.011593014337112368
2015-06-05,0.0,0.0,3.558,0.092,0.0,2.5562106407881147,0.1092048067526302
2015-06-06,0.0,0.0,5.537,0.089,0.0,4.138775628044677,0.7811370310580803
2015-06-07,0.0,0.0,6.248,0.085,0.0027004232605130243,2.38003864340446,2.2644379998333592
2015-06-08,0.0,1.24,0.117,1.325,0.13496959208927478,0.9349587892325698,0.2841777842882408
2015-06-09,0.0,1.632,0.556,1.7329999999999999,0.2702775758524388,1.0050023244036175,0.8539548244895883
2015-06-10,0.0,0.0,2.747,0.149,0.3618598578800729,-1.4801852333527687,2.9590199786514084
2015-06-11,0.0,0.74,1.021,0.965,0.7505257842678459,-6.410510514762895,7.394105369453269
2015-06-12,0.0,0.867,5.624,1.19,0.8219678948849689,-0.42632010685922034,6.070678729844312
2015-06-13,0.0,2.798,-1.922,3.244,1.9459051232267568,-5.079841336454907,6.244178025236162
2015-06-14,0.0,2.586,-0.705,3.1719999999999997,2.0470543605449247,-5.108652888118585,7.521629641116238
2015-06-15,0.0,0.62,6.498,1.3519999999999999,2.393789991952491,0.9847274703077284,5.900186159198719
2015-06-16,0.0,0.0,16.237,0.894,0.0,15.894996472765495,0.475316629583741
2015-06-17,0.0,0.0,0.28,1.033,0.0,-2.457584526294792,2.7429864928113235
2015-06-18,0.0,0.0,1.347,1.077,0.055455213901089116,0.5823285675033766,0.5995253524257492
2015-06-19,0.0,0.0,1.094,1.019,0.5625468022435567,-0.1327724613840587,0.6204535533775514
2015-06-20,5.1065043065043065,1.794,-0.06,2.7190000000000003,1.4261186875791874,-0.3219795490543652,1.6635366266723537
2015-06-21,4.516305316305317,1.528,1.208,2.406,2.2417532818672923,-2.900573464162979,5.081982314530662
2015-06-22,5.1065043065043065,0.096,4.66,1.034,2.2579602964442977,-2.142394133307893,5.525796806875976
2015-06-23,5.696703296703298,1.038,2.164,2.141,2.6782316745816006,-4.099950612157861,5.8491028672309975
2015-06-24,6.3125631125631125,3.778,-2.583,5.107,3.5378653242211535,-4.730824741159595,5.09589905866628
2015-06-25,7.56994356994357,7.337,-7.337,8.943999999999999,4.425082798580097,-12.435155292151014,12.86881112189893
2015-06-26,5.696703296703298,5.466,-5.206,7.4590000000000005,3.1651148593779648,1.012887071620258,6.586169612636344
2015-06-27,10.161686961686963,4.161,-0.525,6.715,4.928797415436531,-1.9782805497697022,9.632153188343393
2015-06-28,9.494505494505496,4.367,-2.218,7.657,6.799348153326485,-7.28321134192804,10.441744378559454
2015-06-29,8.852984852984852,4.141,-2.94,8.215,7.7359799007494505,-9.71975528289826,11.164983829169747
2015-06-30,7.56994356994357,7.88,-7.88,12.608,9.884792941514439,-9.982545346941277,10.213392253453137
2015-07-01,8.852984852984852,7.194,-7.194,12.392,8.345866838012178,-12.419498274407639,13.482335915103624
2015-07-02,5.696703296703298,1.824,1.925,7.377,6.120720303234328,-4.062506806777627,7.792311028842621
2015-07-03,4.516305316305317,4.283,-2.67,10.141,8.563967264318066,-6.423754721834914,7.833805360733988
2015-07-04,12.163231363231366,7.809,-7.809,13.961,7.883364103615603,-6.576127320772612,7.502010532353416
2015-07-05,16.32028512028512,5.248,-4.813,11.73,8.735372526177812,-4.481870478838273,9.021493892264955
2015-07-06,6.928422928422928,4.406,-4.271,11.263,6.854191139051607,-5.796076775403962,6.548533268073523
2015-07-07,5.696703296703298,1.01,0.541,8.189,6.845546438815329,-6.2992505329642245,7.180577849908951
2015-07-08,5.1065043065043065,5.112,-5.042,12.435,8.750873904494135,-8.762577785372713,9.327233180296453
2015-07-09,14.216097416097414,5.578,-5.575,12.891,8.157817144223149,-8.431544620176625,8.874175823853413
2015-07-10,14.908939708939707,5.648,-5.648,12.968,9.46531134713071,-10.156253960145992,13.071352092479465
2015-07-11,6.3125631125631125,0.0,0.767,7.445,9.374351414137506,-7.146087232478826,7.904590672780183
2015-07-12,6.3125631125631125,4.967,-4.945,12.555,9.275917653787788,-8.861586703962592,9.185217113345734
2015-07-13,12.830412830412829,7.616,-7.616,15.262,10.533043678053183,-9.997081469404256,10.474182983614725
2015-07-14,10.161686961686963,8.288,-8.288,15.97,9.445209291133363,-9.235101702999982,9.711885714686534
2015-07-15,14.908939708939707,10.664,-10.664,18.384999999999998,10.857298942788347,-10.511833348657627,10.961107653121768
2015-07-16,15.627442827442827,12.51,-12.51,20.146,10.063558177278516,-10.57294369900054,10.754700716841578
2015-07-17,16.32028512028512,14.149,-14.149,21.5,9.209624480349655,-9.595937879619099,9.908149414206887
2015-07-18,22.11963171963172,11.562,-11.562,18.506999999999998,10.012237036196492,-11.783632026390165,11.959162455942971
2015-07-19,14.908939708939707,12.126,-12.126,18.671,11.986028263075225,-12.479260613968142,13.078428075606027
2015-07-20,14.216097416097414,15.146,-15.146,21.349,10.554018241174326,-11.14304640410641,11.690871367309818
2015-07-21,17.038788238788246,16.605,-16.605,22.507,11.271900043741006,-14.022884116045768,14.043142668225014
2015-07-22,19.91280071280072,19.153,-19.153,24.778,11.774307584400871,-14.31674660569231,14.326331756607399
2015-07-23,19.19429759429759,16.263,-16.263,21.629,11.973831634502604,-15.345653237857833,15.450349357811298
2015-07-24,16.32028512028512,15.678,-15.678,20.794,11.551857622577272,-13.992629453916612,14.26875216940255
2015-07-25,15.627442827442827,13.269,-13.269,18.14,12.625412100285581,-15.875042941538412,16.16038508236185
2015-07-26,16.32028512028512,11.682,-11.682,16.324,14.006577974675377,-16.06688682123501,16.222012640757093
2015-07-27,14.216097416097414,15.331,-15.331,19.765,15.566536056498705,-16.972478600905248,17.224473600523215
2015-07-28,14.216097416097414,14.399,-14.399,18.637999999999998,17.261989008770797,-22.422830642446495,22.701754372463082
2015-07-29,17.75729135729136,12.457,-12.457,16.509,15.427094103934367,-17.497354998592723,17.95511532254207
2015-07-30,10.161686961686963,9.281,-9.281,13.183,12.924961575965018,-10.002726896316444,12.243587856913221
2015-07-31,8.211464211464211,8.939,-8.939,12.781,16.707658168926574,-11.169334644445142,12.580993784115323
2015-08-01,12.163231363231366,10.86,-10.86,14.713999999999999,10.657857403124211,-11.242647612123287,11.65562744547185
2015-08-02,9.494505494505496,8.377,-8.377,12.223,15.060324247396489,-12.202211955677921,13.763026293744566
2015-08-03,13.523255123255124,10.479,-10.479,14.244,14.890851331322976,-14.661854744109906,14.765306780741783
2015-08-04,12.830412830412829,9.404,-9.404,13.030999999999999,13.868527850390128,-14.019323944712005,14.450544791459304
2015-08-05,8.211464211464211,7.506,-7.506,10.98,11.464914858860936,-9.91085672278971,10.877248066549836
2015-08-06,8.211464211464211,9.058,-9.058,12.411,12.9623696392753,-12.663072344877353,12.723439139722679
2015-08-07,13.523255123255124,13.84,-13.84,17.107,14.651635407961665,-14.681704254437939,14.776898712042128
2015-08-08,16.32028512028512,11.217,-11.217,14.392,12.595491588962673,-11.964011292703056,12.675756176225617
2015-08-09,20.656964656964657,5.037,-3.437,8.134,4.684441671580625,2.607572787457219,6.745039134317852
2015-08-10,13.523255123255124,7.419,-7.419,10.565,20.26581452097636,-17.823075852396197,18.768437864518884
2015-08-11,12.830412830412829,0.0,26.042,3.411,0.5719832577564433,21.136300868415233,1.6147704699373406
2015-08-12,8.852984852984852,0.488,-0.485,4.343,0.0,0.17365002156786122,0.07081033575079172
2015-08-13,11.496049896049895,6.495,-6.495,10.758,0.0,0.36719498394800903,0.04278887123182416
2015-08-14,13.523255123255124,2.493,5.482,6.901999999999999,0.03341841859399361,9.324242060261549,1.7354042868959183
2015-08-15,12.163231363231366,0.0,11.586,4.327,0.0,11.747218526670826,0.028649223307147295
2015-08-16,12.163231363231366,0.0,0.001,4.177,0.0,-0.005296670722918871,0.021317173995073352
2015-08-17,8.211464211464211,0.0,0.101,4.008,0.0,0.00771039522566904,3.151805388456992e-05
2015-08-18,8.852984852984852,2.893,-2.781,6.715999999999999,0.0,0.006424920026074019,0.02217287047469289
2015-08-19,8.211464211464211,5.406,-5.38,9.083,0.0,-0.8559672636768682,1.0023109678908884
2015-08-20,9.494505494505496,6.363,-6.363,9.993,0.0,-0.1709443942185184,0.9398667150955575
2015-08-21,14.908939708939707,9.627,-9.627,13.269,0.033870496771561384,-1.7860544421292064,1.8111111726846263
2015-08-22,14.216097416097414,10.922,-10.922,14.527000000000001,0.3192012359450646,-0.6717763083719501,1.1026810308766393
2015-08-23,5.1065043065043065,7.259,-7.259,10.726,0.7701477466412046,-1.0496826562509083,1.8862231834941598
2015-08-24,10.161686961686963,7.987,-7.987,11.258,4.057004188312679,-8.409259703706509,9.314721460319003
2015-08-25,11.496049896049895,9.563,-9.563,12.643,9.528369866765813,-13.12150878260963,13.934284045409905
2015-08-26,14.216097416097414,7.02,-7.02,9.943,8.446454737519094,-8.455769892997896,9.053716876390151
2015-08-27,10.803207603207602,6.432,-6.432,9.234,14.52508564598859,-13.324139842365945,14.692662618013257
2015-08-28,8.211464211464211,5.586,-5.572,8.315000000000001,14.40050483072577,-12.524307763422655,13.646276090261573
2015-08-29,5.696703296703298,0.061,15.222,2.814,14.750530138818265,-1.035997200838636,13.051965953247281
2015-08-30,3.361568161568161,0.0,16.089,2.897,0.0,11.655025996202498,4.21883808489534
2015-08-31,3.361568161568161,0.0,9.357,3.059,0.0,6.592898040053629,2.4207888694997552
2015-09-01,0.0,0.0,11.393,3.083,0.0,10.382236879263933,0.7819406412512458
2015-09-02,0.0,0.0,1.14,2.944,0.0,-0.9674128121446776,1.7075191567693895
2015-09-03,0.0,0.0,0.051,2.733,0.0,-0.001456408676846991,0.003292805521913707
2015-09-04,0.0,1.015,-0.679,3.5540000000000003,0.0,-0.007082506254815237,0.06646506258826264
2015-09-05,0.0,0.0,9.434,2.392,0.0,4.596508922170014,3.477508543184213
2015-09-06,0.0,0.0,0.768,2.277,0.0,-0.7240196871143878,0.9117536739347945
2015-09-07,0.0,0.0,5.652,2.169,0.0,4.955471421444716,0.5985003835498709
2015-09-08,0.0,0.0,12.192,2.055,0.0,10.49940740085539,1.726260115263442
2015-09-09,0.0,0.0,4.81,1.939,0.0,4.396153474802399,0.06545374367476027
2015-09-10,0.0,0.0,1.338,1.828,0.0,1.1961150807254635,0.00014330725930420586
2015-09-11,0.0,0.0,0.007,1.725,0.0,-0.015523427037872633,4.7908723587344464e-05
2015-09-12,0.0,0.0,0.022,1.63,0.0,-0.2664727506504409,0.36256356468493983
2015-09-13,0.0,0.0,0.081,1.542,0.0,0.05011211063023514,0.1145272600753141
2015-09-14,0.0,0.0,1.64,1.464,0.0,1.367821804341598,0.4414044522683303
2015-09-15,0.0,0.0,0.001,1.398,0.0,0.2956777305189697,2.6114955182009827e-05
2015-09-16,0.0,0.0,0.962,1.343,0.0,0.8797469512319307,0.0001204358808850563
2015-09-17,0.0,0.0,0.004,1.291,0.0,0.05523063126265413,3.942041345508093e-05
2015-09-18,0.0,0.0,0.728,1.241,0.0,0.031644363790084236,3.6958822702288755e-05
2015-09-19,0.0,0.0,0.742,1.192,0.0,0.7757614327837674,0.06976795530531663
2015-09-20,0.0,0.0,10.006,1.144,0.0,9.688072628042173,0.12562038350804233
2015-09-21,0.0,0.0,0.181,1.097,0.0,0.4031794483831748,3.377072371178128e-05
2015-09-22,0.0,0.0,0.0,1.053,0.0,0.3333163851095029,4.088981806631006e-05
2015-09-23,0.0,0.0,1.591,1.011,0.0,1.512700904923768,3.5359137607599054e-05
2015-09-24,0.0,0.0,0.004,0.971,0.0,0.20845460332175408,2.6645623111804074e-05
2015-09-25,0.0,0.0,0.01,0.932,0.0,0.2348109277404494,5.600715873485693e-05
2015-09-26,0.0,0.0,0.018,0.895,0.0,-0.08356422717979929,0.39130885865419757
2015-09-27,0.0,0.0,2.144,0.859,0.0,1.504020536317971,3.8474688286494976e-05
2015-09-28,0.0,0.0,13.333,0.825,0.0,13.16267112116065,6.172921140095855e-05
2015-09-29,0.0,0.0,3.541,0.792,0.0,3.458046672700144,4.3388751270203686e-05
2015-09-30,0.0,0.0,0.0,0.76,0.0,0.05092079292080261,2.7446425016044597e-05
2015-10-01,0.0,0.0,0.0,0.73,0.0,-0.0009013844196908074,2.7355765496764008e-05
2015-10-02,0.0,0.0,0.116,0.701,0.0,0.031153514759304033,3.125327798176929e-05
2015-10-03,0.0,0.0,0.0,0.672,0.0,0.039866455156330666,3.9394711802032514e-05
2015-10-04,0.0,0.0,0.0,0.646,0.0,-0.033298964284659775,0.0025956858646327924
2015-10-05,0.0,0.0,0.0,0.62,0.0,-0.029775015882447443,4.0742876160966476e-05
2015-10-06,0.0,0.0,0.0,0.595,0.0,0.02846354352754388,0.02475282113380554
2015-10-07,0.0,0.0,0.0,0.571,0.0,0.036900138822126984,2.7769706621602517e-05
2015-10-08,0.0,0.0,0.0,0.548,0.0,0.031029747814778415,3.0337553051812162e-05
2015-10-09,0.0,0.0,0.0,0.526,0.0,0.026105374156014233,2.765520285795445e-05
2015-10-10,0.0,0.0,0.018,0.505,0.0,-0.03661197779020822,0.00020431878132253544
2015-10-11,0.0,0.0,0.091,0.485,0.0,-0.08965760100092346,0.052754116132544396
2015-10-12,0.0,0.0,0.318,0.466,0.0,0.11095709145625336,0.00011588380252565891
2015-10-13,0.0,0.0,0.086,0.447,0.0,0.41833083813481664,0.005028389805363846
2015-10-14,0.0,0.0,0.004,0.429,0.0,-0.06573652695794428,0.3747959783752012
2015-10-15,0.0,0.0,1.972,0.412,0.0,1.590486805859617,0.0014320114683275362
2015-10-16,0.0,0.0,0.422,0.396,0.0,0.32293144148792097,2.6764730633424537e-05
2015-10-17,0.0,0.0,0.026,0.38,0.0,-0.14840840158357482,0.24081087791111133
2015-10-18,0.0,0.0,0.0,0.365,0.0,0.03429346548047327,3.736932425046824e-05
2015-10-19,0.0,0.0,1.729,0.35,0.0,1.3848114627853196,0.00020815419659891098
2015-10-20,0.0,0.0,3.416,0.336,0.0,2.4816530869920155,8.187711727052753e-05
2015-10-21,0.0,0.0,0.063,0.323,0.0,0.08357275467899689,0.014718425867161598
2015-10-22,0.0,0.0,0.004,0.31,0.0,0.09357928572137535,4.094341107890388e-05
2015-10-23,0.0,0.0,6.957,0.297,0.0,6.676650847751184,5.5224445730432285e-05
2015-10-24,0.0,0.0,11.231,0.285,0.0,11.2228084040725,4.203251915421896e-05
2015-10-25,0.0,0.0,0.017,0.274,0.0,0.02899362361863066,3.324912121361527e-05
2015-10-26,0.0,0.0,0.0,0.263,0.0,-2.6450458890880416e-05,2.6450458890880416e-05
2015-10-27,0.0,0.0,0.0,0.252,0.0,0.012235999871714304,3.699257799987854e-05
2015-10-28,0.0,0.0,1.061,0.242,0.0,0.49734848245311924,4.740816627851313e-05
2015-10-29,0.0,0.0,0.396,0.233,0.0,-0.016334823572930018,0.002613319899328633
2015-10-30,0.0,0.0,0.008,0.223,0.0,-0.027500830105355364,3.226818849342626e-05
2015-10-31,0.0,0.0,0.005,0.214,0.0,0.016099143595219318,0.002976786537685952
2015-11-01,0.0,0.0,0.0,0.206,0.0,0.04073228998136031,8.833767972032914e-05
2015-11-02,0.0,0.0,0.712,0.198,0.0,0.6552997028949301,5.6012679344898734e-05
2015-11-03,0.0,0.0,0.013,0.19,0.0,0.06920734749296445,0.0027408590731556187
2015-11-04,0.0,0.0,1.155,0.182,0.0,1.125426101730346,4.94684534814355e-05
2015-11-05,0.0,0.0,0.543,0.175,0.0,0.26668464415991106,5.046193897076205e-05
2015-11-06,0.0,0.0,0.11,0.168,0.0,0.008553557594373217,0.009068701641387924
2015-11-07,0.0,0.0,0.015,0.161,0.0,0.0851459251508963,5.901226244430933e-05
2015-11-08,0.0,0.0,0.0,0.155,0.0,0.018568597618320564,2.6432872947946663e-05
2015-11-09,0.0,0.0,0.002,0.148,0.0,-0.2690463117826596,0.3112345268685019
2015-11-10,0.0,0.0,0.0,0.143,0.0,-0.0021021825190870864,3.305187162323309e-05
2015-11-11,0.0,0.0,0.0,0.137,0.0,-0.0052433342445002695,3.365713518713023e-05
2015-11-12,0.0,0.0,0.0,0.131,0.0,0.02737178148213298,3.139773267177755e-05
2015-11-13,0.0,0.0,0.615,0.126,0.0,0.2658215678397069,0.0025229998453481107
2015-11-14,0.0,0.0,3.685,0.121,0.0,3.2151560737398865,5.438883636098008e-05
2015-11-15,0.0,0.0,0.003,0.116,0.0,-0.004510564502671201,0.0058486141741816485
2015-11-16,0.0,0.0,3.867,0.112,0.0,3.7573555609076204,0.02291792258416003
2015-11-17,0.0,0.0,0.107,0.107,0.0,0.002991012119415277,3.0481101064999907e-05
2015-11-18,0.0,0.0,0.99,0.103,0.0,0.7762438455349616,2.815885616646902e-05
2015-11-19,0.0,0.0,0.129,0.099,0.0,-0.046373726025344064,0.0034497153349377
2015-11-20,0.0,0.0,0.168,0.095,0.0,0.00028773656095692097,3.291189660054808e-05
2015-11-21,0.0,0.0,0.031,0.091,0.0,-0.172969214407219,0.19250520607673688
2015-11-22,0.0,0.0,0.114,0.087,0.0,0.0069974827663730615,0.0036748420215284667
2015-11-23,0.0,0.0,0.061,0.084,0.0,0.04571813814398583,4.2272472535363734e-05
2015-11-24,0.0,0.0,0.013,0.08,0.0,0.0053892118174572535,0.0025447676103441683
2015-11-25,0.0,0.0,0.0,0.077,0.0,-2.8459535365082933e-05,2.8459535365082933e-05
2015-11-26,0.0,0.0,0.0,0.074,0.0,-3.0296583209083877e-05,3.0296583209083877e-05
2015-11-27,0.0,0.0,0.0,0.071,0.0,0.0038293984027477717,4.0162505029632e-05
2015-11-28,0.0,0.0,0.0,0.068,0.0,0.0011402103533225039,3.783507413510401e-05
2015-11-29,0.0,0.0,0.007,0.066,0.0,-0.021564229207900475,0.025715033527932828
2015-11-30,0.0,0.0,0.137,0.063,0.0,-0.025997222148142728,0.03199021868768456
2015-12-01,0.0,0.0,0.018,0.06,0.0,0.003601923405961419,3.860129609365783e-05
2015-12-02,0.0,0.0,0.002,0.058,0.0,-3.2131996551774344e-05,3.2202656814581443e-05
2015-12-03,0.0,0.0,0.003,0.056,0.0,0.004353209252430872,3.0125690855851263e-05
2015-12-04,0.0,0.0,0.009,0.054,0.0,-0.0044029859335256724,0.006062073756118226
2015-12-05,0.0,0.0,0.014,0.051,0.0,0.002793561238156993,3.661720487751555e-05
2015-12-06,0.0,0.0,0.249,0.049,0.0,0.10496239894377954,4.482471965887726e-05
2015-12-07,0.0,0.0,0.03,0.047,0.0,-0.009519849646190317,0.03354619128438431
2015-12-08,0.0,0.0,0.0,0.045,0.0,0.002774696715376473,2.509257365016966e-05
2015-12-09,0.0,0.0,0.007,0.044,0.0,0.002451655575422732,4.04781989814584e-05
2015-12-10,0.0,0.0,0.557,0.042,0.0,0.18680014479129037,4.539167924055831e-05
2015-12-11,0.0,0.0,7.555,0.04,0.0,7.728773611119268,7.503910621918584e-05
2015-12-12,0.0,0.0,0.458,0.039,0.0,0.24294290366262414,0.0024533258513605356
2015-12-13,0.0,0.0,0.0,0.037,0.0,-2.7298472866893254e-05,2.7298472866893254e-05
2015-12-14,0.0,0.0,0.0,0.036,0.0,-2.3989197702486157e-05,2.3989197702486157e-05
2015-12-15,0.0,0.0,0.0,0.034,0.0,-2.178690104431555e-05,2.1887341531431444e-05
2015-12-16,0.0,0.0,0.0,0.033,0.0,-2.1587442611807924e-05,2.1587442611807924e-05
2015-12-17,0.0,0.0,0.0,0.031,0.0,-2.4177637147168412e-05,2.4177637147168412e-05
2015-12-18,0.0,0.0,0.0,0.03,0.0,0.00043787668144787444,3.928158111347745e-05
2015-12-19,0.0,0.0,0.0,0.029,0.0,-2.182848761750939e-05,2.182848761750939e-05
2015-12-20,0.0,0.0,0.432,0.028,0.0,0.274565167680847,5.1906686168261906e-05
2015-12-21,0.0,0.0,0.024,0.027,0.0,0.0022821961946499943,2.5685906988827574e-05
2015-12-22,0.0,0.0,0.034,0.026,0.0,0.0002187102705023587,2.7732287882480876e-05
2015-12-23,0.0,0.0,0.036,0.025,0.0,0.005097555414648655,4.2020615446761094e-05
2015-12-24,0.0,0.0,0.006,0.024,0.0,-3.5238090214846434e-05,3.684744905219725e-05
2015-12-25,0.0,0.0,0.004,0.023,0.0,-1.812617599783094e-05,3.922186346788819e-05
2015-12-26,0.0,0.0,0.0,0.022,0.0,-4.338029903867588e-05,2.425858165093658e-05
2015-12-27,0.0,0.0,0.056,0.021,0.0,7.909920696715787e-05,2.2538049149627236e-05
2015-12-28,0.0,0.0,0.015,0.02,0.0,4.6928367015598694e-05,4.239175244547167e-05
2015-12-29,0.0,0.0,0.0,0.019,0.0,-3.618640836854454e-05,2.3999050510907023e-05
2015-12-30,0.0,0.0,0.0,0.019,0.0,-2.5791091155067385e-05,2.646487029141474e-05
2015-12-31,0.0,0.0,0.002,0.018,0.0,-2.2708139744325564e-05,3.5960158163232716e-05
2016-01-01,0.0,0.0,0.008,0.017,0.0,0.0006182610776084143,2.501754184743858e-05
2016-01-02,0.0,0.0,0.005,0.016,0.0,0.0038861625900440686,4.699083656021386e-05
2016-01-03,0.0,0.0,0.001,0.016,0.0,0.00032823813795016465,2.881964534806918e-05
2016-01-04,0.0,0.0,0.0,0.015,0.0,-2.7196151709731432e-05,2.7196151709731432e-05
2016-01-05,0.0,0.0,0.765,0.014,0.0,0.5464858779456111,3.4596758773141444e-05
2016-01-06,0.0,0.0,0.017,0.014,0.0,-0.0062035035767817,0.008015852453907613
2016-01-07,0.0,0.0,0.0,0.013,0.0,-0.00026937056369230107,2.8371565309347293e-05
2016-01-08,0.0,0.0,0.0,0.013,0.0,-4.901489963836034e-05,4.901489963836034e-05
2016-01-09,0.0,0.0,0.455,0.012,0.0,0.22012322632558312,4.288393334476471e-05
2016-01-10,0.0,0.0,0.134,0.012,0.0,0.0066928884889370785,3.66030946603218e-05
2016-01-11,0.0,0.0,0.017,0.011,0.0,6.327057382558718e-05,2.7447527048449544e-05
2016-01-12,0.0,0.0,0.0,0.011,0.0,-3.328904012622934e-05,3.328904012622934e-05
